Time,q,qdot,pelv_gyro_x,pelv_gyro_y,pelv_gyro_z,pelv_acc_x,pelv_acc_y,pelv_acc_z,leg_gyro_x,leg_gyro_y,leg_gyro_z,leg_acc_x,leg_acc_y,leg_acc_z,Label
1709,2.3236,10.0391,0.23025,-0.492388,-0.217899,0.240672,9.18617,-0.835356,0.526597,-1.09795,-1.00663,1.28858,9.47559,-0.195018,46
1719,2.41449,11.25,0.181508,-0.4735,-0.262822,0.500138,9.3835,-0.741681,0.520999,-1.22889,-1.02545,1.12009,9.73128,0.0644751,47
1729,2.50883,12.0312,0.125395,-0.453501,-0.307272,0.760035,9.42849,-0.635696,0.522354,-1.39264,-1.04891,1.172,9.76298,-0.0466152,48
1739,2.60087,11.1328,0.0682305,-0.434952,-0.348565,0.839102,9.42894,-0.572672,0.520084,-1.57484,-1.07598,1.40138,9.58632,-0.357532,49
1749,2.69253,7.57812,0.016773,-0.419536,-0.37842,0.735374,9.35169,-0.662173,0.477575,-1.69993,-1.10197,2.01927,9.24173,-0.632341,50
1759,2.78572,8.3125,-0.0264611,-0.408871,-0.384911,0.549995,9.17512,-0.758832,0.37878,-1.7035,-1.12483,2.88953,8.88667,-0.737013,50
1769,2.87929,10.1562,-0.0264611,-0.408871,-0.384911,0.549995,9.17512,-0.758832,0.37878,-1.7035,-1.12483,2.88953,8.88667,-0.737013,51
1779,2.96979,10.875,-0.0616269,-0.408851,-0.365006,0.299573,9.00406,-0.679547,0.265765,-1.49614,-1.12771,3.50343,8.71601,-0.710239,52
1789,3.05876,9.69531,-0.0885303,-0.429416,-0.314816,0.0478276,8.9661,-0.518333,0.180698,-0.957667,-1.11652,3.86396,8.68962,-0.755371,53
1799,3.14927,10.7266,-0.108404,-0.471461,-0.235641,-0.139748,9.07866,-0.431717,0.112831,-0.318416,-1.09264,4.12151,8.68729,-1.22753,54
1809,3.23402,7.89844,-0.119356,-0.528563,-0.135819,-0.214758,9.22362,-0.478165,0.0402146,-0.0120856,-1.02105,4.33218,8.70065,-1.98723,55
1819,3.31801,10.4531,-0.118109,-0.593782,-0.0241943,-0.184229,9.37286,-0.520409,-0.0264612,-0.075907,-0.894945,4.37261,8.77391,-2.7064,56
1829,3.39126,5.85156,-0.101745,-0.661516,0.0880766,-0.0944598,9.58562,-0.558036,-0.0658908,-0.279495,-0.738,4.30503,8.91141,-3.37759,57
1839,3.4576,6.46875,-0.0711186,-0.719785,0.190857,0.0874902,9.84864,-0.700428,-0.0726496,-0.510194,-0.56783,4.39159,9.08205,-3.90529,57
1849,3.51973,5.99219,-0.0332787,-0.74951,0.277256,0.425928,10.1278,-0.829648,-0.0529811,-0.706606,-0.404873,4.51261,9.32606,-4.07268,58
1859,3.56728,4.35156,-0.0332787,-0.74951,0.277256,0.425928,10.1278,-0.829648,-0.0529811,-0.706606,-0.404873,4.51261,9.32606,-4.07268,59
1869,3.61292,6.14062,0.00400622,-0.739956,0.343979,0.919779,10.4172,-0.897354,-0.0171864,-0.801267,-0.266152,4.7128,9.67837,-3.56929,60
1879,3.66277,5.53906,0.029546,-0.687702,0.386867,1.4145,10.7281,-0.849087,0.0167664,-0.768135,-0.155157,4.76933,10.1232,-2.5844,61
1889,3.70074,3.77344,0.0367046,-0.608355,0.411194,1.70115,11.0838,-0.671161,0.0327991,-0.636592,-0.0725962,4.45916,10.6094,-1.75437,62
1899,3.72221,1.4375,0.0330408,-0.532781,0.42835,1.69218,11.421,-0.543481,0.0219471,-0.473253,-0.00624658,4.29621,11.0583,-1.35292,63
1909,3.72758,-1.22656,0.0342291,-0.471518,0.440693,1.41853,11.7125,-0.485615,-0.0128833,-0.291018,0.0694172,4.50269,11.4287,-1.39621,63
1919,3.72528,-0.0234375,0.0575815,-0.417907,0.448474,0.935677,12.0439,-0.466719,-0.0623058,-0.121269,0.176187,4.72451,11.7646,-1.8507,64
1929,3.71991,-0.328125,0.117331,-0.372674,0.462266,0.28364,12.4221,-0.603668,-0.0623058,-0.121269,0.176187,4.72451,11.7646,-1.8507,65
1939,3.70189,-4.20312,0.117331,-0.372674,0.462266,0.28364,12.4221,-0.603668,-0.130677,-0.063544,0.330923,5.0258,12.1298,-2.32739,66
1949,3.65357,-6.60938,0.219895,-0.334116,0.495516,-0.472837,12.7206,-0.951025,-0.230617,-0.10835,0.536092,5.24628,12.7683,-2.31311,67
1959,3.58607,-9.19531,0.364513,-0.290905,0.55308,-1.2299,12.8442,-1.59474,-0.370007,-0.188648,0.785025,5.05236,13.6795,-1.92098,68
1969,3.49672,-11.1094,0.530374,-0.231253,0.638338,-1.83847,12.8541,-2.46735,-0.531731,-0.341855,1.07623,5.07563,14.15,-1.41226,69
1979,3.40161,-7.44531,0.66453,-0.140387,0.737548,-2.21703,12.7142,-3.05004,-0.689288,-0.557092,1.39849,5.16919,13.9628,-0.597666,70
1989,3.29653,-10.0078,0.720748,-0.0215279,0.828303,-2.46606,12.3862,-3.01243,-0.846785,-0.681991,1.70789,4.55732,13.6471,0.783258,70
1999,3.19452,-9.57031,0.683665,0.0976655,0.906602,-2.73147,12.0729,-2.41314,-1.00638,-0.607131,1.94911,3.02548,13.4526,2.37068,71
2009,3.08753,-9.25,0.553733,0.181259,0.965659,-3.00921,11.817,-1.53352,-1.14327,-0.402721,2.09944,0.699214,13.2642,3.15991,72
2019,2.97976,-8.29688,0.553733,0.181259,0.965659,-3.00921,11.817,-1.53352,-1.14327,-0.402721,2.09944,0.699214,13.2642,3.15991,73
2029,2.86548,-12.75,0.351367,0.190243,0.989299,-3.20105,11.5268,-0.791899,-1.21713,-0.210664,2.16331,-1.50958,12.8592,2.52047,74
2039,2.74583,-9.8125,0.123563,0.108242,0.970183,-3.33135,11.323,-0.310406,-1.19008,-0.0983372,2.15696,-2.71388,12.1723,0.45499,75
2049,2.62426,-11,-0.0733982,-0.0433742,0.91474,-3.35519,11.2201,-0.139326,-1.04582,-0.0084201,2.11119,-2.92312,11.438,-2.51719,76
2059,2.49924,-11.0078,-0.200546,-0.219136,0.843571,-2.99953,10.992,-0.443359,-0.800434,0.0841219,2.06623,-2.43052,10.9256,-5.18034,77
2069,2.36655,-12.9141,-0.246145,-0.361845,0.779018,-2.11958,10.5739,-1.08902,-0.514728,0.0638408,2.04771,-1.45389,10.6845,-6.32753,77
2079,2.23156,-13.2891,-0.223254,-0.427806,0.720883,-0.938092,10.1995,-1.59271,-0.25902,-0.0732852,2.04102,-0.354987,10.6837,-5.63282,78
2089,2.09427,-15.1172,-0.163546,-0.415034,0.652045,0.144721,10.1455,-1.57697,-0.0759365,-0.231999,2.02236,0.540057,10.927,-3.67286,79
2100,1.95736,-15.0625,-0.106171,-0.351512,0.562682,0.859172,10.4083,-1.22025,0.0165421,-0.39291,1.98901,1.08779,11.2775,-1.45142,80
2109,1.81931,-12.8438,-0.106171,-0.351512,0.562682,0.859172,10.4083,-1.22025,0.0165421,-0.39291,1.98901,1.08779,11.2775,-1.45142,81
2119,1.68355,-12.1641,-0.082216,-0.268129,0.455436,1.1585,10.7065,-0.940348,0.0323498,-0.481276,1.938,1.19975,11.54,0.116563,82
2129,1.55009,-16.4766,-0.0999372,-0.188819,0.342855,1.21598,10.7786,-0.940904,0.00610423,-0.417119,1.8633,0.973796,11.5781,0.673537,83
2139,1.4151,-15.4375,-0.151839,-0.1246,0.238533,1.27348,10.4811,-1.17969,-0.0513236,-0.274805,1.77542,0.613892,11.2583,0.533214,83
2149,1.29353,-10.1797,-0.226349,-0.0741956,0.149853,1.38593,9.82696,-1.39679,-0.140055,-0.167817,1.65808,0.218243,10.5566,0.223675,84
2159,1.16775,-11.3516,-0.308764,-0.0342692,0.0789485,1.47707,8.97305,-1.39981,-0.243416,-0.13445,1.47668,-0.0433955,9.56929,0.0622064,85
2169,1.04503,-9.96094,-0.387644,-0.000462843,0.0192889,1.47016,8.03853,-1.13592,-0.345382,-0.147207,1.25776,-0.0146234,8.39404,0.0612717,86
2179,0.927677,-11.2969,-0.452436,0.0353829,-0.0404724,1.31424,7.13326,-0.579316,-0.345382,-0.147207,1.25776,-0.0146234,8.39404,0.0612717,87
2189,0.811861,-11,-0.452436,0.0353829,-0.0404724,1.31424,7.13326,-0.579316,-0.424427,-0.157804,1.08029,0.156161,7.17494,-0.0215838,88
2199,0.701031,-10.9766,-0.48826,0.0778745,-0.10519,1.11849,6.3466,0.115053,-0.434262,-0.12011,0.99426,0.211672,6.09655,-0.373504,89
2209,0.595186,-13.8906,-0.48559,0.125332,-0.172924,1.03727,5.68313,0.688257,-0.350494,-0.0116199,0.963052,0.0937715,5.31243,-0.856855,90
2219,0.493559,-11.4531,-0.44637,0.172666,-0.238545,1.06697,5.18626,0.970812,-0.219737,0.12559,0.929673,-0.0732731,4.87017,-1.18548,90
2229,0.399603,-8.92188,-0.380707,0.212974,-0.296194,1.06174,4.98032,1.0091,-0.0999923,0.233571,0.868562,-0.248819,4.67811,-1.2431,91
2239,0.306413,-7.71094,-0.301355,0.23973,-0.349528,0.924764,5.03616,0.948758,-0.0171935,0.288919,0.770576,-0.590571,4.67271,-1.12203,92
2249,0.225879,-7.0625,-0.216921,0.248254,-0.408584,0.79459,5.15484,0.786207,-0.0171935,0.288919,0.770576,-0.590571,4.67271,-1.12203,93
2259,0.147262,-6.78125,-0.216921,0.248254,-0.408584,0.79459,5.15484,0.786207,0.0303049,0.300425,0.640409,-1.13494,4.85508,-0.919636,94
2269,0.0759322,-6.11719,-0.133778,0.236104,-0.478683,0.734602,5.33297,0.562495,0.0586206,0.284626,0.486334,-1.735,5.18557,-0.72598,95
2279,0.0118884,-5.67188,-0.0581881,0.201658,-0.562565,0.65029,5.70494,0.377111,0.0744958,0.243476,0.313149,-2.14475,5.60242,-0.586447,96
2289,-0.0406506,-3.01562,0.00695527,0.14994,-0.657831,0.518029,6.26191,0.247285,0.0805029,0.187381,0.1233,-2.17681,6.15709,-0.447118,97
2299,-0.0732478,-1.67969,0.0618656,0.0922122,-0.749257,0.382405,6.97175,0.147302,0.0769151,0.13263,-0.076027,-1.90616,6.90479,-0.361243,97
2309,-0.0782332,1.46875,0.0618656,0.0922122,-0.749257,0.382405,6.97175,0.147302,0.0769151,0.13263,-0.076027,-1.90616,6.90479,-0.361243,98
2319,-0.0774662,0.109375,0.109572,0.0350073,-0.810376,0.309909,7.87499,0.0255535,0.0638728,0.0775519,-0.281555,-1.45591,7.66227,-0.391748,99
2329,-0.0759322,0,0.149754,-0.0171068,-0.826307,0.344813,8.71508,-0.0896843,0.045369,0.0163497,-0.48828,-0.751988,8.13048,-0.466482,0
2339,-0.0736312,0.945312,0.1789,-0.0556372,-0.811971,0.485241,9.12173,-0.111364,0.0232316,-0.0159573,-0.685456,0.237728,8.26245,-0.599569,1
2349,-0.0701798,0.03125,0.206744,-0.0777594,-0.78695,0.675949,9.18653,-0.0349017,0.000489559,0.00204743,-0.851839,1.68028,8.21055,-0.881266,2
2359,-0.0697963,0.0078125,0.248357,-0.088128,-0.752649,0.861952,9.24877,0.0869921,-0.00689331,0.0149419,-0.939963,4.09785,8.10605,-1.25131,3
2369,-0.0701798,-0.46875,0.300379,-0.0862095,-0.701889,0.935649,9.68085,0.267383,0.0243339,-0.0343803,-0.907424,7.34596,8.26434,-1.54142,4
2379,-0.0713303,-0.421875,0.346436,-0.0679814,-0.620824,0.843289,10.7231,0.425177,0.108674,-0.18621,-0.743425,10.6556,8.94256,-1.5636,4
2389,-0.0724808,-1.53125,0.346436,-0.0679814,-0.620824,0.843289,10.7231,0.425177,0.108674,-0.18621,-0.743425,10.6556,8.94256,-1.5636,5
2399,-0.0743982,-0.953125,0.362972,-0.0305938,-0.498003,0.688367,12.2013,0.463416,0.232724,-0.361352,-0.480005,13.1098,9.99041,-1.26839,6
2409,-0.0763157,-0.335938,0.32985,0.0228229,-0.337459,0.622272,13.6197,0.340909,0.352538,-0.401224,-0.188555,13.9031,11.0042,-0.788667,7
2419,-0.0782332,0.523438,0.250215,0.0781137,-0.154008,0.765532,14.4323,0.0205538,0.42394,-0.316154,0.0682882,13.1786,11.5195,-0.201631,8
2429,-0.0790002,0,0.141682,0.12059,0.0276746,1.10949,14.3805,-0.273824,0.434405,-0.194256,0.261082,11.5213,11.3492,0.425747,9
2439,-0.0786167,0.726562,0.0239102,0.143537,0.180376,1.53045,13.619,-0.319286,0.398496,-0.0795848,0.372226,9.37137,10.7154,0.943406,10
2449,-0.0782332,0.0546875,-0.0830628,0.151235,0.285753,1.90285,12.538,-0.142065,0.334691,0.00182745,0.397658,7.26525,10.0057,1.23571,11
2459,-0.0766992,0.0234375,-0.162745,0.157462,0.338173,2.15824,11.5779,0.135664,0.266142,0.0552905,0.364605,5.58101,9.53995,1.23766,12
2469,-0.0728643,0.226562,-0.162745,0.157462,0.338173,2.15824,11.5779,0.135664,0.266142,0.0552905,0.364605,5.58101,9.53995,1.23766,12
2479,-0.0694128,0.242188,-0.205743,0.176761,0.339743,2.24812,11.0289,0.347326,0.221115,0.113365,0.303171,4.03996,9.44386,0.662999,13
2489,-0.0605924,0.359375,-0.209558,0.215796,0.295632,2.07677,10.9834,0.423344,0.239045,0.194485,0.223833,2.10982,9.88318,-0.85262,14
2499,-0.0563739,0.984375,-0.176532,0.268703,0.206146,1.5691,11.2706,0.177159,0.345898,0.294568,0.114609,0.278576,10.8535,-3.21219,15
2509,-0.0575244,0.320312,-0.114435,0.325077,0.0735795,0.63016,11.818,-0.523193,0.515925,0.38377,-0.0249604,0.210803,12.0409,-5.466,16
2519,-0.0617429,-0.734375,-0.0424534,0.374915,-0.065581,-0.782587,12.9829,-1.21049,0.698562,0.412237,-0.132522,2.72215,13.4807,-5.90399,17
2529,-0.0732478,-0.976562,0.003735,0.408715,-0.162357,-2.36004,14.7316,-1.60105,0.82119,0.405193,-0.151925,5.99366,15.0808,-3.98477,18
2539,-0.0801507,-1.1875,-0.00923432,0.425913,-0.18282,-3.43703,16.1468,-1.92427,0.818663,0.441066,-0.114026,7.12448,15.9119,-1.09827,19
2549,-0.0797672,0.257812,-0.0994112,0.433827,-0.12846,-3.50687,15.9947,-2.08716,0.818663,0.441066,-0.114026,7.12448,15.9119,-1.09827,19
2559,-0.0736312,0.34375,-0.0994112,0.433827,-0.12846,-3.50687,15.9947,-2.08716,0.720362,0.559785,-0.0860205,5.13443,15.1866,1.44291,20
2569,-0.0609759,1.97656,-0.25886,0.43988,-0.0632005,-2.58239,13.7682,-1.91077,0.580748,0.728212,-0.116452,1.01599,13.2204,3.00538,21
2579,-0.0341312,2.53125,-0.421821,0.442993,-0.0398,-1.10456,10.1848,-1.44138,0.383329,0.831262,-0.230702,-1.66733,10.6428,3.28147,22
2589,0.0111214,6.50781,-0.523163,0.447818,-0.0661186,0.0259528,6.68683,-0.357096,0.141864,0.849206,-0.42872,-0.699809,8.03012,2.28619,23
2599,0.0720973,4.70312,-0.546121,0.472017,-0.135311,0.277838,4.60844,1.1326,-0.076276,0.920652,-0.677251,0.667698,6.16461,0.162908,24
2609,0.142661,8.8125,-0.48258,0.513906,-0.21526,0.0308608,4.34579,1.89647,-0.230252,1.17327,-0.925912,0.698497,5.41542,-2.55762,25
2619,0.218209,7.1875,-0.353654,0.559129,-0.276388,-0.257842,5.38239,1.51586,-0.278251,1.59309,-1.14165,0.618562,5.74987,-4.92377,26
2629,0.295292,8.03906,-0.207486,0.606809,-0.313119,-0.555837,7.08295,0.450875,-0.196288,1.95388,-1.29328,0.778032,7.0024,-6.11193,27
2639,0.373142,9.27344,-0.207486,0.606809,-0.313119,-0.555837,7.08295,0.450875,-0.196288,1.95388,-1.29328,0.778032,7.0024,-6.11193,27
2649,0.447156,7.74219,-0.0825404,0.652595,-0.332006,-0.974477,8.92153,-0.745216,-0.028644,2.07398,-1.3658,0.994431,8.72945,-5.9168,28
2659,0.528074,9.17188,-0.00241397,0.675693,-0.34811,-1.52108,10.4299,-1.68507,0.159574,1.99537,-1.38064,0.980098,10.3575,-4.79884,29
2669,0.608992,7.10156,0.0362521,0.656015,-0.366917,-2.11568,11.3121,-2.24772,0.333352,1.79993,-1.36654,0.736716,11.4278,-3.47396,30
2679,0.692594,9.14062,0.0563305,0.589029,-0.3764,-2.62277,11.428,-2.42507,0.447153,1.5031,-1.33629,0.443283,11.73,-2.46278,31
2689,0.77773,9.92188,0.076107,0.483022,-0.368519,-2.9192,10.8866,-2.27338,0.460158,1.10635,-1.29106,0.2019,11.2866,-1.8265,32
2699,0.864784,9.58594,0.0994549,0.356788,-0.345199,-2.95915,10.0086,-1.8944,0.397777,0.699095,-1.24857,0.113222,10.3478,-1.49851,33
2709,0.952604,8.97656,0.122444,0.231721,-0.310798,-2.80478,9.10342,-1.38516,0.301012,0.372691,-1.20708,0.411089,9.31465,-1.51264,34
2720,1.04004,10.9453,0.122444,0.231721,-0.310798,-2.80478,9.10342,-1.38516,0.217754,0.121495,-1.22086,1.00225,7.94103,-1.18621,35
2729,1.12671,8.32031,0.142668,0.121433,-0.271569,-2.50705,8.35135,-0.964536,0.217754,0.121495,-1.22086,1.00225,7.94103,-1.18621,35
2739,1.21798,10.9531,0.161488,0.0362821,-0.232314,-2.08157,7.77568,-0.818203,0.20652,-0.0269229,-1.31897,1.4388,6.2575,-0.380871,36
2749,1.30926,9,0.181894,-0.021394,-0.194059,-1.62187,7.45769,-0.872948,0.25145,-0.0731766,-1.36451,1.58192,5.43486,-0.244908,37
2759,1.40398,9.19531,0.204117,-0.0584574,-0.159996,-1.23422,7.43406,-0.991749,0.304594,-0.168183,-1.29563,1.67484,5.70443,-0.885574,38
2769,1.4964,8.46094,0.225759,-0.0793749,-0.1345,-0.929065,7.54399,-1.11715,0.36106,-0.345681,-1.18813,1.77692,6.35837,-1.54619,39
2779,1.59113,8.125,0.245275,-0.0878935,-0.119492,-0.713029,7.71346,-1.15761,0.417278,-0.519981,-1.09513,1.63337,7.06727,-2.09059,40
2789,1.68355,8.80469,0.262504,-0.092024,-0.114714,-0.548102,7.91272,-1.13039,0.470159,-0.686948,-0.992073,1.40971,7.68254,-2.51205,41
2799,1.78172,10.8203,0.275083,-0.0954754,-0.118567,-0.360516,8.13685,-1.12276,0.506559,-0.806277,-0.893516,1.27004,8.12376,-2.53322,42
2810,1.87683,8,0.278206,-0.0952707,-0.134218,-0.159632,8.36739,-1.11209,0.506559,-0.806277,-0.893516,1.27004,8.12376,-2.53322,42
2819,1.9727,11.6953,0.278206,-0.0952707,-0.134218,-0.159632,8.36739,-1.11209,0.529739,-0.859741,-0.869539,1.14747,8.42933,-2.1102,43
2829,2.06858,11.1719,0.268198,-0.0915449,-0.161741,0.0451731,8.56465,-1.10063,0.57323,-0.925316,-0.911856,1.28252,8.64869,-1.33087,44
2839,2.16177,11.0391,0.243058,-0.0860408,-0.196498,0.27304,8.78124,-1.09613,0.617315,-1.02208,-0.983628,1.50736,8.84456,-0.458394,45
2849,2.25381,11.6641,0.204857,-0.0792567,-0.236592,0.54715,8.97429,-1.08558,0.602253,-1.10931,-1.06889,1.48156,9.06743,0.0428035,46
2859,2.34623,11.8438,0.157436,-0.0710695,-0.280401,0.786287,9.09273,-1.02926,0.507264,-1.13986,-1.1551,1.26409,9.2514,0.0808753,47
2869,2.43865,10.6797,0.103887,-0.0601265,-0.329597,0.836221,9.14387,-0.922971,0.369025,-1.07297,-1.23479,0.923243,9.34773,-0.312187,48
2879,2.52877,9.65625,0.0498821,-0.0498302,-0.38001,0.690434,9.11644,-0.900255,0.238009,-0.920507,-1.30132,0.934972,9.31877,-0.91567,49
2889,2.62196,9.11719,0.0498821,-0.0498302,-0.38001,0.690434,9.11644,-0.900255,0.238009,-0.920507,-1.30132,0.934972,9.31877,-0.91567,50
2899,2.71323,10.4531,-0.00106329,-0.0463805,-0.417205,0.374172,9.10988,-0.976337,0.14317,-0.72886,-1.34768,1.61391,9.17574,-1.30436,50
2909,2.80489,8.0625,-0.0484132,-0.0555584,-0.429481,-0.0813373,9.15865,-1.05886,0.0874872,-0.555088,-1.35825,2.55314,9.05161,-1.38073,51
2919,2.89386,7.71094,-0.0907507,-0.0854467,-0.405906,-0.526143,9.18497,-1.06922,0.0580681,-0.442125,-1.31884,3.36206,9.02901,-1.2891,52
2929,2.9859,7.59375,-0.128214,-0.141263,-0.344262,-0.908934,9.2423,-0.948981,0.0402388,-0.396076,-1.23225,3.70599,9.11961,-1.33647,53
2939,3.06759,8.52344,-0.158258,-0.224958,-0.254058,-1.26281,9.39298,-0.875083,0.0237453,-0.406,-1.11213,3.75613,9.26021,-1.57704,54
2949,3.15195,10.2188,-0.17484,-0.328648,-0.145092,-1.57346,9.59329,-0.934098,0.00117242,-0.434357,-0.974837,3.78069,9.35469,-1.84822,55
2959,3.22405,5.98438,-0.172107,-0.435774,-0.0286727,-1.76078,9.75582,-0.98867,-0.0298982,-0.415902,-0.832564,3.74363,9.34103,-2.27009,56
2969,3.29922,7.14844,-0.149395,-0.534016,0.0834961,-1.68473,9.8018,-1.0111,-0.0568211,-0.332964,-0.689992,3.75706,9.18629,-2.87192,57
2979,3.35866,6.32812,-0.149395,-0.534016,0.0834961,-1.68473,9.8018,-1.0111,-0.0568211,-0.332964,-0.689992,3.75706,9.18629,-2.87192,58
2989,3.41196,5.39844,-0.112566,-0.612356,0.184261,-1.25924,9.7386,-1.02818,-0.0641896,-0.268433,-0.54651,3.89694,8.96125,-3.38675,58
2999,3.47141,6.1875,-0.0681897,-0.658476,0.270593,-0.476792,9.65387,-1.03202,-0.0489787,-0.267764,-0.40691,4.25762,8.80123,-3.63668,59
3009,3.53047,5.02344,-0.0223907,-0.665559,0.341162,0.533301,9.68093,-1.02149,-0.0153941,-0.265301,-0.288173,4.51276,8.91595,-3.72671,60
3019,3.58185,5.25781,0.0229619,-0.643706,0.399753,1.46576,9.95495,-1.02618,0.0251434,-0.253703,-0.198791,4.49502,9.45274,-3.6526,61
3029,3.63209,5.625,0.067298,-0.605559,0.44683,2.00416,10.5598,-1.01998,0.0567054,-0.26599,-0.12543,4.32985,10.3372,-3.49067,62
3039,3.67351,3.17188,0.112004,-0.552762,0.481161,2.11557,11.4296,-1.02221,0.0715617,-0.28207,-0.0543203,4.04642,11.3723,-3.39186,63
3049,3.68616,-1.01562,0.112004,-0.552762,0.481161,2.11557,11.4296,-1.02221,0.0715617,-0.28207,-0.0543203,4.04642,11.3723,-3.39186,64
3059,3.68041,-1.80469,0.166172,-0.483287,0.505622,1.94121,12.2546,-1.16133,0.0595251,-0.304833,0.0342936,4.27459,12.3092,-3.15427,65
3069,3.67082,-0.820312,0.243089,-0.390353,0.517962,1.43453,12.8363,-1.41038,-0.000564633,-0.317508,0.171479,5.14442,13.0395,-2.72046,65
3079,3.64053,-4.10938,0.357704,-0.271821,0.520324,0.528141,13.2412,-1.69642,-0.122775,-0.297749,0.378605,5.33443,13.7041,-2.80417,66
3089,3.58569,-6.33594,0.512892,-0.14732,0.541143,-0.453705,13.5076,-2.20272,-0.29101,-0.277275,0.644615,4.68337,14.2646,-3.46871,67
3099,3.50285,-8.75,0.671435,-0.0274092,0.607714,-1.16455,13.6201,-2.91417,-0.444067,-0.310192,0.947987,4.73561,14.4012,-3.35307,68
3109,3.4135,-9.98438,0.765146,0.112921,0.70182,-1.74598,13.5187,-3.29001,-0.539351,-0.393538,1.2838,5.32521,14.0673,-2.12912,69
3119,3.31226,-12.2031,0.755844,0.275223,0.797924,-2.3413,13.1424,-2.94976,-0.603213,-0.409372,1.61661,5.21825,13.5478,-0.466028,70
3130,3.2229,-10.9844,0.6593,0.420085,0.896487,-2.89179,12.5899,-2.03453,-0.603213,-0.409372,1.61661,5.21825,13.5478,-0.466028,71
3139,3.12664,-10.1016,0.6593,0.420085,0.896487,-2.89179,12.5899,-2.03453,-0.663744,-0.304559,1.89198,3.97487,13.0941,1.27949,72
3149,3.02924,-13.7578,0.503928,0.507975,0.990832,-3.35741,12.008,-0.915004,-0.715366,-0.14117,2.08017,1.57729,12.7461,2.55224,73
3159,2.92723,-12.1406,0.308381,0.507606,1.05381,-3.7113,11.4713,0.062625,-0.743944,0.00220616,2.17104,-1.33318,12.4601,2.91209,73
3169,2.82483,-12.6406,0.104903,0.408478,1.06237,-3.94813,11.0223,0.605893,-0.748621,0.0540675,2.17972,-3.87689,12.1994,2.15674,74
3179,2.71899,-11.2266,-0.0577124,0.230595,1.0231,-3.93345,10.5854,0.527277,-0.729426,-0.00567832,2.14305,-5.17033,11.7587,0.276433,75
3189,2.60931,-9.95312,-0.151288,0.0159107,0.964834,-3.5636,10.1693,0.0923194,-0.659551,-0.137174,2.09181,-4.77506,11.0574,-1.98888,76
3199,2.49656,-12.5781,-0.181508,-0.18557,0.904032,-3.03332,9.96464,-0.220202,-0.51581,-0.277619,2.04262,-3.41202,10.4696,-3.62885,77
3209,2.37729,-11.6172,-0.164074,-0.337357,0.840117,-2.47463,9.99881,-0.37568,-0.322844,-0.388465,2.00918,-1.94197,10.375,-4.16402,78
3219,2.25227,-16.3672,-0.164074,-0.337357,0.840117,-2.47463,9.99881,-0.37568,-0.322844,-0.388465,2.00918,-1.94197,10.375,-4.16402,79
3229,2.12802,-14.7891,-0.115469,-0.427279,0.776373,-1.75536,10.1744,-0.595195,-0.137961,-0.454442,1.99469,-0.659583,10.7716,-3.53478,80
3239,1.99763,-11.5781,-0.0604969,-0.459042,0.717047,-0.873587,10.5023,-0.825622,-0.00771076,-0.467685,1.98287,0.359944,11.3685,-2.01744,81
3249,1.86916,-16.4453,-0.0290617,-0.443686,0.6518,-0.0639677,10.9191,-0.903412,0.0497262,-0.430422,1.95507,0.973087,11.8225,-0.335466,81
3259,1.74107,-16.7344,-0.0388315,-0.399541,0.565503,0.512178,11.1867,-0.910379,0.0395895,-0.355825,1.90498,1.00678,11.9881,0.805255,82
3269,1.61605,-10.5938,-0.0859998,-0.345034,0.458106,0.876285,11.1268,-1.03776,-0.019154,-0.261617,1.83409,0.59876,11.8416,1.21962,83
3279,1.48605,-13.8281,-0.157691,-0.289229,0.341327,1.13822,10.6582,-1.28702,-0.124963,-0.160691,1.74677,0.085856,11.3062,1.15151,84
3289,1.36218,-11.1562,-0.242737,-0.237062,0.227579,1.34427,9.8452,-1.43594,-0.26727,-0.0780955,1.6264,-0.312886,10.4374,0.954511,85
3299,1.23908,-13.2188,-0.242737,-0.237062,0.227579,1.34427,9.8452,-1.43594,-0.26727,-0.0780955,1.6264,-0.312886,10.4374,0.954511,86
3309,1.12288,-9.75,-0.328647,-0.192519,0.127627,1.4232,8.93038,-1.34079,-0.387253,-0.0296034,1.44283,-0.457698,9.40559,0.76519,87
3319,1.00208,-11.6719,-0.40463,-0.154172,0.0436067,1.3303,8.05879,-1.03173,-0.443663,0.00851458,1.20743,-0.378145,8.24524,0.449183,88
3329,0.888177,-9.625,-0.467031,-0.119375,-0.0347496,1.10232,7.21069,-0.532001,-0.450189,0.0328289,0.973245,-0.594562,7.02294,-0.0359306,88
3339,0.776196,-11.1328,-0.507357,-0.0871722,-0.113819,0.906732,6.3737,0.0129986,-0.443305,0.0186511,0.814529,-1.10583,5.94403,-0.571172,89
3349,0.667283,-11.6797,-0.513526,-0.0564167,-0.186775,0.892663,5.65797,0.368409,-0.409033,0.00916113,0.768148,-1.11756,5.15472,-1.03269,90
3359,0.563356,-10.5938,-0.487843,-0.0277807,-0.248335,0.929241,5.24494,0.573442,-0.304635,0.037024,0.779916,-0.70371,4.67437,-1.2812,91
3369,0.466331,-11.0469,-0.442074,-0.00420531,-0.306168,0.874477,5.16061,0.776774,-0.161217,0.0622462,0.782254,-0.540455,4.52391,-1.33765,92
3379,0.376977,-8.95312,-0.442074,-0.00420531,-0.306168,0.874477,5.16061,0.776774,-0.161217,0.0622462,0.782254,-0.540455,4.52391,-1.33765,93
