right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_chest_ang_x,right_chest_ang_y,right_chest_ang_z,right_chest_acc_x,right_chest_acc_y,right_chest_acc_z,left_chest_ang_x,left_chest_ang_y,left_chest_ang_z,left_chest_acc_x,left_chest_acc_y,left_chest_acc_z,,,,Label
-0.4852,-0.0798,-0.0515,0.3632,-1.7392,1.2697,0.6286,0.2643,9.4975,1.5425,-0.7979,1.5339,-0.0501,-7.777,2.06,2.7722,-0.3549,3.0045,0.3238,-7.582,-2.7663,1.9981,0.978174,0,1698649755,4
-0.4844,-0.0404,-0.0483,0.3515,-1.8398,1.1577,0.3312,0.1214,9.4576,1.5506,-0.8663,1.4808,-0.0011,-7.7833,1.9751,2.8022,-0.3864,2.8099,0.3371,-7.5893,-2.8122,2.0619,0.98299,0,1698649755,5
-0.4833,0.0106,-0.0443,0.3461,-1.8881,1.0298,0.0285,0.0243,9.2421,1.6508,-0.8641,1.426,0.0524,-7.8282,1.9025,2.8415,-0.3946,2.5914,0.3594,-7.6305,-2.8713,2.1329,0.986493,0,1698649755,6
-0.4812,0.0754,-0.0403,0.3534,-1.8941,0.9041,-0.2704,-0.0314,9.0064,1.6114,-0.796,1.3723,0.1101,-7.9013,1.8301,2.8833,-0.3755,2.3348,0.3776,-7.6871,-2.9284,2.1816,0.987922,0,1698649755,7
-0.4777,0.1709,-0.0372,0.345,-1.8143,0.7366,-0.564,-0.1182,8.7423,1.5745,-0.6833,1.3221,0.1651,-7.9878,1.761,2.9254,-0.3393,2.0801,0.3789,-7.7346,-2.9961,2.2133,0.929855,0,1698649755,7
-0.4731,0.2846,-0.0346,0.314,-1.8044,0.5775,-0.8466,-0.2033,8.7015,1.6172,-0.5396,1.2669,0.2113,-8.0895,1.694,2.9532,-0.3376,1.8532,0.368,-7.7642,-3.0671,2.239,0.726578,0,1698649755,8
-0.4676,0.3646,-0.0315,0.337,-1.8631,0.522,-0.842,-0.2407,8.8401,1.5931,-0.359,1.23,0.2565,-8.22,1.6334,2.9666,-0.3917,1.5526,0.3475,-7.8032,-3.1332,2.2547,0.465419,0,1698649755,9
-0.4615,0.4234,-0.0269,0.3994,-1.7537,0.4722,-0.8009,-0.3,8.789,1.5632,-0.1488,1.2124,0.3197,-8.366,1.5914,2.9502,-0.4576,1.228,0.301,-7.871,-3.1995,2.2545,0.269543,0,1698649755,9
-0.4562,0.4349,-0.0212,0.4435,-1.4241,0.3065,-0.9573,-0.3319,8.6641,1.5654,0.0477,1.1877,0.3774,-8.5075,1.5839,2.9274,-0.5079,1.009,0.2325,-7.9554,-3.2486,2.2472,0.138037,0,1698649755,10
-0.4516,0.4143,-0.0156,0.4861,-1.0666,0.1275,-1.0634,-0.2426,8.6298,1.6061,0.2046,1.148,0.3966,-8.6302,1.609,2.9187,-0.5393,0.8586,0.1682,-8.0424,-3.2774,2.2408,0.051669,0,1698649755,11
-0.4468,0.424,-0.0102,0.5288,-0.8018,0.0396,-1.1322,-0.0933,8.7184,1.6085,0.3086,1.0899,0.3817,-8.7322,1.6577,2.9032,-0.5603,0.7358,0.1208,-8.1495,-3.2821,2.2421,-0.007384,0,1698649755,12
-0.4424,0.4201,-0.0046,0.5896,-0.5995,0.0284,-1.1473,0.086,8.9243,1.5166,0.3442,1.0286,0.348,-8.8104,1.7185,2.9042,-0.569,0.6293,0.0908,-8.2784,-3.2684,2.2595,-0.04897,0,1698649755,12
-0.4394,0.3876,0.001,0.6023,-0.3708,0.0121,-1.1105,0.1836,9.2128,1.4391,0.3317,0.9392,0.309,-8.8818,1.7965,2.9293,-0.5518,0.5474,0.0743,-8.4058,-3.2505,2.2928,-0.078254,0,1698649755,13
-0.4382,0.3309,0.0056,0.5396,-0.1446,0.0309,-1.0316,0.2129,9.5316,1.3332,0.2812,0.7863,0.2634,-8.9616,1.9057,2.9755,-0.518,0.4745,0.0718,-8.5389,-3.2353,2.3237,-0.084928,0,1698649755,14
-0.4381,0.2435,0.0094,0.4944,-0.0515,0.1632,-0.9234,0.26,9.5843,1.2996,0.1746,0.5721,0.222,-9.0342,2.0162,3.0449,-0.5088,0.2985,0.0919,-8.688,-3.2117,2.3688,-0.014057,0,1698649755,14
-0.4383,0.1706,0.0131,0.4666,-0.1062,0.3954,-0.8147,0.4866,9.5816,1.2914,0.0407,0.3264,0.2017,-9.0963,2.1063,3.1297,-0.5366,0.0544,0.1323,-8.8295,-3.1741,2.4336,0.132049,0,1698649755,15
-0.4385,0.1228,0.0167,0.4264,-0.0703,0.6175,-0.7149,0.8235,9.679,1.2083,-0.0872,0.093,0.209,-9.1496,2.1805,3.2154,-0.5719,-0.1394,0.1832,-8.9496,-3.157,2.4969,0.289402,0,1698649755,16
-0.4389,0.0842,0.0195,0.3914,0.0709,0.8659,-0.571,0.9809,9.6477,1.0788,-0.2359,-0.1207,0.2275,-9.188,2.2681,3.2881,-0.6146,-0.3283,0.2492,-9.0458,-3.1469,2.5603,0.428008,0,1698649755,17
-0.4391,0.0637,0.0216,0.3681,0.2693,1.1304,-0.3501,1.1618,9.7763,1.0076,-0.4435,-0.3216,0.2504,-9.2352,2.3634,3.383,-0.6724,-0.6131,0.3312,-9.1162,-3.119,2.6058,0.541631,0,1698649755,17
-0.4391,0.0525,0.0237,0.3529,0.494,1.4058,-0.1086,1.329,9.7204,1.0168,-0.7198,-0.499,0.2886,-9.2602,2.4548,3.4993,-0.7276,-0.9186,0.4255,-9.1765,-3.089,2.643,0.635521,0,1698649755,18
-0.4391,0.0381,0.026,0.3274,0.5238,1.8088,0.0594,1.4112,9.4717,0.9536,-1.0486,-0.6751,0.3429,-9.2402,2.5245,3.615,-0.7892,-1.2062,0.5295,-9.2365,-3.0575,2.7182,0.703509,0,1698649755,19
-0.4388,0.0395,0.0288,0.3215,0.4258,2.2872,0.1574,1.5978,9.7027,0.8179,-1.4232,-0.6977,0.4039,-9.2429,2.6056,3.7217,-0.8729,-1.5387,0.6434,-9.3376,-3.0287,2.7923,0.715484,0,1698649755,20
-0.438,0.0644,0.0318,0.3302,0.4162,2.6588,0.2293,1.681,10.1993,0.7117,-1.8336,-0.907,0.4726,-9.334,2.7202,3.784,-0.9839,-1.9648,0.7609,-9.5013,-3.0379,2.8349,0.670068,0,1698649755,20
-0.4357,0.1277,0.0341,0.2912,0.4037,2.9337,0.2596,1.516,10.5402,0.6661,-2.1991,-1.459,0.5728,-9.4975,2.8255,3.8438,-1.1297,-2.3998,0.8462,-9.7031,-3.0974,2.9033,0.621412,0,1698649755,21
-0.4292,0.2663,0.0352,0.2368,0.2448,3.2138,0.2721,1.1367,10.801,0.7023,-2.4507,-1.9508,0.712,-9.6769,2.9073,3.9243,-1.2933,-2.695,0.9031,-9.9002,-3.1549,2.9981,0.641891,0,1698649755,22
-0.4167,0.5514,0.0354,0.1794,0.1623,3.3827,0.321,0.5867,11.0874,0.9956,-2.6811,-2.3694,0.8423,-9.8986,3.0018,3.9895,-1.4647,-2.8724,0.9584,-10.1174,-3.1981,3.0883,0.715293,0,1698649755,22
-0.4007,0.8903,0.0354,0.127,0.3769,3.3648,0.4416,-0.0291,11.129,1.616,-2.9554,-2.7449,0.9614,-10.2327,3.079,4.0323,-1.6762,-2.9999,0.9791,-10.457,-3.2916,3.1658,0.778753,0,1698649755,23
-0.3843,1.0995,0.0353,0.0987,0.6901,3.1933,0.6912,-0.8311,11.1006,2.2679,-3.3611,-3.034,1.1093,-10.7002,3.1079,4.0731,-1.8873,-3.1603,0.9475,-10.8968,-3.461,3.2261,0.827206,0,1698649755,24
-0.3678,1.2241,0.0351,0.072,0.9206,2.8495,1.0803,-1.7558,11.3549,2.8137,-3.6132,-2.9892,1.4508,-11.1899,3.0849,4.0911,-1.9491,-3.3223,0.9085,-11.2644,-3.6364,3.2058,0.785994,0,1698649755,25
-0.3524,1.26,0.0345,0.0452,1.0153,2.3644,1.598,-2.7365,11.7342,3.0549,-3.4195,-2.6962,1.7059,-11.5383,3.0457,4.1046,-1.8368,-3.415,0.914,-11.428,-3.7689,3.1216,0.677568,0,1698649755,25
-0.3393,1.2115,0.0325,-0.0496,0.7625,1.8972,2.1613,-3.5063,12.2057,2.8654,-3.033,-2.2846,1.6697,-11.7233,3.0313,3.9964,-1.6124,-3.3489,0.9464,-11.4089,-3.8298,3.006,0.597523,0,1698649755,26
-0.3296,1.1279,0.0271,-0.2281,0.4331,1.4807,2.6022,-3.9628,12.8978,2.5926,-2.6229,-1.6786,1.5836,-11.7957,2.9776,3.6897,-1.312,-3.1016,0.9664,-11.2826,-3.8235,2.8162,0.539984,0,1698649755,27
-0.3235,0.9983,0.0163,-0.4796,0.3819,1.0054,2.8287,-3.952,13.2426,2.5416,-2.2013,-1.0161,1.4417,-11.7301,2.9035,3.3286,-0.9918,-2.8013,0.9607,-11.0578,-3.7613,2.5656,0.498094,0,1698649755,28
-0.3202,0.8376,0.0009,-0.8108,0.423,0.5034,2.8513,-3.2169,12.8182,2.8069,-1.7928,-0.3285,1.2352,-11.4628,2.8701,2.9711,-0.7047,-2.4052,0.9357,-10.7065,-3.6176,2.2927,0.469088,0,1698649755,28
-0.3182,0.7076,-0.0175,-1.1275,0.4413,0.0793,2.7743,-2.2528,11.9781,3.3255,-1.4866,0.3615,0.9811,-11.057,2.8395,2.6782,-0.4885,-1.8922,0.8985,-10.2605,-3.3937,2.0149,0.475539,0,1698649755,29
-0.3157,0.6319,-0.0382,-1.3731,0.43,-0.2765,2.5781,-1.2281,11.0299,3.9335,-1.299,1.0048,0.6976,-10.5452,2.799,2.4579,-0.3887,-1.3668,0.8568,-9.7775,-3.1079,1.6896,0.541987,0,1698649755,30
-0.3115,0.5877,-0.0614,-1.5573,0.2013,-0.4531,2.2689,-0.3373,10.5289,4.1839,-1.1653,1.5633,0.4084,-9.935,2.795,2.2683,-0.4297,-0.772,0.8201,-9.2828,-2.7821,1.361,0.628444,0,1698649755,30
-0.3057,0.5743,-0.0868,-1.7302,-0.0931,-0.431,1.958,0.2672,10.3456,4.0593,-1.0912,2.0039,0.137,-9.3125,2.8374,2.0783,-0.5127,-0.1473,0.778,-8.8347,-2.4243,1.0277,0.695478,0,1698649755,31
-0.2986,0.6242,-0.1138,-2.0053,-0.3192,-0.3328,1.6731,0.6031,9.9161,3.9727,-1.107,2.3061,-0.1003,-8.7279,2.9029,1.8436,-0.6513,0.3822,0.7308,-8.4648,-2.0914,0.7122,0.732568,0,1698649755,32
-0.2906,0.6697,-0.1415,-2.2813,-0.4939,-0.1688,1.4253,0.7197,9.4818,3.9308,-1.2462,2.3951,-0.2864,-8.2503,2.9658,1.591,-0.9293,0.7109,0.6746,-8.1897,-1.7929,0.4992,0.685793,0,1698649755,33
-0.2825,0.7016,-0.169,-2.4165,-0.6561,0.0745,1.2031,0.776,9.1078,3.9127,-1.4822,2.2349,-0.4291,-7.8916,3.0226,1.3734,-1.2706,0.748,0.6189,-8.0178,-1.5207,0.3754,0.540538,0,1698649755,33
-0.2742,0.7423,-0.1952,-2.4268,-0.759,0.3538,1.0015,0.7784,8.7497,3.8711,-1.7651,1.8583,-0.529,-7.6654,3.0358,1.205,-1.6055,0.4547,0.5527,-7.9387,-1.3403,0.3344,0.39501,0,1698649755,34
-0.2665,0.7215,-0.22,-2.4321,-0.6856,0.5827,0.8313,0.7366,8.444,3.9623,-2.0148,1.3562,-0.5699,-7.6044,2.9865,1.1428,-1.9074,-0.1148,0.4578,-7.9564,-1.2882,0.3674,0.330123,0,1698649755,35
-0.2597,0.6935,-0.2433,-2.4056,-0.7086,0.8158,0.6649,0.6649,8.4811,3.9642,-2.08,0.8605,-0.5369,-7.6764,2.8773,1.2121,-2.1496,-0.6611,0.3381,-8.0488,-1.3738,0.5038,0.320264,0,1698649755,36
-0.253,0.685,-0.265,-2.2808,-0.8305,1.1018,0.5008,0.5394,9.0319,3.6695,-1.9167,0.4609,-0.4345,-7.8441,2.7275,1.3742,-2.3531,-1.0915,0.2102,-8.1758,-1.5651,0.7238,0.321745,0,1698649755,36
-0.2467,0.6708,-0.2856,-2.1707,-0.7829,1.2744,0.3452,0.2231,9.4014,3.4938,-1.605,0.212,-0.2911,-8.0623,2.6013,1.5961,-2.5102,-1.6106,0.0707,-8.2964,-1.8142,0.9487,0.324255,0,1698649755,37
-0.2406,0.6672,-0.3054,-2.1438,-0.6896,1.3872,0.1588,-0.1338,9.5016,3.4065,-1.2785,0.1507,-0.1354,-8.308,2.5223,1.8066,-2.5889,-1.8503,-0.0716,-8.4,-2.0788,1.1287,0.31708,0,1698649755,38
-0.234,0.6743,-0.3246,-2.1012,-0.6607,1.4919,-0.0432,-0.3699,9.6316,3.3376,-1.0573,0.2948,-0.0026,-8.5477,2.5074,1.9324,-2.644,-1.7765,-0.1652,-8.5066,-2.3185,1.2578,0.232125,0,1698649755,38
-0.2272,0.6642,-0.3436,-2.0322,-0.5921,1.4803,-0.2119,-0.6144,9.7039,3.2774,-0.9946,0.6309,0.0938,-8.7373,2.5364,1.9658,-2.7191,-1.7635,-0.2055,-8.6282,-2.49,1.3536,0.047863,0,1698649755,39
-0.2201,0.6537,-0.3627,-2.0493,-0.5807,1.4483,-0.355,-0.8089,9.5872,3.2066,-1.0635,1.0564,0.1525,-8.8814,2.6074,1.9644,-2.7886,-1.6656,-0.2018,-8.7561,-2.5689,1.4352,-0.151949,0,1698649755,40
-0.2126,0.6635,-0.3816,-2.034,-0.5982,1.3987,-0.4908,-0.9622,9.3933,3.1898,-1.1919,1.4116,0.1691,-8.9701,2.697,1.9628,-2.8042,-1.3936,-0.1657,-8.8735,-2.5795,1.5103,-0.290996,0,1698649755,41
-0.205,0.6943,-0.4,-1.981,-0.5683,1.2682,-0.6244,-1.1154,9.3911,3.153,-1.3037,1.6219,0.1598,-9.0048,2.7476,1.9624,-2.7533,-1.0434,-0.1147,-8.9637,-2.5532,1.5692,-0.358602,0,1698649755,41
-0.1972,0.7308,-0.4175,-1.9105,-0.4821,1.0722,-0.7461,-1.2282,9.3856,3.0795,-1.3538,1.7239,0.1662,-9.0042,2.7717,1.974,-2.6617,-0.768,-0.0461,-9.0164,-2.5095,1.6256,-0.394027,0,1698649755,42
-0.1897,0.7451,-0.4335,-1.8255,-0.3367,0.8441,-0.8533,-1.3004,9.3151,2.9714,-1.3126,1.7954,0.1977,-8.965,2.7545,2.0058,-2.5455,-0.5796,0.0438,-9.0218,-2.4571,1.6863,-0.419076,0,1698649755,43
-0.1831,0.7304,-0.4483,-1.7604,-0.2263,0.6209,-0.9776,-1.3094,9.3167,2.8786,-1.2048,1.8425,0.2348,-8.8794,2.7303,2.0458,-2.4143,-0.4274,0.1486,-8.9693,-2.4186,1.7618,-0.446222,0,1698649755,43
-0.1771,0.7111,-0.4618,-1.6596,-0.0928,0.3913,-1.1244,-1.2905,9.3353,2.8519,-1.0725,1.8978,0.2765,-8.8026,2.708,2.0891,-2.2876,-0.3296,0.253,-8.878,-2.4018,1.8522,-0.467991,0,1698649755,44
-0.1715,0.7019,-0.4745,-1.5459,0.0262,0.1721,-1.2912,-1.2448,9.2921,2.8283,-0.8973,2.0064,0.3302,-8.744,2.6703,2.1102,-2.1705,-0.257,0.3529,-8.7737,-2.3988,1.9307,-0.481109,0,1698649755,45
-0.1664,0.6812,-0.4862,-1.4445,-0.0374,0.0155,-1.489,-1.0585,9.476,2.7043,-0.7126,2.089,0.3923,-8.6517,2.6395,2.0929,-2.0574,-0.1912,0.4492,-8.6394,-2.4145,2.0091,-0.498732,0,1698649755,46
-0.1615,0.6509,-0.497,-1.3594,-0.0824,-0.1412,-1.692,-0.9088,9.7173,2.5118,-0.5411,2.1727,0.4406,-8.5412,2.5963,2.1118,-1.909,-0.0592,0.5027,-8.4734,-2.4218,2.0854,-0.514571,0,1698649755,46
-0.1567,0.6212,-0.5067,-1.2511,-0.1311,-0.2688,-1.8685,-0.8368,9.6793,2.3744,-0.3448,2.2523,0.4713,-8.425,2.5173,2.1526,-1.7546,0.1251,0.4991,-8.3111,-2.4278,2.1397,-0.523684,0,1698649755,47
-0.1522,0.5717,-0.515,-1.1243,-0.2115,-0.3645,-2.0055,-0.7973,9.7113,2.22,-0.1488,2.2945,0.4857,-8.3205,2.4356,2.163,-1.6653,0.1737,0.4869,-8.1642,-2.4463,2.182,-0.527837,0,1698649755,48
-0.1478,0.5227,-0.522,-1.0115,-0.2594,-0.4627,-2.1009,-0.8555,9.6803,2.1046,0.0128,2.2855,0.4756,-8.2492,2.4037,2.201,-1.5891,0.1714,0.4706,-8.0271,-2.4759,2.2131,-0.531591,0,1698649755,49
-0.143,0.5301,-0.5272,-0.8814,-0.3265,-0.4955,-2.1639,-0.8594,9.4264,2.0578,0.1238,2.1643,0.4542,-8.2008,2.3747,2.2348,-1.4499,0.254,0.4341,-7.9206,-2.5056,2.2415,-0.532122,0,1698649755,49
-0.1377,0.5565,-0.5308,-0.7512,-0.3437,-0.5022,-2.1856,-0.7797,9.1383,2.0551,0.2091,2.0387,0.4196,-8.16,2.3222,2.2685,-1.2693,0.3599,0.3853,-7.8426,-2.5204,2.2772,-0.529173,0,1698649755,50
-0.1322,0.5517,-0.5333,-0.6302,-0.3476,-0.5296,-2.153,-0.7401,9.0222,2.0482,0.2763,1.9462,0.3587,-8.108,2.2974,2.3259,-1.1196,0.4191,0.3363,-7.7623,-2.526,2.3226,-0.527602,0,1698649755,51
-0.1265,0.5648,-0.5347,-0.5064,-0.4197,-0.5441,-2.0808,-0.7312,9.0272,1.9645,0.3131,1.8471,0.2687,-8.035,2.2996,2.3422,-1.0196,0.4788,0.3025,-7.6834,-2.5181,2.3658,-0.526419,0,1698649755,51
-0.121,0.5908,-0.5348,-0.3878,-0.5695,-0.5374,-1.9719,-0.693,9.1193,1.8455,0.3196,1.7846,0.1656,-7.9612,2.3371,2.3303,-0.9333,0.5882,0.2831,-7.6218,-2.4828,2.4072,-0.523307,0,1698649755,52
-0.1153,0.6095,-0.5347,-0.296,-0.7028,-0.5339,-1.8021,-0.6869,9.0403,1.7844,0.2871,1.7395,0.06,-7.8937,2.3986,2.3048,-0.8323,0.7004,0.268,-7.5756,-2.4235,2.4481,-0.518531,0,1698649755,53
-0.1096,0.6143,-0.5345,-0.2275,-0.8405,-0.5381,-1.5798,-0.7019,8.7871,1.7118,0.2337,1.6652,-0.0434,-7.8197,2.4511,2.2908,-0.7171,0.8387,0.258,-7.5389,-2.3535,2.4737,-0.512144,0,1698649755,54
-0.1041,0.5991,-0.5341,-0.1646,-1.0088,-0.5404,-1.328,-0.6788,8.6166,1.573,0.1693,1.5343,-0.1407,-7.7595,2.5085,2.3133,-0.6047,0.9521,0.251,-7.5382,-2.2996,2.4832,-0.50522,0,1698649755,54
-0.0985,0.5811,-0.5332,-0.1084,-1.3142,-0.4877,-1.0386,-0.7448,8.4799,1.5246,0.0851,1.3439,-0.2351,-7.7392,2.5806,2.3445,-0.4977,1.0394,0.2269,-7.5678,-2.2652,2.5029,-0.503388,0,1698649755,55
-0.093,0.5474,-0.5312,-0.0406,-1.6971,-0.4144,-0.7337,-0.8848,8.6495,1.4966,-0.0228,1.1322,-0.3194,-7.7523,2.6452,2.3732,-0.3959,1.142,0.1852,-7.6053,-2.2164,2.5417,-0.511909,0,1698649755,56
-0.0882,0.5103,-0.5274,0.0822,-1.9392,-0.3881,-0.439,-0.9893,8.7412,1.4642,-0.1365,0.9362,-0.3918,-7.7857,2.6873,2.4161,-0.3024,1.2141,0.1434,-7.6584,-2.1738,2.5716,-0.527237,0,1698649755,57
-0.0836,0.5176,-0.5219,0.2032,-2.0292,-0.4137,-0.164,-1.0763,8.4834,1.5227,-0.2086,0.7618,-0.4471,-7.8448,2.7005,2.4647,-0.2007,1.277,0.1066,-7.7433,-2.1384,2.5958,-0.539673,0,1698649755,57
-0.078,0.5595,-0.5156,0.2984,-2.002,-0.4813,0.0436,-1.1402,8.3131,1.4826,-0.1897,0.5888,-0.4824,-7.9562,2.6857,2.4997,-0.0894,1.3121,0.0704,-7.8749,-2.112,2.615,-0.541893,0,1698649755,58
-0.0719,0.5877,-0.5094,0.39,-1.9084,-0.5287,0.1886,-1.2021,8.3115,1.34,-0.0735,0.44,-0.4936,-8.0836,2.6896,2.5122,0.0218,1.3045,0.0355,-8.0109,-2.0992,2.621,-0.547244,1,1698649756,59
-0.065,0.5946,-0.5027,0.4818,-1.7641,-0.5519,0.2851,-1.2333,8.2592,1.3251,0.1053,0.3031,-0.4921,-8.1954,2.6951,2.5174,0.1278,1.2951,-0.0044,-8.1314,-2.0978,2.6166,-0.57067,1,1698649756,59
-0.0573,0.6338,-0.495,0.5621,-1.3713,-0.6843,0.4019,-1.3077,8.2151,1.2315,0.5602,0.1032,-0.4505,-8.4088,2.7477,2.5119,0.384,1.2351,-0.1371,-8.3525,-2.1278,2.5597,-0.609056,1,1698649756,60
-0.0495,0.6796,-0.4865,0.638,-1.0956,-0.8125,0.4661,-1.3944,8.1036,1.1647,0.808,0.0227,-0.4271,-8.533,2.7972,2.4893,0.542,1.1424,-0.2408,-8.4636,-2.1483,2.5038,-0.65379,1,1698649756,61
-0.0422,0.688,-0.4773,0.7083,-0.6965,-0.9879,0.5202,-1.3792,8.0435,1.1016,1.073,-0.0918,-0.4098,-8.6724,2.8249,2.4649,0.698,1.015,-0.3707,-8.5772,-2.1777,2.4478,-0.696315,1,1698649756,62
-0.0351,0.7052,-0.4673,0.7339,-0.2331,-1.2128,0.5384,-1.3236,8.0802,1.0775,1.3333,-0.2616,-0.4083,-8.8105,2.8576,2.4405,0.8431,0.8607,-0.504,-8.6972,-2.2232,2.4182,-0.725427,1,1698649756,62
-0.0285,0.7018,-0.4572,0.7829,-0.2331,-1.2128,0.5384,-1.3236,8.0802,1.0775,1.3333,-0.2616,-0.4083,-8.8105,2.8576,2.4405,0.8431,0.8607,-0.504,-8.6972,-2.2232,2.4182,-0.737462,1,1698649756,63
-0.0219,0.7007,-0.4477,0.8408,0.5395,-1.6123,0.4415,-1.2682,8.4704,1.1423,1.7396,-0.6111,-0.493,-9.06,2.8849,2.4088,1.1666,0.501,-0.7311,-8.8862,-2.3023,2.4233,-0.742536,1,1698649756,64
-0.0149,0.7125,-0.4386,0.8448,0.5395,-1.6123,0.4415,-1.2682,8.4704,1.1423,1.7396,-0.6111,-0.493,-9.06,2.8849,2.4088,1.1666,0.501,-0.7311,-8.8862,-2.3023,2.4233,-0.710776,1,1698649756,64
-0.0075,0.7281,-0.4309,0.814,1.0755,-1.9975,0.1073,-1.4146,8.7527,1.1109,1.9477,-0.7748,-0.6527,-9.1356,2.8582,2.5287,1.4565,0.043,-0.8534,-8.9091,-2.3985,2.5013,-0.600883,1,1698649756,65
0.0001,0.748,-0.4246,0.7738,1.3836,-2.1955,-0.1044,-1.5603,8.7914,1.1333,1.9659,-0.8655,-0.7563,-9.1108,2.8506,2.6136,1.5515,-0.1781,-0.8858,-8.8839,-2.4214,2.5324,-0.461444,0,1698649756,66
0.0076,0.7193,-0.42,0.7038,1.5394,-2.2922,-0.3286,-1.5022,8.9532,1.0941,1.9229,-0.9862,-0.8547,-9.0598,2.8169,2.6923,1.6304,-0.3856,-0.9134,-8.8434,-2.4414,2.5692,-0.351146,0,1698649756,67
0.0149,0.6909,-0.4179,0.5722,1.6229,-2.364,-0.5802,-1.3502,9.145,0.9743,1.8196,-1.1617,-0.9413,-9.0151,2.8033,2.7685,1.7232,-0.5869,-0.9426,-8.8011,-2.4721,2.61,-0.26935,0,1698649756,67
0.0217,0.6866,-0.4174,0.4325,1.7142,-2.5109,-0.8131,-1.3291,9.3447,0.8514,1.6542,-1.4574,-1.041,-9.0251,2.8516,2.8624,1.8311,-0.8182,-0.9704,-8.8072,-2.5393,2.6615,-0.209072,0,1698649756,68
0.0278,0.6565,-0.4169,0.3447,1.7569,-2.6633,-0.7844,-1.4306,9.5877,0.7497,1.4396,-1.8422,-1.1082,-9.1047,2.9131,2.9225,1.9694,-1.1589,-1.0235,-8.9122,-2.6682,2.7528,-0.164746,0,1698649756,69
0.0332,0.6264,-0.4144,0.3341,1.8669,-2.7996,-0.7758,-1.5287,9.796,0.7282,1.3138,-2.2638,-1.1118,-9.2702,2.8788,2.9716,2.1212,-1.6008,-1.1397,-9.0801,-2.8172,2.8847,-0.132873,0,1698649756,70
0.0378,0.6032,-0.4084,0.4167,2.0307,-2.9319,-0.9864,-1.5741,10.0933,0.8016,1.3798,-2.6509,-1.0711,-9.4648,2.8212,3.065,2.222,-2.0062,-1.2769,-9.2556,-2.9201,3.0205,-0.111656,0,1698649756,70
0.0416,0.5395,-0.3987,0.5658,2.1681,-3.0304,-1.1141,-1.6449,10.4247,0.9888,1.5273,-3.1612,-1.0191,-9.6852,2.8714,3.1042,2.3156,-2.3212,-1.3936,-9.5198,-2.9837,3.1138,-0.096742,0,1698649756,71
0.0447,0.4685,-0.3855,0.7297,2.3209,-3.0566,-1.1665,-1.5955,10.4715,1.4234,1.5669,-3.59,-0.9582,-10.026,3.0642,3.0831,2.4276,-2.749,-1.5286,-10.0149,-3.0794,3.1843,-0.084555,0,1698649756,72
0.0483,0.4241,-0.3633,0.9967,2.7522,-2.8624,-1.2403,-0.7553,11.2763,2.7751,1.6691,-3.992,-0.5916,-11.1084,3.5743,3.1522,2.3433,-3.908,-1.7896,-11.2982,-3.2836,3.3908,-0.076849,0,1698649756,72
0.0511,0.3737,-0.3387,1.2997,2.8973,-2.4915,-1.3531,-0.0695,12.2606,3.269,1.7673,-3.8663,-0.3228,-11.5001,3.7572,3.2021,2.3016,-3.9168,-1.7509,-11.7611,-3.2671,3.4225,-0.080754,0,1698649756,73
0.052,0.3082,-0.3204,1.4342,2.9324,-1.9767,-1.5533,0.6551,13.0147,3.5494,1.7925,-3.4252,-0.074,-11.6934,3.8667,3.2398,2.3818,-3.5248,-1.5624,-11.9881,-3.152,3.3303,-0.084574,0,1698649756,74
0.0519,0.2235,-0.3048,1.4348,2.9324,-1.9767,-1.5533,0.6551,13.0147,3.5494,1.7925,-3.4252,-0.074,-11.6934,3.8667,3.2398,2.3818,-3.5248,-1.5624,-11.9881,-3.152,3.3303,-0.051153,0,1698649756,75
0.0506,0.1061,-0.2921,1.3745,2.6768,-1.3741,-1.7598,1.0172,13.087,3.8915,1.6749,-2.994,0.0989,-11.7246,3.9282,3.2237,2.4099,-2.9612,-1.2575,-12.0831,-3.0511,3.0852,0.089373,0,1698649756,75
0.0468,-0.0383,-0.2825,1.2826,2.4697,-0.7237,-1.876,0.8673,12.7008,4.2587,1.4489,-2.8261,0.2058,-11.72,3.9156,3.1082,2.338,-2.3224,-0.892,-12.1297,-3.0189,2.7959,0.288087,0,1698649756,76
0.0389,-0.2425,-0.2757,1.1569,2.6739,0.0797,-1.7799,-0.0088,12.2645,4.4925,1.2162,-2.6191,0.3745,-11.5044,3.5256,2.6888,1.9667,-1.0587,-0.1896,-11.7218,-3.0531,2.2685,0.446805,0,1698649756,77
0.0255,-0.5701,-0.2704,1.0221,2.1462,0.4388,-1.7075,-0.4644,12.596,4.2255,1.2298,-2.2008,0.4565,-11.125,3.2349,2.4298,1.7876,-0.3401,0.1361,-11.1819,-3.1073,2.0223,0.570219,0,1698649756,78
0.007,-0.9055,-0.2649,0.9392,1.5071,0.6444,-1.6316,-0.9044,12.9732,3.8733,1.2276,-1.5231,0.5211,-10.5722,2.9687,2.1679,1.657,0.4958,0.4435,-10.4793,-3.1775,1.8245,0.66554,0,1698649756,78
