right q,right q dot,left q,left q dot,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,Label
0.3208,-0.822,-0.1526,0.1124,-0.5638,-0.0346,1.0328,0.004,-0.2021,-0.4149,-0.6211,-0.1323,1.0191,0.1664,-0.394,-0.4556,71
0.31,-0.9123,-0.151,0.1409,-0.5636,-0.0388,1.0172,0.0292,-0.1887,-0.4344,-0.614,-0.1373,1.0037,0.1532,-0.3735,-0.4633,71
0.31,-0.9123,-0.151,0.1409,-0.5636,-0.0388,1.0172,0.0292,-0.1887,-0.4344,-0.614,-0.1373,1.0037,0.1532,-0.3735,-0.4633,72
0.298,-1.002,-0.149,0.1739,-0.5634,-0.0417,1.0007,0.0532,-0.174,-0.4536,-0.6063,-0.1421,0.9873,0.1401,-0.3507,-0.4709,72
0.285,-1.0899,-0.1465,0.2108,-0.5633,-0.0433,0.9836,0.0758,-0.1581,-0.4722,-0.5983,-0.1466,0.9702,0.1276,-0.3262,-0.4784,72
0.285,-1.0899,-0.1465,0.2108,-0.5633,-0.0433,0.9836,0.0758,-0.1581,-0.4722,-0.5983,-0.1466,0.9702,0.1276,-0.3262,-0.4784,72
0.2709,-1.175,-0.1435,0.251,-0.5633,-0.0435,0.9662,0.0968,-0.141,-0.4899,-0.5899,-0.1508,0.9528,0.116,-0.3004,-0.4858,73
0.2558,-1.2561,-0.1401,0.2939,-0.5635,-0.0426,0.9487,0.116,-0.123,-0.5063,-0.5812,-0.1546,0.9353,0.1057,-0.2738,-0.4933,73
0.2558,-1.2561,-0.1401,0.2939,-0.5635,-0.0426,0.9487,0.116,-0.123,-0.5063,-0.5812,-0.1546,0.9353,0.1057,-0.2738,-0.4933,73
0.2398,-1.332,-0.1361,0.3389,-0.5637,-0.0405,0.9315,0.1334,-0.1043,-0.5213,-0.5723,-0.158,0.9181,0.097,-0.247,-0.5008,74
0.2229,-1.4016,-0.1315,0.3851,-0.5641,-0.0374,0.9148,0.1488,-0.085,-0.5346,-0.5633,-0.1609,0.9014,0.0901,-0.2204,-0.5083,74
0.2229,-1.4016,-0.1315,0.3851,-0.5641,-0.0374,0.9148,0.1488,-0.085,-0.5346,-0.5633,-0.1609,0.9014,0.0901,-0.2204,-0.5083,74
0.2052,-1.4637,-0.1263,0.4319,-0.5646,-0.0335,0.8988,0.1623,-0.0654,-0.546,-0.5541,-0.1633,0.8855,0.0852,-0.1944,-0.5157,75
0.1868,-1.5175,-0.1206,0.4785,-0.5652,-0.0288,0.8838,0.1739,-0.0457,-0.5552,-0.5449,-0.165,0.8706,0.0825,-0.1696,-0.5231,75
0.1868,-1.5175,-0.1206,0.4785,-0.5652,-0.0288,0.8838,0.1739,-0.0457,-0.5552,-0.5449,-0.165,0.8706,0.0825,-0.1696,-0.5231,75
0.1678,-1.5621,-0.1143,0.5241,-0.5657,-0.0235,0.8698,0.1835,-0.0263,-0.5622,-0.5356,-0.1661,0.8569,0.0819,-0.1463,-0.5302,75
0.1483,-1.5967,-0.1075,0.5681,-0.5661,-0.0178,0.857,0.1914,-0.0074,-0.5668,-0.5263,-0.1665,0.8446,0.0836,-0.1247,-0.5371,76
0.1483,-1.5967,-0.1075,0.5681,-0.5661,-0.0178,0.857,0.1914,-0.0074,-0.5668,-0.5263,-0.1665,0.8446,0.0836,-0.1247,-0.5371,76
0.1285,-1.6209,-0.1002,0.6097,-0.5663,-0.0118,0.8456,0.1976,0.0108,-0.5689,-0.517,-0.1662,0.8337,0.0874,-0.1053,-0.5437,76
0.1084,-1.6342,-0.0923,0.6484,-0.5663,-0.0056,0.8354,0.2023,0.028,-0.5686,-0.5077,-0.1652,0.8242,0.0932,-0.0881,-0.5499,77
0.1084,-1.6342,-0.0923,0.6484,-0.5663,-0.0056,0.8354,0.2023,0.028,-0.5686,-0.5077,-0.1652,0.8242,0.0932,-0.0881,-0.5499,77
0.0883,-1.6365,-0.0841,0.6837,-0.5658,0.0006,0.8265,0.2057,0.0439,-0.5658,-0.4984,-0.1634,0.8163,0.1008,-0.0733,-0.5555,77
0.0682,-1.6279,-0.0754,0.715,-0.565,0.0066,0.819,0.208,0.0583,-0.5606,-0.4891,-0.1609,0.8098,0.1101,-0.0609,-0.5604,78
0.0682,-1.6279,-0.0754,0.715,-0.565,0.0066,0.819,0.208,0.0583,-0.5606,-0.4891,-0.1609,0.8098,0.1101,-0.0609,-0.5604,78
0.0483,-1.6083,-0.0664,0.7421,-0.5635,0.0124,0.8126,0.2094,0.0711,-0.5532,-0.4796,-0.1578,0.8048,0.1208,-0.051,-0.5647,78
0.0286,-1.5782,-0.0571,0.7647,-0.5614,0.0178,0.8073,0.2101,0.0821,-0.5436,-0.4701,-0.1539,0.8011,0.1325,-0.0434,-0.5682,78
0.0286,-1.5782,-0.0571,0.7647,-0.5614,0.0178,0.8073,0.2101,0.0821,-0.5436,-0.4701,-0.1539,0.8011,0.1325,-0.0434,-0.5682,79
0.0094,-1.5382,-0.0475,0.7828,-0.5585,0.0228,0.8031,0.2104,0.0912,-0.5321,-0.4605,-0.1495,0.7985,0.1449,-0.0379,-0.5708,79
-0.0092,-1.4887,-0.0378,0.7962,-0.5549,0.0272,0.7997,0.2103,0.0982,-0.5187,-0.4507,-0.1446,0.797,0.1577,-0.0343,-0.5725,79
-0.0092,-1.4887,-0.0378,0.7962,-0.5549,0.0272,0.7997,0.2103,0.0982,-0.5187,-0.4507,-0.1446,0.797,0.1577,-0.0343,-0.5725,80
-0.0272,-1.4307,-0.028,0.805,-0.5505,0.031,0.797,0.2102,0.1032,-0.5039,-0.4407,-0.1392,0.7963,0.1706,-0.0323,-0.5732,80
-0.0444,-1.3652,-0.0181,0.8094,-0.5452,0.0341,0.7949,0.2102,0.1062,-0.4877,-0.4306,-0.1334,0.7963,0.1832,-0.0316,-0.5729,80
-0.0444,-1.3652,-0.0181,0.8094,-0.5452,0.0341,0.7949,0.2102,0.1062,-0.4877,-0.4306,-0.1334,0.7963,0.1832,-0.0316,-0.5729,81
-0.0608,-1.293,-0.0081,0.8097,-0.5391,0.0366,0.7932,0.2104,0.1073,-0.4704,-0.4203,-0.1274,0.7968,0.1951,-0.0317,-0.5714,81
-0.0763,-1.2155,0.0018,0.8062,-0.5321,0.0384,0.7919,0.2109,0.1066,-0.4524,-0.4097,-0.1213,0.7976,0.2062,-0.0325,-0.5689,81
-0.0763,-1.2155,0.0018,0.8062,-0.5321,0.0384,0.7919,0.2109,0.1066,-0.4524,-0.4097,-0.1213,0.7976,0.2062,-0.0325,-0.5689,82
-0.0908,-1.1337,0.0116,0.7992,-0.5244,0.0395,0.7906,0.2118,0.1042,-0.4337,-0.3991,-0.115,0.7985,0.2162,-0.0334,-0.5653,82
-0.1044,-1.0489,0.0214,0.7893,-0.5159,0.0399,0.7894,0.2132,0.1003,-0.4146,-0.3883,-0.1088,0.7993,0.225,-0.0341,-0.5605,82
-0.1044,-1.0489,0.0214,0.7893,-0.5159,0.0399,0.7894,0.2132,0.1003,-0.4146,-0.3883,-0.1088,0.7993,0.225,-0.0341,-0.5605,82
-0.1168,-0.9624,0.031,0.7768,-0.5067,0.0397,0.7881,0.215,0.0953,-0.3955,-0.3774,-0.1028,0.7999,0.2324,-0.0343,-0.5545,83
-0.1282,-0.8753,0.0405,0.7624,-0.4969,0.0389,0.7866,0.2173,0.0892,-0.3764,-0.3666,-0.0969,0.8002,0.2383,-0.0337,-0.5474,83
-0.1282,-0.8753,0.0405,0.7624,-0.4969,0.0389,0.7866,0.2173,0.0892,-0.3764,-0.3666,-0.0969,0.8002,0.2383,-0.0337,-0.5474,83
-0.1386,-0.789,0.0497,0.7465,-0.4867,0.0376,0.7848,0.22,0.0825,-0.3575,-0.3558,-0.0914,0.8,0.2428,-0.0321,-0.5392,84
-0.1479,-0.7045,0.0588,0.7295,-0.4761,0.0358,0.7827,0.223,0.0754,-0.3392,-0.3452,-0.0863,0.7992,0.2458,-0.0292,-0.53,84
-0.1479,-0.7045,0.0588,0.7295,-0.4761,0.0358,0.7827,0.223,0.0754,-0.3392,-0.3452,-0.0863,0.7992,0.2458,-0.0292,-0.53,84
-0.1562,-0.6228,0.0677,0.712,-0.4653,0.0335,0.7802,0.2262,0.0682,-0.3215,-0.3349,-0.0817,0.7979,0.2476,-0.025,-0.5197,85
-0.1636,-0.545,0.0764,0.6944,-0.4545,0.031,0.7774,0.2296,0.0611,-0.3045,-0.3249,-0.0776,0.7959,0.248,-0.0191,-0.5085,85
-0.1636,-0.545,0.0764,0.6944,-0.4545,0.031,0.7774,0.2296,0.0611,-0.3045,-0.3249,-0.0776,0.7959,0.248,-0.0191,-0.5085,85
-0.17,-0.4719,0.0849,0.677,-0.4437,0.0281,0.7741,0.2328,0.0546,-0.2884,-0.3154,-0.0742,0.7933,0.2474,-0.0117,-0.4963,85
-0.1756,-0.4042,0.0931,0.6601,-0.4331,0.025,0.7706,0.2358,0.0487,-0.2732,-0.3064,-0.0713,0.7902,0.2459,-0.0027,-0.4833,86
-0.1756,-0.4042,0.0931,0.6601,-0.4331,0.025,0.7706,0.2358,0.0487,-0.2732,-0.3064,-0.0713,0.7902,0.2459,-0.0027,-0.4833,86
-0.1804,-0.3425,0.1012,0.6439,-0.4229,0.0217,0.7667,0.2384,0.0438,-0.2591,-0.2981,-0.0691,0.7865,0.2436,0.0078,-0.4695,86
-0.1844,-0.2871,0.1091,0.6286,-0.4133,0.0184,0.7627,0.2404,0.04,-0.246,-0.2906,-0.0677,0.7824,0.2408,0.0198,-0.4549,87
-0.1844,-0.2871,0.1091,0.6286,-0.4133,0.0184,0.7627,0.2404,0.04,-0.246,-0.2906,-0.0677,0.7824,0.2408,0.0198,-0.4549,87
-0.1879,-0.2385,0.1169,0.6144,-0.4043,0.015,0.7586,0.2417,0.0376,-0.234,-0.2839,-0.0669,0.778,0.2377,0.0332,-0.4398,87
-0.1907,-0.1967,0.1245,0.6014,-0.3961,0.0115,0.7545,0.242,0.0365,-0.223,-0.2781,-0.0668,0.7733,0.2344,0.0477,-0.424,88
-0.1907,-0.1967,0.1245,0.6014,-0.3961,0.0115,0.7545,0.242,0.0365,-0.223,-0.2781,-0.0668,0.7733,0.2344,0.0477,-0.424,88
-0.1931,-0.1618,0.1319,0.5895,-0.3887,0.0081,0.7505,0.2413,0.037,-0.213,-0.2733,-0.0674,0.7685,0.2311,0.0631,-0.4079,88
-0.1952,-0.1335,0.1392,0.5787,-0.3824,0.0048,0.7467,0.2394,0.039,-0.204,-0.2694,-0.0687,0.7638,0.2281,0.0791,-0.3913,88
-0.1952,-0.1335,0.1392,0.5787,-0.3824,0.0048,0.7467,0.2394,0.039,-0.204,-0.2694,-0.0687,0.7638,0.2281,0.0791,-0.3913,89
-0.1969,-0.1118,0.1464,0.569,-0.377,0.0015,0.7433,0.2363,0.0426,-0.1958,-0.2667,-0.0706,0.7592,0.2254,0.0956,-0.3744,89
-0.1983,-0.096,0.1535,0.5603,-0.3728,-0.0017,0.7403,0.2319,0.0477,-0.1884,-0.265,-0.073,0.7549,0.2231,0.1121,-0.3574,89
-0.1983,-0.096,0.1535,0.5603,-0.3728,-0.0017,0.7403,0.2319,0.0477,-0.1884,-0.265,-0.073,0.7549,0.2231,0.1121,-0.3574,90
-0.1996,-0.0859,0.1604,0.5525,-0.3697,-0.0048,0.7379,0.2262,0.0541,-0.1816,-0.2643,-0.0759,0.7511,0.2214,0.1284,-0.3401,90
-0.2008,-0.0807,0.1673,0.5455,-0.3677,-0.0078,0.736,0.2193,0.0619,-0.1754,-0.2647,-0.0792,0.7478,0.2203,0.1441,-0.3229,90
-0.2008,-0.0807,0.1673,0.5455,-0.3677,-0.0078,0.736,0.2193,0.0619,-0.1754,-0.2647,-0.0792,0.7478,0.2203,0.1441,-0.3229,91
-0.2019,-0.0798,0.1741,0.5391,-0.3668,-0.0107,0.7348,0.2113,0.0709,-0.1696,-0.266,-0.0828,0.7451,0.2198,0.1591,-0.3056,91
-0.203,-0.0825,0.1808,0.5333,-0.3669,-0.0136,0.7343,0.2024,0.0809,-0.1642,-0.2683,-0.0867,0.7432,0.2198,0.173,-0.2883,91
-0.203,-0.0825,0.1808,0.5333,-0.3669,-0.0136,0.7343,0.2024,0.0809,-0.1642,-0.2683,-0.0867,0.7432,0.2198,0.173,-0.2883,92
-0.2042,-0.0881,0.1875,0.5279,-0.3681,-0.0163,0.7344,0.1927,0.0916,-0.159,-0.2714,-0.0908,0.7422,0.2204,0.1856,-0.2712,92
-0.2054,-0.0958,0.1941,0.5228,-0.3703,-0.019,0.7353,0.1825,0.103,-0.1538,-0.2752,-0.095,0.742,0.2213,0.1968,-0.2542,92
-0.2054,-0.0958,0.1941,0.5228,-0.3703,-0.019,0.7353,0.1825,0.103,-0.1538,-0.2752,-0.095,0.742,0.2213,0.1968,-0.2542,92
-0.2067,-0.1049,0.2006,0.5179,-0.3733,-0.0217,0.7369,0.172,0.1148,-0.1487,-0.2797,-0.0992,0.7427,0.2225,0.2062,-0.2373,93
-0.2081,-0.1147,0.207,0.5131,-0.3772,-0.0243,0.739,0.1615,0.1267,-0.1434,-0.2848,-0.1034,0.7443,0.2239,0.2138,-0.2206,93
-0.2081,-0.1147,0.207,0.5131,-0.3772,-0.0243,0.739,0.1615,0.1267,-0.1434,-0.2848,-0.1034,0.7443,0.2239,0.2138,-0.2206,93
-0.2096,-0.1245,0.2134,0.5085,-0.3772,-0.0243,0.739,0.1615,0.1267,-0.1434,-0.2848,-0.1034,0.7443,0.2239,0.2138,-0.2206,94
-0.2112,-0.1339,0.2197,0.5039,-0.387,-0.0294,0.7451,0.1417,0.1502,-0.1323,-0.296,-0.1115,0.7502,0.2264,0.2232,-0.1878,94
-0.2112,-0.1339,0.2197,0.5039,-0.387,-0.0294,0.7451,0.1417,0.1502,-0.1323,-0.296,-0.1115,0.7502,0.2264,0.2232,-0.1878,94
-0.2129,-0.142,0.2259,0.4993,-0.3927,-0.0319,0.7489,0.1327,0.1612,-0.1263,-0.3019,-0.1154,0.7544,0.2273,0.2248,-0.1716,95
-0.2147,-0.1486,0.2321,0.4947,-0.3989,-0.0342,0.753,0.1246,0.1716,-0.12,-0.3079,-0.1191,0.7593,0.2277,0.2245,-0.1556,95
-0.2147,-0.1486,0.2321,0.4947,-0.3989,-0.0342,0.753,0.1246,0.1716,-0.12,-0.3079,-0.1191,0.7593,0.2277,0.2245,-0.1556,95
-0.2165,-0.1531,0.2382,0.49,-0.4055,-0.0365,0.7575,0.1174,0.181,-0.1132,-0.3139,-0.1225,0.7649,0.2275,0.2221,-0.1397,95
-0.2183,-0.1551,0.2442,0.4853,-0.4124,-0.0386,0.7622,0.1112,0.1892,-0.1059,-0.3198,-0.1258,0.771,0.2266,0.2177,-0.1239,96
-0.2183,-0.1551,0.2442,0.4853,-0.4124,-0.0386,0.7622,0.1112,0.1892,-0.1059,-0.3198,-0.1258,0.771,0.2266,0.2177,-0.1239,96
-0.2201,-0.1544,0.2501,0.4805,-0.4124,-0.0386,0.7622,0.1112,0.1892,-0.1059,-0.3198,-0.1258,0.771,0.2266,0.2177,-0.1239,96
-0.2219,-0.1505,0.256,0.4756,-0.4268,-0.0422,0.7724,0.1014,0.2017,-0.0897,-0.3308,-0.1316,0.7846,0.2227,0.2034,-0.0923,97
-0.2219,-0.1505,0.256,0.4756,-0.4268,-0.0422,0.7724,0.1014,0.2017,-0.0897,-0.3308,-0.1316,0.7846,0.2227,0.2034,-0.0923,97
-0.2235,-0.1432,0.2618,0.4706,-0.4268,-0.0422,0.7724,0.1014,0.2017,-0.0897,-0.3308,-0.1316,0.7846,0.2227,0.2034,-0.0923,97
-0.2235,-0.1432,0.2618,0.4706,-0.4414,-0.0448,0.7832,0.0941,0.2081,-0.071,-0.3406,-0.1364,0.7994,0.2156,0.1825,-0.0602,98
-0.2251,-0.1325,0.2675,0.4655,-0.4414,-0.0448,0.7832,0.0941,0.2081,-0.071,-0.3406,-0.1364,0.7994,0.2156,0.1825,-0.0602,98
-0.2265,-0.1181,0.2731,0.4602,-0.4487,-0.0457,0.7888,0.091,0.2088,-0.0606,-0.3449,-0.1385,0.8071,0.2111,0.1699,-0.0439,98
-0.2277,-0.0999,0.2787,0.4549,-0.4558,-0.0463,0.7946,0.0879,0.2079,-0.0496,-0.3489,-0.1402,0.8148,0.2059,0.1561,-0.0272,98
-0.2277,-0.0999,0.2787,0.4549,-0.4558,-0.0463,0.7946,0.0879,0.2079,-0.0496,-0.3489,-0.1402,0.8148,0.2059,0.1561,-0.0272,99
-0.2286,-0.0779,0.2842,0.4494,-0.4626,-0.0465,0.8005,0.0845,0.2052,-0.0379,-0.3525,-0.1417,0.8226,0.2003,0.1411,-0.0103,99
-0.2292,-0.0523,0.2896,0.4439,-0.4692,-0.0464,0.8066,0.0808,0.2009,-0.0254,-0.3558,-0.1428,0.8303,0.1944,0.1251,0.007,99
-0.2292,-0.0523,0.2896,0.4439,-0.4692,-0.0464,0.8066,0.0808,0.2009,-0.0254,-0.3558,-0.1428,0.8303,0.1944,0.1251,0.007,100
-0.2294,-0.0231,0.2949,0.4384,-0.4756,-0.046,0.8129,0.0763,0.195,-0.0123,-0.3588,-0.1437,0.838,0.1883,0.1082,0.0245,0
-0.2293,0.0092,0.3002,0.433,-0.4816,-0.0452,0.8194,0.0711,0.1874,0.0014,-0.3616,-0.1443,0.8457,0.1823,0.0905,0.0424,0
-0.2293,0.0092,0.3002,0.433,-0.4816,-0.0452,0.8194,0.0711,0.1874,0.0014,-0.3616,-0.1443,0.8457,0.1823,0.0905,0.0424,1
-0.2287,0.0445,0.3054,0.4276,-0.4872,-0.044,0.8261,0.0648,0.1784,0.0158,-0.3642,-0.1445,0.8533,0.1764,0.0721,0.0605,1
-0.2276,0.082,0.3106,0.4223,-0.4925,-0.0425,0.8332,0.0575,0.1679,0.0308,-0.3668,-0.1444,0.8609,0.1708,0.053,0.0787,1
-0.2276,0.082,0.3106,0.4223,-0.4925,-0.0425,0.8332,0.0575,0.1679,0.0308,-0.3668,-0.1444,0.8609,0.1708,0.053,0.0787,2
-0.2261,0.1211,0.3157,0.4173,-0.4925,-0.0425,0.8332,0.0575,0.1679,0.0308,-0.3668,-0.1444,0.8609,0.1708,0.053,0.0787,2
-0.2241,0.1612,0.3207,0.4126,-0.5019,-0.0388,0.8482,0.0394,0.1429,0.0621,-0.3722,-0.1432,0.876,0.161,0.0131,0.1153,2
-0.2241,0.1612,0.3207,0.4126,-0.5019,-0.0388,0.8482,0.0394,0.1429,0.0621,-0.3722,-0.1432,0.876,0.161,0.0131,0.1153,2
-0.2216,0.2013,0.3258,0.4081,-0.5019,-0.0388,0.8482,0.0394,0.1429,0.0621,-0.3722,-0.1432,0.876,0.161,0.0131,0.1153,3
-0.2186,0.2405,0.3307,0.404,-0.5098,-0.0342,0.8645,0.0171,0.1131,0.0946,-0.3782,-0.1405,0.8912,0.1534,-0.0284,0.1512,3
-0.2186,0.2405,0.3307,0.404,-0.5098,-0.0342,0.8645,0.0171,0.1131,0.0946,-0.3782,-0.1405,0.8912,0.1534,-0.0284,0.1512,3
-0.2151,0.2779,0.3356,0.4003,-0.5098,-0.0342,0.8645,0.0171,0.1131,0.0946,-0.3782,-0.1405,0.8912,0.1534,-0.0284,0.1512,4
-0.2112,0.3126,0.3405,0.397,-0.5163,-0.0293,0.8817,-0.0083,0.0794,0.1271,-0.3855,-0.1366,0.9067,0.1478,-0.0707,0.1853,4
-0.2112,0.3126,0.3405,0.397,-0.5163,-0.0293,0.8817,-0.0083,0.0794,0.1271,-0.3855,-0.1366,0.9067,0.1478,-0.0707,0.1853,4
-0.2069,0.3437,0.3454,0.394,-0.5163,-0.0293,0.8817,-0.0083,0.0794,0.1271,-0.3855,-0.1366,0.9067,0.1478,-0.0707,0.1853,5
-0.2023,0.3704,0.3503,0.3912,-0.5215,-0.0245,0.8994,-0.035,0.043,0.1582,-0.3944,-0.1316,0.9226,0.1437,-0.1128,0.2165,5
-0.2023,0.3704,0.3503,0.3912,-0.5215,-0.0245,0.8994,-0.035,0.043,0.1582,-0.3944,-0.1316,0.9226,0.1437,-0.1128,0.2165,5
-0.1973,0.3921,0.3551,0.3884,-0.5238,-0.0222,0.9083,-0.0482,0.024,0.1728,-0.3996,-0.1287,0.9307,0.1418,-0.1335,0.2306,5
-0.1921,0.4082,0.3599,0.3856,-0.5259,-0.02,0.9172,-0.061,0.0048,0.1865,-0.4052,-0.1257,0.939,0.1399,-0.1539,0.2435,6
-0.1921,0.4082,0.3599,0.3856,-0.5259,-0.02,0.9172,-0.061,0.0048,0.1865,-0.4052,-0.1257,0.939,0.1399,-0.1539,0.2435,6
-0.1868,0.4184,0.3647,0.3826,-0.5281,-0.0177,0.926,-0.0735,-0.0146,0.199,-0.4112,-0.1227,0.9474,0.1379,-0.174,0.2551,6
-0.1814,0.4223,0.3694,0.3791,-0.5303,-0.0155,0.9347,-0.0854,-0.0341,0.2104,-0.4177,-0.1195,0.9559,0.1357,-0.1936,0.2654,7
-0.1814,0.4223,0.3694,0.3791,-0.5303,-0.0155,0.9347,-0.0854,-0.0341,0.2104,-0.4177,-0.1195,0.9559,0.1357,-0.1936,0.2654,7
-0.176,0.4198,0.3741,0.3749,-0.5327,-0.0132,0.9434,-0.0969,-0.0535,0.2204,-0.4245,-0.1164,0.9647,0.1332,-0.2128,0.2742,7
-0.1707,0.4112,0.3787,0.3699,-0.5354,-0.0107,0.952,-0.1081,-0.0728,0.2291,-0.4318,-0.1134,0.9737,0.1305,-0.2315,0.2814,8
-0.1707,0.4112,0.3787,0.3699,-0.5354,-0.0107,0.952,-0.1081,-0.0728,0.2291,-0.4318,-0.1134,0.9737,0.1305,-0.2315,0.2814,8
-0.1656,0.3965,0.3833,0.3637,-0.5384,-0.008,0.9608,-0.119,-0.0919,0.2362,-0.4392,-0.1104,0.9831,0.1275,-0.2498,0.2872,8
-0.1607,0.3763,0.3877,0.3564,-0.5419,-0.0051,0.9696,-0.1298,-0.1107,0.242,-0.4469,-0.1074,0.9927,0.1242,-0.2676,0.2914,8
-0.1607,0.3763,0.3877,0.3564,-0.5419,-0.0051,0.9696,-0.1298,-0.1107,0.242,-0.4469,-0.1074,0.9927,0.1242,-0.2676,0.2914,9
-0.1561,0.351,0.3921,0.3477,-0.5458,-0.0018,0.9786,-0.1405,-0.1291,0.2464,-0.4548,-0.1044,1.0026,0.1207,-0.2849,0.2942,9
-0.1518,0.3215,0.3963,0.3375,-0.5501,0.0017,0.9878,-0.1514,-0.1472,0.2496,-0.4626,-0.1014,1.0128,0.1171,-0.3016,0.2957,9
-0.1518,0.3215,0.3963,0.3375,-0.5501,0.0017,0.9878,-0.1514,-0.1472,0.2496,-0.4626,-0.1014,1.0128,0.1171,-0.3016,0.2957,10
-0.148,0.2884,0.4004,0.3257,-0.5549,0.0056,0.9972,-0.1622,-0.1648,0.2516,-0.4703,-0.0984,1.0233,0.1132,-0.3178,0.2958,10
-0.1446,0.2528,0.4043,0.3122,-0.5601,0.0098,1.0068,-0.1732,-0.1819,0.2526,-0.4778,-0.0951,1.0341,0.1092,-0.3333,0.2949,10
-0.1446,0.2528,0.4043,0.3122,-0.5601,0.0098,1.0068,-0.1732,-0.1819,0.2526,-0.4778,-0.0951,1.0341,0.1092,-0.3333,0.2949,11
-0.1417,0.2156,0.408,0.2969,-0.5655,0.0144,1.0165,-0.1841,-0.1986,0.2527,-0.4851,-0.0916,1.0449,0.1051,-0.3479,0.2931,11
-0.1392,0.1778,0.4114,0.2797,-0.5712,0.0192,1.0263,-0.1948,-0.2147,0.2521,-0.4918,-0.0878,1.0558,0.1007,-0.3616,0.2905,11
-0.1392,0.1778,0.4114,0.2797,-0.5712,0.0192,1.0263,-0.1948,-0.2147,0.2521,-0.4918,-0.0878,1.0558,0.1007,-0.3616,0.2905,11
-0.1372,0.1404,0.4147,0.2604,-0.5712,0.0192,1.0263,-0.1948,-0.2147,0.2521,-0.4918,-0.0878,1.0558,0.1007,-0.3616,0.2905,12
-0.1357,0.1043,0.4176,0.239,-0.5829,0.0299,1.0458,-0.2151,-0.2452,0.2494,-0.5036,-0.0788,1.0771,0.0912,-0.3854,0.2841,12
-0.1357,0.1043,0.4176,0.239,-0.5829,0.0299,1.0458,-0.2151,-0.2452,0.2494,-0.5036,-0.0788,1.0771,0.0912,-0.3854,0.2841,12
-0.1346,0.0704,0.4203,0.2152,-0.5829,0.0299,1.0458,-0.2151,-0.2452,0.2494,-0.5036,-0.0788,1.0771,0.0912,-0.3854,0.2841,13
-0.1339,0.0395,0.4226,0.1889,-0.594,0.0419,1.0642,-0.2325,-0.2732,0.2457,-0.5125,-0.0676,1.0968,0.08,-0.403,0.2775,13
-0.1339,0.0395,0.4226,0.1889,-0.594,0.0419,1.0642,-0.2325,-0.2732,0.2457,-0.5125,-0.0676,1.0968,0.08,-0.403,0.2775,13
-0.1335,0.0122,0.4245,0.1598,-0.594,0.0419,1.0642,-0.2325,-0.2732,0.2457,-0.5125,-0.0676,1.0968,0.08,-0.403,0.2775,14
-0.1335,0.0122,0.4245,0.1598,-0.6033,0.0549,1.0801,-0.2449,-0.2982,0.2421,-0.518,-0.0538,1.1133,0.0663,-0.4131,0.2727,14
-0.1335,-0.011,0.426,0.1275,-0.6033,0.0549,1.0801,-0.2449,-0.2982,0.2421,-0.518,-0.0538,1.1133,0.0663,-0.4131,0.2727,14
-0.1338,-0.0298,0.4271,0.0918,-0.6033,0.0549,1.0801,-0.2449,-0.2982,0.2421,-0.518,-0.0538,1.1133,0.0663,-0.4131,0.2727,15
-0.1343,-0.044,0.4277,0.0524,-0.6095,0.0688,1.0919,-0.2503,-0.3197,0.2394,-0.5198,-0.0373,1.1248,0.0489,-0.4145,0.2713,15
-0.1343,-0.044,0.4277,0.0524,-0.6095,0.0688,1.0919,-0.2503,-0.3197,0.2394,-0.5198,-0.0373,1.1248,0.0489,-0.4145,0.2713,15
-0.1349,-0.0534,0.4277,0.0087,-0.6095,0.0688,1.0919,-0.2503,-0.3197,0.2394,-0.5198,-0.0373,1.1248,0.0489,-0.4145,0.2713,15
-0.1356,-0.0582,0.4271,-0.0395,-0.6117,0.0834,1.0977,-0.2471,-0.3371,0.2384,-0.5182,-0.0181,1.13,0.0267,-0.4068,0.2744,16
-0.1356,-0.0582,0.4271,-0.0395,-0.6117,0.0834,1.0977,-0.2471,-0.3371,0.2384,-0.5182,-0.0181,1.13,0.0267,-0.4068,0.2744,16
-0.1363,-0.0582,0.4259,-0.0925,-0.6111,0.091,1.0979,-0.242,-0.3441,0.2386,-0.5162,-0.0078,1.1298,0.0135,-0.3995,0.2779,16
-0.137,-0.0539,0.424,-0.1507,-0.6092,0.0988,1.0962,-0.2348,-0.3498,0.2393,-0.5135,0.0029,1.1276,-0.0012,-0.39,0.2829,17
-0.137,-0.0539,0.424,-0.1507,-0.6092,0.0988,1.0962,-0.2348,-0.3498,0.2393,-0.5135,0.0029,1.1276,-0.0012,-0.39,0.2829,17
-0.1376,-0.0454,0.4213,-0.2142,-0.6062,0.1068,1.0925,-0.2254,-0.3541,0.2404,-0.5102,0.0138,1.1234,-0.0173,-0.3782,0.2892,17
-0.1381,-0.033,0.4179,-0.2831,-0.6021,0.115,1.0868,-0.2143,-0.357,0.2421,-0.5065,0.0249,1.1172,-0.0348,-0.3642,0.297,18
-0.1381,-0.033,0.4179,-0.2831,-0.6021,0.115,1.0868,-0.2143,-0.357,0.2421,-0.5065,0.0249,1.1172,-0.0348,-0.3642,0.297,18
