right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_back_ang_x,right_back_ang_y,right_back_ang_z,right_back_acc_x,right_back_acc_y,right_back_acc_z,left_back_ang_x,left_back_ang_y,left_back_ang_z,left_back_acc_x,left_back_acc_y,left_back_acc_z,,,,Label
-0.2125,0.7267,-0.3014,-2.2997,-0.8415,1.3508,0.8253,-2.8902,10.7399,1.5648,4.0795,-6.0316,0.0291,10.5739,-0.3045,4.568,2.5128,-2.7686,2.2248,9.7543,0.7998,2.2129,0.145947,0,1698374140.0729,34
-0.2069,0.6941,-0.3264,-2.2872,-0.7582,1.0409,0.616,-3.1039,10.5776,1.2544,5.0713,-5.292,-0.1773,10.5774,-0.1704,4.374,2.0107,-2.373,2.382,10.0704,1.0159,2.2477,0.012414,0,1698374140.083,35
-0.2006,0.7087,-0.3479,-2.1708,-0.6756,0.6818,0.2711,-3.2362,10.1936,1.101,5.2809,-4.0213,-0.2933,10.4047,-0.0911,4.195,1.5882,-1.863,2.2307,10.2729,1.3486,2.2403,-0.211394,0,1698374140.0934,36
-0.1933,0.7568,-0.3676,-2.0316,-0.4708,0.2989,-0.1562,-3.2388,9.6647,1.1422,4.7849,-2.8025,-0.3203,10.2674,-0.0857,4.0383,1.37,-1.5469,1.7645,10.4304,1.6597,2.1715,-0.384948,0,1698374140.1039,36
-0.1852,0.7908,-0.3846,-1.8741,-0.0816,-0.1963,-0.6167,-3.1098,9.3517,1.3036,3.9455,-1.8703,-0.2127,10.1683,-0.1736,3.6797,0.9738,-1.7905,1.1332,10.3817,1.9685,2.0117,-0.492214,0,1698374140.1138,37
-0.1772,0.8031,-0.3983,-1.708,0.3544,-0.678,-1.0614,-2.8773,9.1909,1.4709,3.5568,-0.9563,0.0883,10.0894,-0.2404,3.1484,0.373,-2.1485,0.659,10.2277,2.0575,2.2468,-0.577348,0,1698374140.1241,38
-0.1689,0.7882,-0.4098,-1.5389,0.7698,-1.1076,-1.4511,-2.5936,9.0225,1.6709,3.5719,-0.2181,0.3791,10.0393,-0.1612,2.5866,0.4006,-1.68,0.2293,10.1895,2.0155,2.2786,-0.671712,0,1698374140.136,39
-0.16,0.7616,-0.4194,-1.3662,1.049,-1.489,-1.7827,-2.2821,9.141,1.769,3.743,0.5273,0.5582,10.0074,-0.0704,2.1793,1.1889,-0.1265,-0.2646,10.1409,2.0567,1.8506,-0.729704,0,1698374140.1468,40
-0.1512,0.7493,-0.4268,-1.2022,1.1236,-1.7613,-2.0369,-1.896,9.5289,1.6228,3.5478,1.27,0.6751,10.0786,-0.0808,1.9705,2.258,1.6221,-0.5562,10.0571,1.8908,1.6769,-0.673108,0,1698374140.1572,41
-0.1427,0.7762,-0.4341,-1.1024,1.2539,-1.9363,-2.2105,-1.6058,9.8773,1.4422,2.7911,1.7846,0.7173,10.1103,-0.126,1.8913,2.9103,2.4068,-0.6268,9.9373,1.6292,1.5329,-0.519933,0,1698374140.1684,42
-0.1333,0.8241,-0.4423,-1.0392,1.4139,-2.0508,-2.3343,-1.2419,10.111,1.399,2.1557,2.2226,0.6819,9.9733,-0.1275,1.8831,2.8588,2.1488,-0.5282,9.7558,1.4361,1.3692,-0.42622,0,1698374140.1787,42
-0.1234,0.8655,-0.4502,-0.9752,1.4513,-2.1236,-2.3596,-0.8641,10.1567,1.3704,1.6809,2.6106,0.617,9.8168,-0.1307,1.8515,2.3782,1.4422,-0.3528,9.5434,1.3073,1.2022,-0.438706,0,1698374140.1901,43
-0.1128,0.876,-0.4586,-0.9417,1.3125,-1.9303,-2.2049,-0.4757,9.8329,1.2161,1.1607,3.2023,0.4962,9.5385,-0.1745,1.7158,1.4,0.9951,0.075,9.1705,1.1923,0.9766,-0.515378,0,1698374140.2018,44
-0.1014,0.8926,-0.4673,-0.908,1.0317,-1.7369,-2.0708,-0.3139,9.701,1.1004,1.2088,3.5923,0.4812,9.4591,-0.2357,1.6609,1.1778,1.2151,0.2521,9.0693,1.1997,0.8799,-0.607544,0,1698374140.2127,45
-0.0905,0.9119,-0.4752,-0.8423,1.0317,-1.7369,-2.0708,-0.3139,9.701,1.1004,1.2088,3.5923,0.4812,9.4591,-0.2357,1.6609,1.1778,1.2151,0.2521,9.0693,1.1997,0.8799,-0.68096,0,1698374140.2242,46
-0.0797,0.8865,-0.4827,-0.764,0.5928,-1.5065,-1.8977,-0.2323,9.6472,1.0041,1.3945,4.1005,0.5028,9.4191,-0.3017,1.6554,0.8731,1.2359,0.3896,9.0289,1.2035,0.7719,-0.742597,0,1698374140.2349,47
-0.0693,0.8664,-0.4887,-0.6891,-0.2416,-1.085,-1.4264,-0.6572,9.5698,0.6453,1.569,4.7719,0.5498,9.3561,-0.3392,1.6648,-0.3026,0.1908,0.6902,8.9488,1.196,0.6383,-0.798049,0,1698374140.2485,47
-0.0584,0.8447,-0.494,-0.6284,-0.5964,-0.8817,-1.2565,-0.7451,9.5699,0.428,1.7475,4.7202,0.505,9.3394,-0.3291,1.6138,-0.84,-0.5124,0.8339,8.946,1.2039,0.6062,-0.843139,0,1698374140.2594,48
-0.0475,0.8414,-0.4983,-0.5593,-1.2216,-0.7067,-0.9549,-0.9335,9.5857,0.2463,2.2279,4.7537,0.2169,9.3371,-0.4294,1.1692,-1.2713,-1.1248,1.0475,8.9606,1.3095,0.5401,-0.878161,0,1698374140.2703,49
-0.0376,0.8806,-0.5005,-0.4587,-1.6201,-0.6135,-0.8043,-1.0172,9.3831,0.2172,2.6744,4.4794,0.2353,9.2612,-0.4735,1.4213,-1.1766,-0.8636,1.1336,8.9677,1.3386,0.5107,-0.905364,0,1698374140.2814,50
-0.0275,0.925,-0.5009,-0.3531,-1.8939,-0.6629,-0.7145,-1.1124,9.3342,0.3141,2.2848,3.8232,0.2607,9.2384,-0.3942,1.4862,-0.9343,-0.4033,1.157,8.9578,1.3945,0.4306,-0.926494,0,1698374140.2922,51
-0.0176,0.9261,-0.5007,-0.2864,-2.121,-0.7243,-0.5953,-1.2014,9.1725,0.4372,1.6508,3.2292,0.2003,9.2059,-0.3256,1.4513,-0.7069,0.0172,1.1258,8.9091,1.434,0.3393,-0.942905,0,1698374140.3032,52
-0.008,0.8859,-0.5003,-0.2138,-2.4158,-0.7353,-0.4107,-1.1991,9.059,0.3291,1.189,2.7482,0.1031,9.1259,-0.2876,1.4985,-0.5286,0.2637,1.0631,8.8524,1.4443,0.2702,-0.955653,0,1698374140.3142,53
0.0012,0.8568,-0.4985,-0.0971,-2.696,-0.8624,-0.2648,-1.2243,9.1579,0.1655,0.792,2.2408,-0.0014,8.9906,-0.234,1.6175,-0.3756,0.3973,0.9548,8.7637,1.4564,0.2163,-0.965554,0,1698374140.326,53
0.01,0.7949,-0.4936,0.0611,-3.0235,-1.0173,-0.0645,-1.2655,8.8861,0.0465,0.2722,1.6379,-0.0689,8.8368,-0.1937,1.6503,-0.3121,0.7447,0.8605,8.703,1.5187,0.0734,-0.973221,0,1698374140.336,54
0.0175,0.7308,-0.485,0.2916,-3.2856,-1.2015,0.1941,-1.2521,8.3111,0.023,-0.1775,1.1057,-0.1188,8.6719,-0.1065,1.6341,-0.2679,1.0657,0.7736,8.6509,1.6205,-0.0625,-0.979158,0,1698374140.3466,55
0.0241,0.6882,-0.4726,0.5534,-3.1917,-1.4154,0.482,-1.336,7.6305,0.1133,-0.3146,0.6949,-0.1754,8.5334,0.0264,1.6392,-0.1799,0.9478,0.5995,8.5056,1.7568,0.021,-0.983788,0,1698374140.3568,56
0.03,0.6338,-0.4563,0.7726,-3.152,-1.4068,0.7805,-1.1944,7.0567,-0.0117,-0.2626,0.2727,-0.2066,8.471,0.1577,1.6236,-0.2565,0.8255,0.4967,8.4139,1.8217,0.2515,-0.987402,0,1698374140.3675,57
0.0353,0.5968,-0.4385,0.9282,-3.0275,-1.3515,1.0534,-0.7056,6.9008,0.1435,-0.154,-0.2376,-0.1985,8.5204,0.303,1.5524,-0.4599,0.7348,0.4391,8.4888,1.8698,0.3493,-0.990213,0,1698374140.3775,58
0.0405,0.5626,-0.4209,1.0606,-2.5669,-1.5762,1.2917,-0.5382,7.2883,0.581,-0.1259,-0.7959,-0.1794,8.6985,0.4498,1.3464,-0.5438,0.3516,0.3389,8.6876,1.968,0.3365,-0.992398,0,1698374140.3883,58
0.0456,0.5328,-0.4038,1.1398,-2.0336,-1.7362,1.5058,-0.5206,7.9963,0.7324,-0.2473,-1.1273,-0.1466,8.9951,0.5643,1.1313,-0.5621,-0.1438,0.3088,8.9815,2.0005,0.418,-0.994096,0,1698374140.399,59
0.0503,0.511,-0.3884,1.1234,-0.9777,-1.6933,1.6591,-0.1876,9.5903,0.8163,-0.4115,-1.5869,-0.1761,9.8783,0.4145,1.4498,-0.6611,-0.681,0.5319,9.748,1.8754,0.7434,-0.995414,0,1698374140.4106,60
0.0549,0.4691,-0.3774,1.0304,-0.4097,-1.655,1.5449,-0.103,10.1605,0.7169,-0.8866,-1.8371,-0.2745,10.2945,0.1318,1.693,-1.0248,-0.4899,0.584,10.0858,1.7014,0.8273,-0.996438,0,1698374140.4209,61
0.059,0.4176,-0.3722,0.8467,0.051,-1.4923,1.3002,0.1582,10.4918,0.607,-1.7508,-2.0042,-0.3552,10.5418,-0.24,1.8987,-0.8172,0.0889,0.5614,10.3421,1.4593,0.8524,-0.997233,0,1698374140.4308,62
0.0617,0.3491,-0.3718,0.6312,0.224,-1.2024,0.9985,0.4423,10.5822,0.5137,-2.8695,-2.1621,-0.4477,10.7235,-0.537,2.0414,-0.3117,0.835,0.5259,10.5285,1.29,0.9112,-0.997851,0,1698374140.4408,63
0.063,0.253,-0.3732,0.4431,0.3822,-0.9737,0.6525,0.5464,10.7058,0.5481,-4.0161,-2.3086,-0.5493,10.9713,-0.757,2.0972,0.1738,1.4077,0.4949,10.7364,1.2352,0.9216,-0.998331,0,1698374140.4511,64
0.0633,0.169,-0.3752,0.2964,0.5118,-0.7808,0.2475,0.4885,11.0311,0.5898,-4.8037,-2.3713,-0.5797,11.3425,-0.9947,2.0868,0.4427,1.6267,0.4879,10.98,1.1713,0.8778,-0.998703,0,1698374140.4625,64
0.0634,0.1137,-0.378,0.1947,0.4566,-0.5534,-0.2061,0.3402,11.4931,0.4763,-4.9799,-2.264,-0.4959,11.7648,-1.2769,2.018,0.5501,1.4466,0.5234,11.2573,1.0652,0.8681,-0.998298,0,1698374140.4733,65
0.0634,0.0694,-0.3805,0.1299,0.3132,-0.2967,-0.6453,0.1022,11.9036,0.2865,-4.5945,-1.9369,-0.2817,12.0751,-1.5033,1.9478,0.7256,1.0766,0.5578,11.4894,0.9927,0.925,-0.991433,0,1698374140.4841,66
0.0633,0.0425,-0.3813,0.1143,0.1856,-0.0393,-1.0435,-0.2937,12.2376,0.1982,-4.1723,-1.5312,-0.002,12.2686,-1.554,1.8617,1.0792,0.8505,0.5717,11.6233,0.9441,1.0242,-0.939317,0,1698374140.4969,67
0.0632,0.0322,-0.3793,0.1595,-0.1334,0.3498,-1.375,-0.7084,12.7782,0.256,-3.8871,-1.1309,0.2314,12.3393,-1.4002,1.8365,1.4894,0.7721,0.6225,11.7672,0.8377,1.1302,-0.867394,0,1698374140.5066,68
0.0629,0.0242,-0.3755,0.2252,-0.3854,0.7951,-1.6137,-0.9854,13.3609,0.4736,-3.9203,-0.7833,0.3889,12.4152,-1.169,1.9322,1.5523,0.7086,0.7924,12.0324,0.7233,1.2424,-0.809776,0,1698374140.5165,69
0.0628,0.0147,-0.3704,0.2992,-0.3519,1.0507,-1.7616,-1.0896,13.5002,0.8265,-4.471,-0.5107,0.4482,12.6354,-1.0509,1.9241,1.0984,0.6985,1.0871,12.3987,0.6627,1.3993,-0.650152,0,1698374140.5266,69
0.0619,-0.0241,-0.365,0.341,-0.1359,1.2237,-1.8313,-1.0136,12.928,1.3315,-5.1519,-0.1567,0.4533,12.796,-1.1011,1.877,0.4646,0.5254,1.3493,12.6624,0.6002,1.5854,-0.356953,0,1698374140.5375,70
0.0588,-0.1016,-0.3615,0.2971,0.1555,1.3726,-1.8275,-0.806,12.0946,1.8037,-5.495,0.2589,0.5007,12.7727,-1.2518,1.9313,0.0942,0.3057,1.4464,12.6716,0.5746,1.6927,-0.061067,0,1698374140.5475,71
0.053,-0.2317,-0.3607,0.2502,0.4704,1.4438,-1.7275,-0.6819,11.3441,2.0801,-5.2502,0.4811,0.639,12.5378,-1.471,2.0303,0.1073,0.4077,1.3582,12.4644,0.6186,1.7007,0.172338,0,1698374140.5578,72
0.0439,-0.4047,-0.3605,0.2464,0.6222,1.5495,-1.5355,-0.6483,10.7727,2.1593,-4.4711,0.4884,0.9015,12.1004,-1.7933,2.1145,0.3195,0.7255,1.0886,12.1305,0.6982,1.6567,0.355351,0,1698374140.5679,73
0.0306,-0.6662,-0.3588,0.2729,0.5858,1.5566,-1.2876,-0.8011,10.5686,2.0938,-2.9798,0.3134,1.3746,11.5506,-2.0765,2.1553,0.5695,1.05,0.6721,11.6744,0.768,1.5813,0.498687,0,1698374140.5782,74
0.0133,-0.9699,-0.3539,0.3765,0.5882,1.3294,-1.0013,-1.3313,10.5683,1.997,-0.9198,-0.1029,1.9893,10.9495,-2.06,2.168,0.7918,1.1043,0.2003,11.1419,0.8129,1.506,0.610553,0,1698374140.5886,75
-0.0074,-1.2555,-0.3446,0.5712,0.608,1.0448,-0.7056,-1.9898,10.396,1.7438,1.3006,-0.5549,2.5502,10.3175,-1.7194,2.1338,0.9244,0.7809,-0.2403,10.5965,0.9192,1.4194,0.697452,0,1698374140.5987,75
-0.0304,-1.5341,-0.3311,0.8271,0.6165,0.718,-0.4649,-2.3613,9.7179,1.4686,2.9946,-0.8088,2.8998,9.7188,-1.1759,2.0505,1.0836,0.1922,-0.6805,10.0037,1.0963,1.312,0.764952,0,1698374140.6093,76
-0.055,-1.7064,-0.314,1.0306,0.8192,-0.1121,-0.1124,-2.2812,8.0962,1.8826,1.3322,-1.1446,2.525,8.6312,-0.0538,2.2531,2.1174,-1.1822,-1.4719,8.8853,1.3756,1.1569,0.817421,0,1698374140.6203,77
-0.0811,-1.8427,-0.2958,1.1465,0.8974,-0.4413,-0.0066,-1.801,7.4594,2.352,-0.0411,-1.9265,1.792,8.1709,0.0537,2.5887,2.9,-1.6377,-1.7377,8.5813,1.4516,1.0937,0.840689,0,1698374140.6317,78
-0.1076,-1.9249,-0.2795,1.2242,0.768,-0.6817,-0.0259,-1.3802,7.612,2.7412,-0.6918,-3.1746,1.2687,8.0483,-0.2129,2.4656,3.3161,-1.7068,-1.83,8.4919,1.3182,1.1029,0.726452,0,1698374140.6426,79
-0.1334,-1.9287,-0.2661,1.2036,0.5141,-0.8514,-0.1687,-1.0897,8.1941,2.9681,-1.1223,-4.139,0.7438,8.1073,-0.3786,2.195,3.1177,-1.371,-1.698,8.5157,0.9035,1.0373,0.446943,0,1698374140.6536,80
-0.158,-1.928,-0.2556,1.1199,0.23,-1.0139,-0.3998,-0.8279,8.9771,2.9332,-1.5674,-4.4662,-0.0628,8.1483,-0.4084,2.0222,2.2751,-0.9108,-1.3739,8.6527,0.3457,0.98,0.15483,0,1698374140.6647,81
-0.1828,-1.9498,-0.2479,1.0064,0.0162,-1.1478,-0.6807,-0.5012,9.5157,2.7538,-2.2626,-4.2303,-0.685,8.455,-0.7186,1.8075,0.2299,-0.6207,-0.9227,8.9287,-0.0825,1.111,-0.063841,0,1698374140.6764,81
-0.2095,-2.0494,-0.242,0.888,-0.0519,-1.3463,-0.979,-0.2316,10.3086,2.4992,-2.5136,-3.7804,-1.0873,8.7944,-1.0715,1.8171,-2.8313,-0.4082,-0.4189,9.3051,-0.3486,1.3762,-0.249629,0,1698374140.6869,82
-0.2366,-2.1258,-0.2364,0.8345,0.0588,-1.5687,-1.1791,-0.2101,10.6173,2.5888,-2.7342,-3.3074,-1.4168,9.1385,-1.2184,1.8126,-6.2052,-0.0948,0.0534,9.7683,-0.5881,1.6769,-0.417165,0,1698374140.6967,83
-0.2617,-2.176,-0.23,0.8185,-0.0495,-1.6341,-1.2178,-0.2434,10.326,2.7359,-3.4816,-2.9076,-1.7256,9.5961,-1.3948,1.8542,-9.2919,0.279,0.4995,10.19,-0.8215,2.0097,-0.547295,0,1698374140.7067,84
-0.2858,-2.2183,-0.2232,0.8055,-0.3987,-1.5647,-1.1755,-0.1206,10.2543,2.6358,-4.1516,-2.9456,-2.0524,10.0991,-1.6691,1.8992,-11.7483,1.1412,0.8826,10.4639,-1.0244,2.2717,-0.64837,0,1698374140.7165,85
-0.3091,-2.1882,-0.2162,0.8234,-0.6409,-1.3975,-0.996,0.0175,10.0264,2.5364,-4.5186,-3.2427,-2.2568,10.5285,-2.0186,1.9228,-13.5361,2.5539,1.1768,10.6245,-1.1935,2.3915,-0.726879,0,1698374140.7266,86
-0.3302,-2.1086,-0.2089,0.8289,-0.7898,-1.1108,-0.6632,0.0657,9.7751,2.376,-4.796,-3.2613,-2.1028,10.9155,-2.4862,1.9201,-14.4347,3.7919,1.361,10.7027,-1.2417,2.383,-0.787859,0,1698374140.7375,86
-0.3499,-2.0336,-0.2016,0.7959,-0.8092,-0.8097,-0.2376,0.0468,9.6067,2.341,-4.6962,-2.5786,-1.5639,11.1917,-2.9309,1.8976,-14.0964,4.3793,1.3311,10.7469,-1.0525,2.335,-0.835224,0,1698374140.7474,87
-0.3674,-1.9506,-0.1943,0.7855,-0.7731,-0.558,0.2532,-0.0626,9.4723,2.416,-4.0724,-1.3223,-0.8173,11.1944,-3.1424,1.835,-12.6619,4.0857,0.9908,10.7462,-0.5979,2.1301,-0.872013,0,1698374140.7575,88
-0.382,-1.8168,-0.1872,0.7765,-0.6727,-0.3556,0.7741,-0.3049,9.3448,2.3873,-3.2453,-0.0031,-0.1103,11.0099,-3.1035,1.6079,-9.8919,3.4298,0.3013,10.4964,-0.2897,1.6551,-0.900589,0,1698374140.7673,89
-0.3947,-1.6982,-0.1799,0.7478,-0.6211,-0.1516,1.2742,-0.5188,9.2965,2.1811,-2.4418,1.0591,0.4072,10.6998,-2.901,1.2473,-6.6198,2.4261,-0.3894,10.0745,-0.2046,1.1578,-0.922784,0,1698374140.7784,90
-0.4065,-1.5695,-0.1715,0.7569,-0.5282,0.0018,1.7367,-0.5871,9.1012,2.0835,-1.9242,2.0392,0.7496,10.3159,-2.5841,0.8921,-3.9086,1.8076,-0.798,9.8434,-0.0203,1.1128,-0.940024,0,1698374140.789,91
-0.4182,-1.417,-0.1617,0.7937,-0.3069,0.0766,2.1514,-0.5707,8.7983,2.097,-1.8776,3.1005,0.9362,9.9523,-2.1853,0.7354,-1.7227,2.0541,-1.0711,9.7339,0.1154,1.2631,-0.950495,0,1698374140.7994,92
-0.429,-1.2858,-0.1516,0.8624,-0.2142,0.1654,2.4837,-0.5392,8.5801,2.0554,-2.2768,3.9171,0.9926,9.6097,-1.8847,0.8115,-0.1126,2.4679,-1.2679,9.5868,0.1291,1.2404,-0.789021,0,1698374140.8099,92
-0.4388,-1.1853,-0.1406,0.9677,-0.1192,0.1932,2.8592,-0.4078,8.748,1.6853,-3.2422,5.4854,0.8121,9.1674,-1.5518,1.2242,1.3221,1.9426,-1.4511,9.3057,0.0215,1.0812,-0.443577,0,1698374140.8216,93
-0.4476,-1.1013,-0.1289,1.0467,-0.0616,0.1733,2.9099,-0.3563,8.7645,1.4835,-3.4492,5.0639,0.6124,9.0158,-1.5019,1.1046,1.0577,0.8312,-1.488,9.1008,-0.0612,0.9411,-0.122253,0,1698374140.8322,94
-0.4554,-0.9954,-0.1168,1.0585,-0.0578,0.1493,2.8743,-0.2113,8.8516,1.3193,-2.7178,4.6309,0.349,8.9614,-1.321,0.5327,0.4722,-0.1121,-1.4085,8.8992,-0.1946,0.9069,-0.065944,0,1698374140.8428,95
-0.462,-0.8718,-0.105,1.0683,-0.1273,0.1273,2.7461,0.039,8.8821,1.1624,-1.1143,4.7564,0.0448,8.9481,-1.2387,0.3555,-0.3379,-0.671,-1.2206,8.7468,-0.3403,0.9094,-0.244522,0,1698374140.8539,96
-0.4669,-0.7527,-0.0924,1.1092,-0.2264,0.1144,2.5434,0.285,8.9946,1.0399,0.7473,5.0755,-0.3628,8.8268,-1.2833,0.6655,-1.1257,-1.0855,-1.0602,8.6523,-0.425,0.8435,-0.410836,0,1698374140.8658,97
-0.4706,-0.6468,-0.079,1.1074,-0.2677,0.0959,2.3161,0.4387,8.9547,1.006,2.3816,5.337,-0.8899,8.5711,-1.6005,0.8999,-1.6344,-1.548,-1.0037,8.6302,-0.4396,0.7925,-0.540317,0,1698374140.8758,97
-0.4733,-0.5348,-0.067,1.1213,-0.3474,0.0637,2.0705,0.5802,8.8617,0.9695,2.8747,5.4634,-1.059,8.4543,-2.1804,1.3204,-1.8362,-2.1698,-1.0162,8.6368,-0.4351,0.7738,-0.642951,0,1698374140.8865,98
-0.4746,-0.4094,-0.0556,1.1149,-0.48,0.0446,1.7613,0.7222,8.8763,0.9367,1.9786,5.127,-0.8852,8.4852,-2.3243,1.4762,-1.7099,-2.8709,-1.0428,8.6507,-0.4423,0.7422,-0.722655,0,1698374140.8965,99
-0.4747,-0.3046,-0.045,1.0772,-0.687,0.0459,1.4393,0.7871,9.0681,0.84,0.9459,3.7152,-1.0051,8.382,-2.1361,1.2533,-1.4321,-3.3882,-1.0371,8.6915,-0.4369,0.7229,-0.784463,0,1698374140.9064,0
-0.4746,-0.2239,-0.0357,1.0373,-0.9203,0.047,1.11,0.7805,9.324,0.7342,0.6194,1.7392,-1.2933,8.4149,-2.059,0.7939,-1.1711,-3.5104,-0.9756,8.7512,-0.4122,0.7058,-0.832485,0,1698374140.9168,1
-0.4745,-0.1619,-0.0271,0.9952,-1.1935,0.0896,0.7766,0.8161,9.3057,0.6561,1.0031,-0.2583,-1.559,8.5118,-2.0423,0.3306,-0.9343,-3.2211,-0.8776,8.7941,-0.3775,0.6787,-0.869886,0,1698374140.9268,2
-0.4744,-0.1252,-0.0191,0.9757,-1.5233,0.1593,0.464,0.8998,9.2453,0.5817,1.2458,-2.1457,-1.8003,8.5494,-2.0382,0.0481,-0.7367,-2.6009,-0.7733,8.7978,-0.3374,0.6589,-0.898935,0,1698374140.9367,3
-0.474,-0.0806,-0.0116,0.9507,-1.8536,0.2134,0.1709,1.006,8.9484,0.5587,1.0099,-3.6908,-1.9715,8.5406,-1.9869,-0.0656,-0.5551,-1.7579,-0.6795,8.7563,-0.2825,0.6222,-0.919746,0,1698374140.9464,4
-0.4721,-0.0057,-0.0042,0.9019,-2.8046,0.4455,-0.0789,1.1235,9.4154,0.207,0.2276,-4.5195,-2.0559,8.5263,-1.8685,-0.1188,-0.3766,-0.8551,-0.6126,8.6786,-0.2195,0.5822,-0.917453,0,1698374140.9569,5
-0.4664,0.1296,0.0035,0.8336,-3.7436,0.7468,-0.2985,1.059,10.6535,-0.5063,-1.0072,-4.8487,-2.1444,8.5692,-1.8404,-0.0356,-0.1927,-0.0602,-0.5794,8.6086,-0.1947,0.5658,-0.913482,0,1698374140.9673,6
-0.4564,0.3547,0.0106,0.8145,-3.7989,0.9041,-0.5415,1.0051,10.5094,-0.6956,-2.1572,-4.7123,-2.1613,8.5255,-1.9161,0.2268,0.0983,0.5053,-0.5834,8.6016,-0.2082,0.5747,-0.92819,0,1698374140.9775,6
-0.4421,0.6082,0.0176,0.8192,-3.4473,1.0357,-0.8163,1.1701,9.3955,-0.3324,-2.8766,-4.1821,-2.0542,8.4488,-2.0206,0.4717,0.6534,0.8074,-0.6292,8.6651,-0.2797,0.5907,-0.942754,0,1698374140.9875,7
-0.4237,0.9106,0.0249,0.8014,-2.8793,1.379,-1.0758,1.2857,8.8337,-0.0166,-2.8423,-3.7804,-1.9156,8.4545,-2.1473,0.6128,1.5421,0.9772,-0.7116,8.7572,-0.3711,0.5925,-0.772995,0,1698374140.9984,8
-0.4018,1.2633,0.0329,0.8027,-2.2251,1.7293,-1.2816,1.2953,8.8481,0.156,-2.0529,-3.6994,-1.7432,8.4557,-2.1769,0.6618,2.5434,1.1602,-0.8012,8.8683,-0.4498,0.628,-0.420851,0,1698374141.0098,9
-0.3782,1.4549,0.041,0.7962,-0.851,2.0979,-1.4586,1.3772,9.6199,0.2177,-1.0518,-3.9755,-1.5233,8.9615,-1.9865,0.3522,3.3693,1.6288,-0.7936,9.2398,-0.6535,0.7948,-0.135919,0,1698374141.0207,10
-0.3569,1.4646,0.0484,0.7484,-0.3846,2.2109,-1.3752,1.2739,9.1405,0.5818,-0.6239,-3.4103,-1.5211,9.3979,-1.8289,0.5267,2.8097,1.7686,-0.6705,9.5158,-0.6783,0.8798,-0.001854,0,1698374141.0313,11
-0.3427,1.3264,0.0555,0.7085,-0.0318,2.1939,-1.1716,1.0242,8.654,1.2622,-0.3017,-2.3041,-1.5493,9.8534,-1.6717,0.6382,1.8637,1.717,-0.4889,9.829,-0.6352,0.9592,-0.090435,0,1698374141.0438,12
-0.3379,1.0407,0.0614,0.6432,0.4912,1.9659,-0.8788,0.4475,9.2793,1.5318,-0.2994,-0.4708,-1.4254,10.2899,-1.7207,0.7996,0.8775,1.6258,-0.295,10.1239,-0.5079,1.0382,-0.07245,0,1698374141.054,13
-0.3396,0.7173,0.0645,0.5294,1.0644,1.8084,-0.5355,-0.1257,9.6641,1.3226,-0.2474,1.4883,-1.14,10.6601,-1.91,1.0882,0.0877,1.635,-0.141,10.3668,-0.3241,1.1309,0.163335,0,1698374141.0638,14
-0.3432,0.4543,0.0652,0.4181,1.2914,1.8156,-0.2151,-0.3088,9.9144,0.9383,-0.2155,3.0825,-0.7565,10.8958,-2.0268,1.3258,-0.3468,1.5894,-0.0588,10.5774,-0.1465,1.2454,0.348857,0,1698374141.0761,15
-0.3472,0.2757,0.0651,0.3246,1.3655,1.7854,0.0908,-0.3468,10.1575,0.6932,-0.5435,3.8307,-0.3801,11.0378,-2.0444,1.3516,-0.3622,1.2599,-0.0606,10.7923,-0.015,1.3586,0.466782,0,1698374141.0868,16
-0.3503,0.1733,0.0651,0.25,1.5245,1.7279,0.3864,-0.3752,10.3099,0.5344,-0.91,3.569,-0.1662,11.124,-1.9986,1.2455,-0.1083,0.5839,-0.1268,10.9889,0.0804,1.5072,0.335532,0,1698374141.0969,17
-0.351,0.1348,0.0649,0.1911,1.6931,1.6747,0.6262,-0.2901,10.5275,0.4327,-0.5844,2.7574,-0.1833,11.2519,-1.9278,1.1735,0.2824,-0.3204,-0.2268,11.1555,0.1396,1.682,0.038435,0,1698374141.1086,17
-0.3503,0.1238,0.0648,0.154,1.7943,1.641,0.8312,-0.0829,10.8541,0.435,0.2931,1.9437,-0.3567,11.5589,-1.8493,1.1801,0.8696,-1.304,-0.2925,11.4196,0.107,1.8228,0.017082,0,1698374141.1188,18
-0.3482,0.1556,0.0645,0.1234,1.7741,1.0969,1.2875,-0.2106,13.3551,1.4071,0.7907,2.572,-0.7631,12.8348,-1.9456,1.6867,2.3259,-3.3161,0.0458,12.556,-0.233,1.9935,0.222382,0,1698374141.1306,19
-0.3438,0.2267,0.063,0.0449,2.112,0.9042,1.5673,-0.4447,13.2052,2.1938,-0.3798,5.0729,-0.6068,13.5803,-2.221,2.221,2.8736,-3.8311,0.462,13.2122,-0.3294,2.1554,0.395538,0,1698374141.1405,20
-0.3385,0.288,0.058,-0.1293,2.4844,0.7989,1.834,-0.749,12.1929,2.927,-2.2929,7.197,-0.1292,13.9276,-2.2965,2.7784,2.9445,-3.7071,0.8314,13.6613,-0.2758,2.3728,0.530495,0,1698374141.1509,21
