q,right_acc_x,right_acc_y,right_acc_z,right_ang_x,right_ang_y,right_ang_z,left_acc_x,left_acc_y,left_acc_z,left_ang_x,left_ang_y,left_ang_z,label
-0.0299,1.4232,1.6119,0.7524,0.2788,5.1001,9.3878,0.098,1.3511,2.9014,2.1403,-0.4113,9.9052,47
-0.0217,1.4232,1.6119,0.7524,0.2788,5.1001,9.3878,0.098,1.3511,2.9014,2.1403,-0.4113,9.9052,48
-0.0145,1.6418,1.9467,0.2363,0.3253,5.0396,9.0924,0.0633,1.2019,1.9939,2.1044,-0.2928,9.7558,49
-0.0078,1.6418,1.9467,0.2363,0.3253,5.0396,9.0924,0.0633,1.2019,1.9939,2.1044,-0.2928,9.7558,50
-0.0014,1.8304,2.1535,-0.2276,0.4075,5.0594,8.9839,-0.0363,0.9043,1.2021,2.0531,-0.2291,9.8186,50
0.004,1.8304,2.1535,-0.2276,0.4075,5.0594,8.9839,-0.0363,0.9043,1.2021,2.0531,-0.2291,9.8186,51
0.0099,1.8963,2.1122,-0.5977,0.5611,5.1504,9.0599,-0.1179,0.6731,0.5826,2.051,-0.2124,9.9856,52
0.016,1.8963,2.1122,-0.5977,0.5611,5.1504,9.0599,-0.1179,0.6731,0.5826,2.051,-0.2124,9.9856,53
0.023,1.7873,1.9991,-0.8309,0.7764,5.2813,9.24,-0.1494,0.5832,0.1155,2.0802,-0.1955,10.1194,53
0.0302,1.7873,1.9991,-0.8309,0.7764,5.2813,9.24,-0.1494,0.5832,0.1155,2.0802,-0.1955,10.1194,54
0.037,1.5526,1.8494,-0.9539,0.9737,5.4175,9.441,-0.1384,0.5842,-0.2513,2.1051,-0.153,10.1567,55
0.0443,1.5526,1.8494,-0.9539,0.9737,5.4175,9.441,-0.1384,0.5842,-0.2513,2.1051,-0.153,10.1567,56
0.0514,1.3082,1.7625,-1.0182,1.095,5.5475,9.5963,-0.1158,0.5796,-0.573,2.1069,-0.09,10.1159,57
0.058,1.3082,1.7625,-1.0182,1.095,5.5475,9.5963,-0.1158,0.5796,-0.573,2.1069,-0.09,10.1159,57
0.0646,1.0923,1.744,-1.0596,1.1271,5.6825,9.6847,-0.145,0.5271,-0.8804,2.0764,-0.0117,10.0494,58
0.0721,1.0923,1.744,-1.0596,1.1271,5.6825,9.6847,-0.145,0.5271,-0.8804,2.0764,-0.0117,10.0494,59
0.0777,0.8491,1.6007,-1.1035,1.0677,5.812,9.7368,-0.2825,0.4587,-1.1788,1.9874,0.063,9.9998,60
0.0834,0.8491,1.6007,-1.1035,1.0677,5.812,9.7368,-0.2825,0.4587,-1.1788,1.9874,0.063,9.9998,60
0.0884,0.5227,1.2041,-1.1762,0.9055,5.9167,9.7861,-0.5363,0.4017,-1.4475,1.8057,0.0975,10.0112,61
0.0925,0.5227,1.2041,-1.1762,0.9055,5.9167,9.7861,-0.5363,0.4017,-1.4475,1.8057,0.0975,10.0112,62
0.0955,0.5227,1.2041,-1.1762,0.9055,5.9167,9.7861,-0.5363,0.4017,-1.4475,1.8057,0.0975,10.0112,63
0.0981,0.1142,0.5844,-1.2891,0.6682,6.0043,9.8654,-0.8658,0.3493,-1.6587,1.5586,0.076,10.1216,64
0.0997,-0.3149,-0.108,-1.4159,0.4449,6.0851,10.0059,-1.1974,0.2337,-1.8016,1.3256,-0.0058,10.3113,64
0.1005,-0.3149,-0.108,-1.4159,0.4449,6.0851,10.0059,-1.1974,0.2337,-1.8016,1.3256,-0.0058,10.3113,65
0.1013,-0.3149,-0.108,-1.4159,0.4449,6.0851,10.0059,-1.1974,0.2337,-1.8016,1.3256,-0.0058,10.3113,66
0.1026,-0.7165,-0.7512,-1.5199,0.2957,6.1509,10.1998,-1.4812,-0.0535,-1.8973,1.1745,-0.1456,10.5526,67
0.1041,-0.7165,-0.7512,-1.5199,0.2957,6.1509,10.1998,-1.4812,-0.0535,-1.8973,1.1745,-0.1456,10.5526,67
0.106,-1.0648,-1.3617,-1.5792,0.1742,6.1899,10.4596,-1.7453,-0.5276,-1.9879,1.1329,-0.3456,10.8842,68
0.1077,-1.0648,-1.3617,-1.5792,0.1742,6.1899,10.4596,-1.7453,-0.5276,-1.9879,1.1329,-0.3456,10.8842,69
0.1083,-1.3264,-2.0417,-1.634,0.0101,6.1999,10.8284,-2.0294,-1.0802,-2.1018,1.2166,-0.6615,11.3499,70
0.108,-1.3264,-2.0417,-1.634,0.0101,6.1999,10.8284,-2.0294,-1.0802,-2.1018,1.2166,-0.6615,11.3499,71
0.1075,-1.4704,-2.7867,-1.7745,-0.1374,6.1561,11.2855,-2.2662,-1.5305,-2.2771,1.41,-1.1325,11.9098,71
0.107,-1.4704,-2.7867,-1.7745,-0.1374,6.1561,11.2855,-2.2662,-1.5305,-2.2771,1.41,-1.1325,11.9098,72
0.1042,-1.4698,-3.4348,-2.0063,-0.1348,6.0156,11.7579,-2.3002,-1.8207,-2.5364,1.6088,-1.6808,12.4517,73
0.0994,-1.3433,-3.9937,-2.2369,0.0433,5.7825,12.1541,-2.0399,-2.0334,-2.8156,1.7548,-2.1742,12.8457,74
0.0913,-1.3433,-3.9937,-2.2369,0.0433,5.7825,12.1541,-2.0399,-2.0334,-2.8156,1.7548,-2.1742,12.8457,74
0.0794,-1.1602,-4.3598,-2.3918,0.2963,5.509,12.3503,-1.5213,-2.1269,-3.0379,1.8973,-2.532,12.9577,75
0.0657,-1.1602,-4.3598,-2.3918,0.2963,5.509,12.3503,-1.5213,-2.1269,-3.0379,1.8973,-2.532,12.9577,76
0.0501,-1.1602,-4.3598,-2.3918,0.2963,5.509,12.3503,-1.5213,-2.1269,-3.0379,1.8973,-2.532,12.9577,77
0.0326,-1.0337,-4.1279,-2.4512,0.5048,5.2051,12.2099,-0.7941,-1.9884,-3.2236,2.0486,-2.7324,12.6441,78
0.0139,-1.0337,-4.1279,-2.4512,0.5048,5.2051,12.2099,-0.7941,-1.9884,-3.2236,2.0486,-2.7324,12.6441,78
-0.0095,-1.0712,-3.3012,-2.4004,0.6144,4.8155,11.6774,0.0568,-1.6648,-3.4502,2.1403,-2.7657,11.862,79
-0.0315,-1.0712,-3.3012,-2.4004,0.6144,4.8155,11.6774,0.0568,-1.6648,-3.4502,2.1403,-2.7657,11.862,80
-0.0563,-1.2306,-2.2266,-2.2154,0.6062,4.3269,10.8936,0.7699,-1.297,-3.7381,2.1052,-2.6565,10.7977,81
-0.0783,-1.2306,-2.2266,-2.2154,0.6062,4.3269,10.8936,0.7699,-1.297,-3.7381,2.1052,-2.6565,10.7977,81
-0.0993,-1.3691,-1.317,-1.9734,0.4027,3.8203,10.1174,1.0772,-0.8897,-4.0272,1.9157,-2.5085,9.8011,82
-0.1209,-1.3691,-1.317,-1.9734,0.4027,3.8203,10.1174,1.0772,-0.8897,-4.0272,1.9157,-2.5085,9.8011,83
-0.1427,-1.4012,-0.9999,-1.8819,-0.0205,3.4062,9.554,0.9439,-0.3649,-4.2578,1.5799,-2.4276,9.1497,84
-0.1627,-1.4012,-0.9999,-1.8819,-0.0205,3.4062,9.554,0.9439,-0.3649,-4.2578,1.5799,-2.4276,9.1497,84
-0.1881,-1.2568,-1.2993,-2.0862,-0.4518,3.1532,9.3542,0.5191,0.2125,-4.3531,1.1701,-2.4289,8.9579,85
-0.2082,-1.2568,-1.2993,-2.0862,-0.4518,3.1532,9.3542,0.5191,0.2125,-4.3531,1.1701,-2.4289,8.9579,86
-0.228,-0.859,-1.8657,-2.5398,-0.6172,3.0875,9.5756,0.0474,0.6554,-4.183,0.822,-2.4682,9.2207,87
-0.2435,-0.859,-1.8657,-2.5398,-0.6172,3.0875,9.5756,0.0474,0.6554,-4.183,0.822,-2.4682,9.2207,88
-0.2593,-0.859,-1.8657,-2.5398,-0.6172,3.0875,9.5756,0.0474,0.6554,-4.183,0.822,-2.4682,9.2207,88
-0.2737,-0.2426,-2.255,-3.0619,-0.418,3.2098,10.0727,-0.2392,0.8696,-3.6888,0.6785,-2.4879,9.734,89
-0.2884,-0.2426,-2.255,-3.0619,-0.418,3.2098,10.0727,-0.2392,0.8696,-3.6888,0.6785,-2.4879,9.734,90
-0.299,0.4692,-2.1263,-3.4643,0.0915,3.4339,10.5575,-0.2649,0.9945,-2.9643,0.8133,-2.4642,10.1876,91
-0.3091,1.2879,-1.4854,-3.6536,0.7374,3.6082,10.7798,-0.07,1.1951,-2.1854,1.1452,-2.4183,10.3865,91
-0.3208,1.2879,-1.4854,-3.6536,0.7374,3.6082,10.7798,-0.07,1.1951,-2.1854,1.1452,-2.4183,10.3865,92
-0.3295,2.1291,-0.5732,-3.626,1.2758,3.6741,10.6824,0.266,1.4561,-1.5262,1.4911,-2.3559,10.279,93
-0.34,2.1291,-0.5732,-3.626,1.2758,3.6741,10.6824,0.266,1.4561,-1.5262,1.4911,-2.3559,10.279,94
-0.3488,2.5955,0.3105,-3.4181,1.5477,3.667,10.3783,0.5957,1.7196,-1.087,1.7314,-2.2562,9.9382,95
-0.357,2.5955,0.3105,-3.4181,1.5477,3.667,10.3783,0.5957,1.7196,-1.087,1.7314,-2.2562,9.9382,95
-0.3639,2.5491,0.9129,-3.0975,1.5701,3.6156,10.0174,0.7845,1.9434,-0.8479,1.8532,-2.1163,9.5292,96
-0.3695,2.2192,1.1627,-2.7356,1.4643,3.5432,9.6977,0.8127,2.0925,-0.7477,1.909,-1.9816,9.1971,97
-0.3756,2.2192,1.1627,-2.7356,1.4643,3.5432,9.6977,0.8127,2.0925,-0.7477,1.909,-1.9816,9.1971,98
-0.38,2.2192,1.1627,-2.7356,1.4643,3.5432,9.6977,0.8127,2.0925,-0.7477,1.909,-1.9816,9.1971,98
-0.383,1.8498,1.1474,-2.3678,1.342,3.4734,9.4858,0.7206,2.153,-0.7488,1.9308,-1.9003,9.0101,99
-0.3835,1.6005,1.0027,-1.9953,1.2606,3.4379,9.4382,0.5733,2.0952,-0.8054,1.8961,-1.8797,8.9888,0
-0.383,1.6005,1.0027,-1.9953,1.2606,3.4379,9.4382,0.5733,2.0952,-0.8054,1.8961,-1.8797,8.9888,1
-0.3829,1.4813,0.8023,-1.6035,1.2324,3.459,9.5313,0.4575,1.8884,-0.8464,1.8029,-1.9018,9.1039,2
-0.3826,1.4813,0.8023,-1.6035,1.2324,3.459,9.5313,0.4575,1.8884,-0.8464,1.8029,-1.9018,9.1039,2
-0.3813,1.4063,0.596,-1.1802,1.2511,3.5038,9.6825,0.443,1.5481,-0.7958,1.6863,-1.9509,9.2676,3
-0.3727,1.4063,0.596,-1.1802,1.2511,3.5038,9.6825,0.443,1.5481,-0.7958,1.6863,-1.9509,9.2676,4
-0.3614,1.3054,0.4584,-0.7175,1.2899,3.5294,9.831,0.5437,1.1333,-0.6191,1.5745,-2.0261,9.3971,5
-0.3482,1.3054,0.4584,-0.7175,1.2899,3.5294,9.831,0.5437,1.1333,-0.6191,1.5745,-2.0261,9.3971,5
-0.3344,1.1392,0.3872,-0.211,1.3013,3.5149,9.9577,0.687,0.69,-0.3504,1.4652,-2.1151,9.4639,6
-0.3173,1.1392,0.3872,-0.211,1.3013,3.5149,9.9577,0.687,0.69,-0.3504,1.4652,-2.1151,9.4639,7
-0.3025,0.9193,0.2814,0.3103,1.2409,3.4824,10.0706,0.783,0.2412,-0.054,1.3584,-2.194,9.5182,8
-0.2891,0.9193,0.2814,0.3103,1.2409,3.4824,10.0706,0.783,0.2412,-0.054,1.3584,-2.194,9.5182,9
-0.2786,0.7231,0.0559,0.7856,1.0954,3.4926,10.1967,0.8108,-0.1917,0.2398,1.2898,-2.256,9.6576,9
-0.2734,0.7231,0.0559,0.7856,1.0954,3.4926,10.1967,0.8108,-0.1917,0.2398,1.2898,-2.256,9.6576,10
-0.2737,0.6273,-0.2678,1.1518,0.9167,3.5846,10.389,0.7974,-0.5846,0.5439,1.3058,-2.3043,9.9223,11
-0.2775,0.6273,-0.2678,1.1518,0.9167,3.5846,10.389,0.7974,-0.5846,0.5439,1.3058,-2.3043,9.9223,12
-0.2826,0.6273,-0.2678,1.1518,0.9167,3.5846,10.389,0.7974,-0.5846,0.5439,1.3058,-2.3043,9.9223,13
-0.2892,0.6668,-0.5618,1.3617,0.7968,3.7594,10.6685,0.7901,-0.8757,0.8484,1.4402,-2.3455,10.2587,13
-0.2965,0.8183,-0.7342,1.4269,0.7698,3.9633,10.9854,0.8238,-0.9699,1.0813,1.6607,-2.382,10.5701,14
-0.304,0.8183,-0.7342,1.4269,0.7698,3.9633,10.9854,0.8238,-0.9699,1.0813,1.6607,-2.382,10.5701,15
-0.3104,0.8183,-0.7342,1.4269,0.7698,3.9633,10.9854,0.8238,-0.9699,1.0813,1.6607,-2.382,10.5701,16
-0.3132,1.035,-0.8023,1.4311,0.8084,4.1411,11.2863,0.8454,-0.8864,1.1945,1.8192,-2.4172,10.828,16
-0.314,1.035,-0.8023,1.4311,0.8084,4.1411,11.2863,0.8454,-0.8864,1.1945,1.8192,-2.4172,10.828,17
-0.3115,1.2551,-0.901,1.4874,0.8873,4.3296,11.5673,0.7371,-0.8437,1.1473,1.7537,-2.4414,11.1425,18
-0.3039,1.2551,-0.901,1.4874,0.8873,4.3296,11.5673,0.7371,-0.8437,1.1473,1.7537,-2.4414,11.1425,19
-0.2942,1.2551,-0.901,1.4874,0.8873,4.3296,11.5673,0.7371,-0.8437,1.1473,1.7537,-2.4414,11.1425,20
-0.2834,1.4193,-1.1006,1.725,0.9798,4.6422,11.8735,0.4999,-1.0215,1.072,1.4876,-2.4135,11.63,20
-0.2763,1.4193,-1.1006,1.725,0.9798,4.6422,11.8735,0.4999,-1.0215,1.072,1.4876,-2.4135,11.63,21
-0.2736,1.4348,-1.2999,2.2123,1.0619,5.1487,12.2748,0.2802,-1.3278,1.2937,1.2375,-2.3139,12.2628,22
-0.2745,1.4348,-1.2999,2.2123,1.0619,5.1487,12.2748,0.2802,-1.3278,1.2937,1.2375,-2.3139,12.2628,23
-0.2761,1.1797,-1.3154,2.8483,1.1655,5.7463,12.7383,0.2043,-1.5375,1.7862,1.1772,-2.1768,12.8522,23
-0.2778,1.1797,-1.3154,2.8483,1.1655,5.7463,12.7383,0.2043,-1.5375,1.7862,1.1772,-2.1768,12.8522,24
-0.2767,1.1797,-1.3154,2.8483,1.1655,5.7463,12.7383,0.2043,-1.5375,1.7862,1.1772,-2.1768,12.8522,25
-0.2717,0.5873,-0.9425,3.4827,1.339,6.2223,12.979,0.3919,-1.4937,2.2206,1.2869,-1.9824,13.0292,26
-0.2624,0.5873,-0.9425,3.4827,1.339,6.2223,12.979,0.3919,-1.4937,2.2206,1.2869,-1.9824,13.0292,27
-0.251,-0.3394,-0.202,4.0653,1.5339,6.4142,12.6257,0.8896,-1.2583,2.4174,1.3899,-1.6349,12.4828,27
-0.2368,-0.3394,-0.202,4.0653,1.5339,6.4142,12.6257,0.8896,-1.2583,2.4174,1.3899,-1.6349,12.4828,28
-0.2215,-1.4191,0.7851,4.6155,1.6201,6.2869,11.6292,1.4629,-1.0973,2.4389,1.3277,-1.1262,11.3571,29
-0.2083,-1.4191,0.7851,4.6155,1.6201,6.2869,11.6292,1.4629,-1.0973,2.4389,1.3277,-1.1262,11.3571,30
-0.1959,-2.3918,1.6997,5.0951,1.4494,5.9543,10.3202,1.77,-1.3139,2.4559,1.0888,-0.5486,10.1329,30
-0.1825,-2.3918,1.6997,5.0951,1.4494,5.9543,10.3202,1.77,-1.3139,2.4559,1.0888,-0.5486,10.1329,31
-0.1727,-3.0449,2.1472,5.363,0.9912,5.6279,9.116,1.6645,-1.843,2.5755,0.7587,0.0007,9.237,32
-0.164,-3.0449,2.1472,5.363,0.9912,5.6279,9.116,1.6645,-1.843,2.5755,0.7587,0.0007,9.237,33
-0.1568,-3.1998,2.2203,5.2957,0.4057,5.4905,8.3444,1.1762,-2.187,2.8201,0.491,0.4088,8.8845,34
-0.1488,-3.1998,2.2203,5.2957,0.4057,5.4905,8.3444,1.1762,-2.187,2.8201,0.491,0.4088,8.8845,34
-0.1425,-3.1998,2.2203,5.2957,0.4057,5.4905,8.3444,1.1762,-2.187,2.8201,0.491,0.4088,8.8845,35
-0.1353,-2.837,2.1541,4.8677,-0.1167,5.5598,8.1762,0.467,-2.112,3.1471,0.4396,0.5556,9.0601,36
-0.1284,-2.837,2.1541,4.8677,-0.1167,5.5598,8.1762,0.467,-2.112,3.1471,0.4396,0.5556,9.0601,37
-0.1196,-2.0597,2.0643,4.1442,-0.3925,5.6741,8.5401,-0.1679,-1.7128,3.4775,0.6391,0.4132,9.5544,38
-0.1111,-2.0597,2.0643,4.1442,-0.3925,5.6741,8.5401,-0.1679,-1.7128,3.4775,0.6391,0.4132,9.5544,38
-0.1019,-1.0476,1.9895,3.2566,-0.3092,5.689,9.1377,-0.5142,-1.0475,3.748,1.0334,0.1026,10.0803,39
-0.0929,-1.0476,1.9895,3.2566,-0.3092,5.689,9.1377,-0.5142,-1.0475,3.748,1.0334,0.1026,10.0803,40
-0.0836,-0.1308,1.8803,2.3537,0.0264,5.6242,9.6292,-0.5563,-0.1918,3.8977,1.4913,-0.1864,10.4103,41
-0.0748,-0.1308,1.8803,2.3537,0.0264,5.6242,9.6292,-0.5563,-0.1918,3.8977,1.4913,-0.1864,10.4103,41
-0.0658,0.5574,1.7673,1.5569,0.3881,5.5563,9.8216,-0.3971,0.6541,3.8556,1.8486,-0.3274,10.4662,42
-0.0574,0.5574,1.7673,1.5569,0.3881,5.5563,9.8216,-0.3971,0.6541,3.8556,1.8486,-0.3274,10.4662,43
-0.0483,1.0656,1.7599,0.9252,0.6017,5.5061,9.7193,-0.2065,1.2576,3.5711,2.0561,-0.3223,10.3012,44
-0.0413,1.0656,1.7599,0.9252,0.6017,5.5061,9.7193,-0.2065,1.2576,3.5711,2.0561,-0.3223,10.3012,45
-0.0344,1.2474,1.7523,0.4254,0.6351,5.4522,9.4643,-0.1316,1.5075,3.0373,2.1562,-0.2591,10.0337,45
-0.0283,1.2474,1.7523,0.4254,0.6351,5.4522,9.4643,-0.1316,1.5075,3.0373,2.1562,-0.2591,10.0337,46
-0.0218,1.144,1.6237,0.0033,0.5871,5.384,9.2181,-0.1994,1.4168,2.3268,2.1926,-0.2145,9.7917,47
-0.0164,1.144,1.6237,0.0033,0.5871,5.384,9.2181,-0.1994,1.4168,2.3268,2.1926,-0.2145,9.7917,48
-0.0116,0.9709,1.525,-0.3321,0.5739,5.3246,9.0911,-0.336,1.1085,1.5734,2.2075,-0.2042,9.6647,48
-0.0063,0.9709,1.525,-0.3321,0.5739,5.3246,9.0911,-0.336,1.1085,1.5734,2.2075,-0.2042,9.6647,49
-0.0019,0.7286,1.4896,-0.549,0.6293,5.3007,9.1275,-0.4545,0.7983,0.8804,2.2246,-0.2182,9.6848,50
0.0026,0.7286,1.4896,-0.549,0.6293,5.3007,9.1275,-0.4545,0.7983,0.8804,2.2246,-0.2182,9.6848,51
0.0083,0.395,1.4254,-0.6579,0.7154,5.3202,9.2819,-0.5098,0.6399,0.2871,2.2454,-0.2486,9.8021,52
0.0144,0.0514,1.3214,-0.7237,0.7994,5.3554,9.446,-0.5076,0.6148,-0.2018,2.2558,-0.2705,9.9332,52
0.023,0.0514,1.3214,-0.7237,0.7994,5.3554,9.446,-0.5076,0.6148,-0.2018,2.2558,-0.2705,9.9332,53
0.0299,0.0514,1.3214,-0.7237,0.7994,5.3554,9.446,-0.5076,0.6148,-0.2018,2.2558,-0.2705,9.9332,54
0.0375,-0.2078,1.1945,-0.8101,0.8753,5.3793,9.538,-0.473,0.6375,-0.5934,2.2215,-0.2465,10.0408,55
0.0453,-0.3379,1.0605,-0.9244,0.9326,5.41,9.5321,-0.4364,0.659,-0.8902,2.1245,-0.1685,10.1016,55
0.0533,-0.3379,1.0605,-0.9244,0.9326,5.41,9.5321,-0.4364,0.659,-0.8902,2.1245,-0.1685,10.1016,56
0.0615,-0.3519,0.9355,-1.0318,0.9479,5.4704,9.4462,-0.4362,0.6499,-1.0996,1.964,-0.0689,10.0902,57
0.0678,-0.3519,0.9355,-1.0318,0.9479,5.4704,9.4462,-0.4362,0.6499,-1.0996,1.964,-0.0689,10.0902,58
0.074,-0.3008,0.797,-1.113,0.8922,5.5657,9.3615,-0.5036,0.5828,-1.2438,1.7588,0.0237,10.0211,59
0.0814,-0.3008,0.797,-1.113,0.8922,5.5657,9.3615,-0.5036,0.5828,-1.2438,1.7588,0.0237,10.0211,59
0.0905,-0.2618,0.509,-1.2099,0.7623,5.6735,9.3619,-0.6533,0.4629,-1.3433,1.5924,0.0824,9.9528,60
0.0947,-0.2795,-0.0025,-1.3885,0.6267,5.7599,9.4762,-0.8918,0.3202,-1.4258,1.5477,0.0721,9.9634,61
0.0982,-0.2795,-0.0025,-1.3885,0.6267,5.7599,9.4762,-0.8918,0.3202,-1.4258,1.5477,0.0721,9.9634,62
0.1011,-0.3345,-0.6005,-1.6635,0.5792,5.823,9.71,-1.2072,0.1921,-1.5326,1.6188,-0.0219,10.0934,63
0.1032,-0.3345,-0.6005,-1.6635,0.5792,5.823,9.71,-1.2072,0.1921,-1.5326,1.6188,-0.0219,10.0934,63
0.1047,-0.3345,-0.6005,-1.6635,0.5792,5.823,9.71,-1.2072,0.1921,-1.5326,1.6188,-0.0219,10.0934,64
0.1062,-0.4048,-1.0934,-1.9781,0.6421,5.8665,10.025,-1.532,0.081,-1.6916,1.7398,-0.1968,10.3172,65
0.1081,-0.4048,-1.0934,-1.9781,0.6421,5.8665,10.025,-1.532,0.081,-1.6916,1.7398,-0.1968,10.3172,66
0.1101,-0.5002,-1.4003,-2.2422,0.7548,5.8832,10.3535,-1.7829,-0.105,-1.8993,1.85,-0.4212,10.6041,66
0.1127,-0.6234,-1.6139,-2.3998,0.8165,5.8909,10.6803,-1.9623,-0.4456,-2.12,1.9111,-0.6556,10.9756,67
0.1154,-0.6234,-1.6139,-2.3998,0.8165,5.8909,10.6803,-1.9623,-0.4456,-2.12,1.9111,-0.6556,10.9756,68
0.1166,-0.7547,-1.9199,-2.491,0.7701,5.9132,11.0544,-2.1158,-0.8968,-2.3252,1.9361,-0.9347,11.4382,69
0.1161,-0.7547,-1.9199,-2.491,0.7701,5.9132,11.0544,-2.1158,-0.8968,-2.3252,1.9361,-0.9347,11.4382,70
0.1158,-0.8688,-2.3395,-2.5827,0.6767,5.9222,11.5063,-2.2054,-1.3336,-2.5401,1.9697,-1.3224,11.9214,70
0.1149,-0.8688,-2.3395,-2.5827,0.6767,5.9222,11.5063,-2.2054,-1.3336,-2.5401,1.9697,-1.3224,11.9214,71
0.1118,-0.9611,-2.7324,-2.6633,0.6083,5.8633,11.9722,-2.1574,-1.6667,-2.8005,2.0104,-1.7888,12.3737,72
0.1046,-0.9611,-2.7324,-2.6633,0.6083,5.8633,11.9722,-2.1574,-1.6667,-2.8005,2.0104,-1.7888,12.3737,73
0.0952,-0.9611,-2.7324,-2.6633,0.6083,5.8633,11.9722,-2.1574,-1.6667,-2.8005,2.0104,-1.7888,12.3737,73
0.0817,-1.0405,-3.0429,-2.6938,0.5578,5.7301,12.3444,-1.945,-1.8249,-3.0845,2.068,-2.2379,12.743,74
0.0673,-1.1344,-3.1953,-2.6635,0.52,5.5443,12.5115,-1.5229,-1.7585,-3.3614,2.1447,-2.6005,12.8731,75
0.0494,-1.1344,-3.1953,-2.6635,0.52,5.5443,12.5115,-1.5229,-1.7585,-3.3614,2.1447,-2.6005,12.8731,76
0.029,-1.1344,-3.1953,-2.6635,0.52,5.5443,12.5115,-1.5229,-1.7585,-3.3614,2.1447,-2.6005,12.8731,77
0.0087,-1.3243,-2.9952,-2.5519,0.4995,5.2564,12.3364,-0.8221,-1.6107,-3.6683,2.1778,-2.8366,12.5635,77
-0.014,-1.3243,-2.9952,-2.5519,0.4995,5.2564,12.3364,-0.8221,-1.6107,-3.6683,2.1778,-2.8366,12.5635,78
-0.0376,-1.658,-2.4297,-2.3303,0.4163,4.7885,11.7651,0.0239,-1.4459,-4.0463,2.1201,-2.9133,11.7743,79
-0.0588,-2.0477,-1.8494,-2.0772,0.159,4.1968,10.9633,0.6661,-1.0632,-4.4455,1.9547,-2.8596,10.7693,80
-0.0822,-2.0477,-1.8494,-2.0772,0.159,4.1968,10.9633,0.6661,-1.0632,-4.4455,1.9547,-2.8596,10.7693,80
-0.1019,-2.0477,-1.8494,-2.0772,0.159,4.1968,10.9633,0.6661,-1.0632,-4.4455,1.9547,-2.8596,10.7693,81
-0.1221,-2.3238,-1.7049,-2.0267,-0.2147,3.6359,10.2268,0.8639,-0.2855,-4.7621,1.6939,-2.7571,9.916,82
-0.142,-2.3238,-1.7049,-2.0267,-0.2147,3.6359,10.2268,0.8639,-0.2855,-4.7621,1.6939,-2.7571,9.916,83
-0.1607,-2.3009,-2.0496,-2.3206,-0.4629,3.228,9.8029,0.6427,0.7009,-4.8923,1.3761,-2.6463,9.4561,84
-0.1815,-2.3009,-2.0496,-2.3206,-0.4629,3.228,9.8029,0.6427,0.7009,-4.8923,1.3761,-2.6463,9.4561,84
-0.2022,-1.8725,-2.5243,-2.8411,-0.4154,3.0434,9.7892,0.2428,1.3152,-4.7363,1.0826,-2.5486,9.4611,85
-0.2224,-1.8725,-2.5243,-2.8411,-0.4154,3.0434,9.7892,0.2428,1.3152,-4.7363,1.0826,-2.5486,9.4611,86
-0.2379,-1.0955,-2.6868,-3.3673,-0.0894,3.0811,10.0737,-0.0391,1.3748,-4.2865,0.9556,-2.485,9.8092,87
-0.253,-1.0955,-2.6868,-3.3673,-0.0894,3.0811,10.0737,-0.0391,1.3748,-4.2865,0.9556,-2.485,9.8092,88
-0.2671,-0.1512,-2.315,-3.7347,0.4275,3.2459,10.4088,-0.0572,1.23,-3.6576,1.0582,-2.4367,10.2403,88
-0.2802,-0.1512,-2.315,-3.7347,0.4275,3.2459,10.4088,-0.0572,1.23,-3.6576,1.0582,-2.4367,10.2403,89
-0.2953,0.7223,-1.5465,-3.8979,1.0029,3.4069,10.5882,0.1472,1.1301,-2.9792,1.3108,-2.3744,10.4975,90
-0.3076,0.7223,-1.5465,-3.8979,1.0029,3.4069,10.5882,0.1472,1.1301,-2.9792,1.3108,-2.3744,10.4975,91
-0.3186,0.7223,-1.5465,-3.8979,1.0029,3.4069,10.5882,0.1472,1.1301,-2.9792,1.3108,-2.3744,10.4975,91
-0.329,1.3824,-0.5811,-3.8905,1.4683,3.4832,10.549,0.4758,1.1631,-2.3605,1.5932,-2.2839,10.4607,92
-0.3388,1.8319,0.3915,-3.7724,1.7122,3.4622,10.3323,0.8113,1.3786,-1.8859,1.8133,-2.172,10.157,93
-0.3542,1.8319,0.3915,-3.7724,1.7122,3.4622,10.3323,0.8113,1.3786,-1.8859,1.8133,-2.172,10.157,94
-0.3633,2.1112,1.1649,-3.5962,1.7502,3.3811,10.0031,1.0174,1.7601,-1.5644,1.9177,-2.0542,9.7,95
-0.3712,2.1112,1.1649,-3.5962,1.7502,3.3811,10.0031,1.0174,1.7601,-1.5644,1.9177,-2.0542,9.7,95
-0.379,2.2661,1.618,-3.3643,1.6806,3.3035,9.666,1.0512,2.1581,-1.3399,1.9044,-1.9278,9.2399,96
-0.3854,2.2661,1.618,-3.3643,1.6806,3.3035,9.666,1.0512,2.1581,-1.3399,1.9044,-1.9278,9.2399,97
-0.39,2.3464,1.7441,-3.0602,1.5746,3.2804,9.4354,0.9691,2.3789,-1.1618,1.8234,-1.8038,8.9117,98
-0.3942,2.3464,1.7441,-3.0602,1.5746,3.2804,9.4354,0.9691,2.3789,-1.1618,1.8234,-1.8038,8.9117,98
-0.3969,2.3767,1.6316,-2.675,1.4637,3.3237,9.3597,0.8223,2.3356,-0.9944,1.7221,-1.7253,8.7857,99
