q,right_acc_x,right_acc_y,right_acc_z,right_ang_x,right_ang_y,right_ang_z,left_acc_x,left_acc_y,left_acc_z,left_ang_x,left_ang_y,left_ang_z,label
-0.2726,-0.1533,-1.5016,-3.2405,0.1176,3.2648,11.4048,-0.4173,-1.5676,-4.8032,1.4822,-3.8235,11.1907,84
-0.2928,-0.5015,-1.1442,-3.0378,-0.0682,3.3987,11.147,0.3262,-1.434,-4.7745,1.3733,-3.5332,10.91,85
-0.3134,-0.5015,-1.1442,-3.0378,-0.0682,3.3987,11.147,0.3262,-1.434,-4.7745,1.3733,-3.5332,10.91,86
-0.3335,-0.7628,-1.1244,-3.0996,0.1684,3.4532,10.8681,1.3424,-1.0782,-4.4942,1.3379,-3.1391,10.5464,87
-0.3611,-0.7628,-1.1244,-3.0996,0.1684,3.4532,10.8681,1.3424,-1.0782,-4.4942,1.3379,-3.1391,10.5464,88
-0.3764,-0.7628,-1.1244,-3.0996,0.1684,3.4532,10.8681,1.3424,-1.0782,-4.4942,1.3379,-3.1391,10.5464,88
-0.3899,-0.9119,-0.9898,-2.9923,0.8173,3.4048,10.4601,2.3736,-1.0897,-3.9971,1.3781,-2.6323,9.988,89
-0.4026,-0.8803,-0.4213,-2.5316,1.5665,3.2633,9.8368,3.0061,-1.432,-3.369,1.5661,-2.0946,9.2695,90
-0.4146,-0.8803,-0.4213,-2.5316,1.5665,3.2633,9.8368,3.0061,-1.432,-3.369,1.5661,-2.0946,9.2695,91
-0.4274,-0.5993,0.5709,-1.8191,2.1454,3.0395,9.0733,3.03,-1.6434,-2.7576,1.8973,-1.6356,8.5259,92
-0.4427,-0.5993,0.5709,-1.8191,2.1454,3.0395,9.0733,3.03,-1.6434,-2.7576,1.8973,-1.6356,8.5259,93
-0.4547,-0.1022,1.719,-1.0894,2.4797,2.7711,8.3356,2.6262,-1.5929,-2.253,2.2205,-1.3087,7.901,94
-0.4658,-0.1022,1.719,-1.0894,2.4797,2.7711,8.3356,2.6262,-1.5929,-2.253,2.2205,-1.3087,7.901,95
-0.4753,0.5266,2.4867,-0.5593,2.5897,2.545,7.7988,2.0663,-1.4412,-1.7841,2.377,-1.105,7.4942,96
-0.4842,0.5266,2.4867,-0.5593,2.5897,2.545,7.7988,2.0663,-1.4412,-1.7841,2.377,-1.105,7.4942,97
-0.4904,1.2199,2.7493,-0.2556,2.5326,2.44,7.6204,1.4812,-1.2629,-1.2004,2.4409,-1.0292,7.2786,98
-0.4948,1.2199,2.7493,-0.2556,2.5326,2.44,7.6204,1.4812,-1.2629,-1.2004,2.4409,-1.0292,7.2786,99
-0.4974,1.8726,2.8343,-0.0717,2.397,2.4963,7.8565,0.7945,-0.8812,-0.4653,2.6148,-1.0628,7.1981,0
-0.4971,1.8726,2.8343,-0.0717,2.397,2.4963,7.8565,0.7945,-0.8812,-0.4653,2.6148,-1.0628,7.1981,1
-0.4956,2.3382,2.8072,0.0754,2.2256,2.7179,8.4189,-0.1599,-0.0593,0.308,2.9276,-1.152,7.2891,2
-0.4906,2.3382,2.8072,0.0754,2.2256,2.7179,8.4189,-0.1599,-0.0593,0.308,2.9276,-1.152,7.2891,3
-0.4829,2.5246,2.7164,0.2254,1.993,3.0274,9.1393,-1.3035,1.1355,1.0058,3.2491,-1.2967,7.6075,4
-0.4714,2.5246,2.7164,0.2254,1.993,3.0274,9.1393,-1.3035,1.1355,1.0058,3.2491,-1.2967,7.6075,5
-0.4579,2.4081,2.5234,0.3463,1.6892,3.3019,9.8521,-2.316,2.2994,1.5573,3.5005,-1.5458,8.1673,6
-0.4415,2.4081,2.5234,0.3463,1.6892,3.3019,9.8521,-2.316,2.2994,1.5573,3.5005,-1.5458,8.1673,7
-0.4204,2.0362,1.8645,0.3356,1.3466,3.4508,10.458,-2.9095,2.9872,1.861,3.6732,-1.9525,8.8946,8
-0.4025,2.0362,1.8645,0.3356,1.3466,3.4508,10.458,-2.9095,2.9872,1.861,3.6732,-1.9525,8.8946,9
-0.3894,1.5481,0.619,0.1905,1.0284,3.4689,10.9454,-2.9547,3.0045,1.878,3.7087,-2.475,9.6285,10
-0.3855,1.5481,0.619,0.1905,1.0284,3.4689,10.9454,-2.9547,3.0045,1.878,3.7087,-2.475,9.6285,11
-0.3866,1.1107,-0.7386,0.0482,0.8008,3.4463,11.3619,-2.5436,2.369,1.7123,3.583,-2.9594,10.2627,12
-0.3885,0.8349,-1.5774,-0.0015,0.6805,3.4935,11.7441,-1.8907,1.2298,1.5046,3.4235,-3.2945,10.7703,13
-0.391,0.8349,-1.5774,-0.0015,0.6805,3.4935,11.7441,-1.8907,1.2298,1.5046,3.4235,-3.2945,10.7703,14
-0.393,0.8349,-1.5774,-0.0015,0.6805,3.4935,11.7441,-1.8907,1.2298,1.5046,3.4235,-3.2945,10.7703,15
-0.3952,0.6807,-1.8104,-0.0033,0.6423,3.6288,12.0787,-1.1319,-0.1122,1.3324,3.2829,-3.4728,11.1551,16
-0.3965,0.6807,-1.8104,-0.0033,0.6423,3.6288,12.0787,-1.1319,-0.1122,1.3324,3.2829,-3.4728,11.1551,17
-0.3978,0.5591,-1.8901,-0.0146,0.6714,3.8193,12.4315,-0.5048,-1.4055,1.258,3.0687,-3.5524,11.599,18
-0.3965,0.5424,-2.0091,0.052,0.829,4.1744,12.9254,-0.2254,-2.4157,1.3542,2.8878,-3.5917,12.3122,19
-0.3949,0.5424,-2.0091,0.052,0.829,4.1744,12.9254,-0.2254,-2.4157,1.3542,2.8878,-3.5917,12.3122,20
-0.3942,0.6627,-1.69,0.4402,1.1098,4.8314,13.4179,-0.0016,-2.7337,1.5304,2.817,-3.4811,13.0875,21
-0.3946,0.6627,-1.69,0.4402,1.1098,4.8314,13.4179,-0.0016,-2.7337,1.5304,2.817,-3.4811,13.0875,22
-0.3948,0.756,-0.3693,1.3363,1.3279,5.6212,13.5571,0.4936,-2.2677,1.5948,2.595,-3.0361,13.4988,23
-0.3943,0.756,-0.3693,1.3363,1.3279,5.6212,13.5571,0.4936,-2.2677,1.5948,2.595,-3.0361,13.4988,24
-0.3908,0.756,-0.3693,1.3363,1.3279,5.6212,13.5571,0.4936,-2.2677,1.5948,2.595,-3.0361,13.4988,25
-0.3823,0.6508,1.5136,2.5546,1.3428,6.2302,13.2537,1.03,-1.6337,1.6054,2.1011,-2.3907,13.4033,25
-0.3678,0.2635,2.6432,3.6765,1.0926,6.5629,12.7211,1.3878,-1.3727,1.7717,1.4885,-1.8797,12.9537,26
-0.3508,0.2635,2.6432,3.6765,1.0926,6.5629,12.7211,1.3878,-1.3727,1.7717,1.4885,-1.8797,12.9537,27
-0.3324,0.2635,2.6432,3.6765,1.0926,6.5629,12.7211,1.3878,-1.3727,1.7717,1.4885,-1.8797,12.9537,28
-0.3142,-0.1971,2.6905,4.5676,0.578,6.6357,12.1385,1.7276,-1.3284,2.1958,0.8897,-1.577,12.3774,29
-0.2988,-0.1971,2.6905,4.5676,0.578,6.6357,12.1385,1.7276,-1.3284,2.1958,0.8897,-1.577,12.3774,30
-0.2847,-0.5621,2.508,5.3044,-0.033,6.4654,11.5508,2.004,-1.2043,2.9419,0.4731,-1.363,11.8119,31
-0.2724,-0.5621,2.508,5.3044,-0.033,6.4654,11.5508,2.004,-1.2043,2.9419,0.4731,-1.363,11.8119,32
-0.2597,-1.0214,2.5913,5.7677,-0.5154,6.1518,10.9954,1.9946,-0.9036,3.9132,0.5283,-1.2311,11.2932,33
-0.2436,-1.0214,2.5913,5.7677,-0.5154,6.1518,10.9954,1.9946,-0.9036,3.9132,0.5283,-1.2311,11.2932,34
-0.2284,-1.5419,2.7331,5.7151,-0.8014,5.7903,10.52,1.8889,-0.2563,4.7396,1.1257,-1.2321,10.7878,35
-0.213,-1.5419,2.7331,5.7151,-0.8014,5.7903,10.52,1.8889,-0.2563,4.7396,1.1257,-1.2321,10.7878,36
-0.1951,-1.9427,2.4874,5.0364,-0.9381,5.3827,10.0735,1.9939,0.8208,5.0725,1.9545,-1.2942,10.1615,37
-0.1788,-1.9427,2.4874,5.0364,-0.9381,5.3827,10.0735,1.9939,0.8208,5.0725,1.9545,-1.2942,10.1615,38
-0.1615,-1.9427,2.4874,5.0364,-0.9381,5.3827,10.0735,1.9939,0.8208,5.0725,1.9545,-1.2942,10.1615,39
-0.1438,-2.3135,1.5168,3.8987,-0.8786,4.9052,9.5889,2.2472,2.1111,4.8277,2.6622,-1.2878,9.3589,40
-0.1293,-2.3135,1.5168,3.8987,-0.8786,4.9052,9.5889,2.2472,2.1111,4.8277,2.6622,-1.2878,9.3589,41
-0.1121,-2.6971,0.1442,2.7441,-0.5703,4.3816,9.0629,2.399,3.3127,4.1798,3.0846,-1.1605,8.5037,42
-0.0981,-2.6971,0.1442,2.7441,-0.5703,4.3816,9.0629,2.399,3.3127,4.1798,3.0846,-1.1605,8.5037,43
-0.0847,-2.8908,-0.7855,1.9487,-0.1033,3.9037,8.5176,2.2431,4.1819,3.3997,3.2325,-0.9496,7.7702,44
-0.0727,-2.8908,-0.7855,1.9487,-0.1033,3.9037,8.5176,2.2431,4.1819,3.3997,3.2325,-0.9496,7.7702,45
-0.0621,-2.7277,-0.986,1.4939,0.3636,3.5736,8.021,1.7184,4.652,2.6602,3.177,-0.7279,7.3418,46
-0.0512,-2.7277,-0.986,1.4939,0.3636,3.5736,8.021,1.7184,4.652,2.6602,3.177,-0.7279,7.3418,47
-0.0403,-2.7277,-0.986,1.4939,0.3636,3.5736,8.021,1.7184,4.652,2.6602,3.177,-0.7279,7.3418,48
-0.0292,-2.1231,-0.767,1.1265,0.6876,3.4369,7.6888,0.9724,4.9005,2.018,2.9675,-0.5649,7.3418,49
-0.0181,-2.1231,-0.767,1.1265,0.6876,3.4369,7.6888,0.9724,4.9005,2.018,2.9675,-0.5649,7.3418,50
-0.0071,-1.1338,-0.4622,0.6939,0.8405,3.4785,7.6613,0.2134,4.9041,1.4889,2.6832,-0.5218,7.726,51
0.0042,-1.1338,-0.4622,0.6939,0.8405,3.4785,7.6613,0.2134,4.9041,1.4889,2.6832,-0.5218,7.726,52
0.0153,-0.0106,-0.2239,0.2507,0.9311,3.6315,8.001,-0.3746,4.3523,1.0905,2.4227,-0.5943,8.3235,53
0.0251,-0.0106,-0.2239,0.2507,0.9311,3.6315,8.001,-0.3746,4.3523,1.0905,2.4227,-0.5943,8.3235,54
0.0358,0.99,0.0376,-0.0634,1.0365,3.8635,8.5849,-0.7189,3.314,0.7985,2.268,-0.6994,8.9498,55
0.0459,0.99,0.0376,-0.0634,1.0365,3.8635,8.5849,-0.7189,3.314,0.7985,2.268,-0.6994,8.9498,56
0.0548,1.6195,0.3235,-0.2183,1.1173,4.2097,9.204,-0.9629,2.1737,0.4963,2.2651,-0.7339,9.4754,57
0.0638,1.6195,0.3235,-0.2183,1.1173,4.2097,9.204,-0.9629,2.1737,0.4963,2.2651,-0.7339,9.4754,58
0.0737,1.7575,0.4327,-0.312,1.12,4.6282,9.7335,-1.2974,1.1754,0.0856,2.359,-0.6735,9.8902,59
0.0845,1.7575,0.4327,-0.312,1.12,4.6282,9.7335,-1.2974,1.1754,0.0856,2.359,-0.6735,9.8902,60
0.0953,1.7575,0.4327,-0.312,1.12,4.6282,9.7335,-1.2974,1.1754,0.0856,2.359,-0.6735,9.8902,61
0.1054,1.5247,0.2093,-0.4479,1.0698,4.9921,10.1673,-1.7371,0.3532,-0.4013,2.4112,-0.6221,10.2698,62
0.1135,1.5247,0.2093,-0.4479,1.0698,4.9921,10.1673,-1.7371,0.3532,-0.4013,2.4112,-0.6221,10.2698,63
0.1209,1.0842,-0.3738,-0.6928,1.0522,5.2423,10.5599,-2.1273,-0.3933,-0.8577,2.3386,-0.6875,10.6668,64
0.1261,1.0842,-0.3738,-0.6928,1.0522,5.2423,10.5599,-2.1273,-0.3933,-0.8577,2.3386,-0.6875,10.6668,65
0.1304,0.5172,-1.1571,-1.0241,1.1155,5.3983,10.925,-2.2873,-1.0565,-1.1042,2.2337,-0.8579,11.0243,66
0.1323,0.5172,-1.1571,-1.0241,1.1155,5.3983,10.925,-2.2873,-1.0565,-1.1042,2.2337,-0.8579,11.0243,67
0.1322,-0.05,-1.788,-1.2972,1.1518,5.4846,11.2564,-2.2179,-1.5583,-1.1693,2.2,-1.0851,11.3559,68
0.1296,-0.05,-1.788,-1.2972,1.1518,5.4846,11.2564,-2.2179,-1.5583,-1.1693,2.2,-1.0851,11.3559,69
0.1209,-0.3674,-2.1595,-1.4833,0.9716,5.5171,11.701,-2.1714,-1.9699,-1.3932,2.2252,-1.4852,11.8604,70
0.1047,-0.3674,-2.1595,-1.4833,0.9716,5.5171,11.701,-2.1714,-1.9699,-1.3932,2.2252,-1.4852,11.8604,71
0.0765,-0.3601,-2.5421,-1.8109,0.6021,5.4696,12.4166,-2.1583,-2.2671,-1.8709,2.2867,-2.2165,12.496,72
0.0495,-0.3601,-2.5421,-1.8109,0.6021,5.4696,12.4166,-2.1583,-2.2671,-1.8709,2.2867,-2.2165,12.496,73
0.0191,-0.3392,-3.1014,-2.3917,0.2802,5.2592,13.1983,-1.8139,-2.317,-2.4677,2.3846,-3.085,12.8313,74
-0.009,-0.3392,-3.1014,-2.3917,0.2802,5.2592,13.1983,-1.8139,-2.317,-2.4677,2.3846,-3.085,12.8313,75
-0.0358,-0.5865,-3.7362,-3.0069,0.1909,4.8597,13.6584,-1.1954,-2.1978,-3.0422,2.5077,-3.7153,12.6606,75
-0.0637,-0.5865,-3.7362,-3.0069,0.1909,4.8597,13.6584,-1.1954,-2.1978,-3.0422,2.5077,-3.7153,12.6606,76
-0.0868,-1.0355,-3.9462,-3.3899,0.3526,4.3917,13.663,-0.7523,-2.1995,-3.4576,2.5041,-4.054,12.2467,77
-0.1148,-1.0355,-3.9462,-3.3899,0.3526,4.3917,13.663,-0.7523,-2.1995,-3.4576,2.5041,-4.054,12.2467,78
-0.1427,-1.5804,-3.401,-3.4599,0.5272,3.9927,13.2269,-0.5798,-2.5292,-3.7411,2.1936,-4.1926,11.7989,79
-0.1721,-1.5804,-3.401,-3.4599,0.5272,3.9927,13.2269,-0.5798,-2.5292,-3.7411,2.1936,-4.1926,11.7989,80
-0.1991,-2.0889,-2.3703,-3.3216,0.41,3.6621,12.4372,-0.5059,-2.84,-3.9853,1.6835,-4.0816,11.3461,81
-0.2266,-2.0889,-2.3703,-3.3216,0.41,3.6621,12.4372,-0.5059,-2.84,-3.9853,1.6835,-4.0816,11.3461,82
-0.2507,-2.1785,-0.9807,-3.1465,0.0214,3.3833,11.5337,-0.3711,-2.6621,-4.1289,1.2588,-3.742,10.9458,83
-0.2742,-2.1785,-0.9807,-3.1465,0.0214,3.3833,11.5337,-0.3711,-2.6621,-4.1289,1.2588,-3.742,10.9458,84
-0.2982,-1.7224,0.4185,-3.1321,-0.2985,3.2333,10.7492,-0.0782,-2.0849,-3.9919,1.0981,-3.3088,10.5839,85
-0.3209,-1.7224,0.4185,-3.1321,-0.2985,3.2333,10.7492,-0.0782,-2.0849,-3.9919,1.0981,-3.3088,10.5839,86
-0.3438,-1.7224,0.4185,-3.1321,-0.2985,3.2333,10.7492,-0.0782,-2.0849,-3.9919,1.0981,-3.3088,10.5839,87
-0.3643,-1.0775,1.2315,-3.3816,-0.229,3.2061,10.1784,0.423,-1.3034,-3.5597,1.182,-2.865,10.1916,88
-0.3836,-0.5314,1.7283,-3.649,0.2675,3.1754,9.7497,1.12,-0.4538,-3.0127,1.3516,-2.4393,9.698,89
-0.4011,-0.5314,1.7283,-3.649,0.2675,3.1754,9.7497,1.12,-0.4538,-3.0127,1.3516,-2.4393,9.698,90
-0.4184,-0.128,2.3663,-3.6349,0.9496,3.0877,9.3225,1.703,0.1308,-2.437,1.4975,-2.0394,9.0716,91
-0.4332,-0.128,2.3663,-3.6349,0.9496,3.0877,9.3225,1.703,0.1308,-2.437,1.4975,-2.0394,9.0716,92
-0.4488,-0.0098,2.9203,-3.3322,1.5071,2.9688,8.8389,1.8207,0.3567,-1.8227,1.6579,-1.6926,8.4527,93
-0.4629,-0.0098,2.9203,-3.3322,1.5071,2.9688,8.8389,1.8207,0.3567,-1.8227,1.6579,-1.6926,8.4527,94
-0.4761,-0.1107,3.2,-2.83,1.8042,2.8286,8.3971,1.5461,0.4049,-1.234,1.8703,-1.4712,7.9784,95
-0.4886,-0.1107,3.2,-2.83,1.8042,2.8286,8.3971,1.5461,0.4049,-1.234,1.8703,-1.4712,7.9784,96
-0.4996,-0.037,3.1902,-2.2464,1.8579,2.6824,8.1402,1.1167,0.34,-0.7555,2.0589,-1.4091,7.6716,97
-0.5097,-0.037,3.1902,-2.2464,1.8579,2.6824,8.1402,1.1167,0.34,-0.7555,2.0589,-1.4091,7.6716,98
-0.5157,0.2702,2.8296,-1.7172,1.7139,2.5666,8.1074,0.6121,0.1063,-0.3909,2.1375,-1.4758,7.5314,99
-0.5188,0.2702,2.8296,-1.7172,1.7139,2.5666,8.1074,0.6121,0.1063,-0.3909,2.1375,-1.4758,7.5314,0
-0.5181,0.5997,2.2264,-1.2704,1.4949,2.5135,8.2844,0.0901,-0.3898,-0.0527,2.1297,-1.6244,7.5748,1
-0.5165,0.5997,2.2264,-1.2704,1.4949,2.5135,8.2844,0.0901,-0.3898,-0.0527,2.1297,-1.6244,7.5748,2
-0.5127,0.8262,1.6122,-0.8591,1.3312,2.5289,8.6216,-0.2875,-1.0191,0.3368,2.1616,-1.8089,7.7992,3
-0.5068,0.8262,1.6122,-0.8591,1.3312,2.5289,8.6216,-0.2875,-1.0191,0.3368,2.1616,-1.8089,7.7992,4
-0.4975,0.9662,1.1293,-0.4314,1.2461,2.5746,9.0169,-0.4938,-1.4485,0.7757,2.3022,-1.9999,8.1228,5
-0.4848,0.9662,1.1293,-0.4314,1.2461,2.5746,9.0169,-0.4938,-1.4485,0.7757,2.3022,-1.9999,8.1228,6
-0.4703,1.1042,0.7557,0.0179,1.1947,2.6299,9.4347,-0.6721,-1.5735,1.2093,2.5186,-2.2154,8.5132,7
-0.4506,1.1042,0.7557,0.0179,1.1947,2.6299,9.4347,-0.6721,-1.5735,1.2093,2.5186,-2.2154,8.5132,8
-0.4292,1.2505,0.3283,0.4132,1.1156,2.7286,9.8934,-0.8488,-1.4825,1.5526,2.7909,-2.4862,9.0064,9
-0.4096,1.2505,0.3283,0.4132,1.1156,2.7286,9.8934,-0.8488,-1.4825,1.5526,2.7909,-2.4862,9.0064,10
-0.3911,1.3803,-0.3264,0.7268,0.9905,2.879,10.3735,-0.9531,-1.2831,1.7324,3.0916,-2.808,9.586,11
-0.3749,1.3803,-0.3264,0.7268,0.9905,2.879,10.3735,-0.9531,-1.2831,1.7324,3.0916,-2.808,9.586,12
-0.3683,1.4771,-1.1525,1.0277,0.8421,3.0694,10.8843,-0.8654,-1.1128,1.7113,3.3387,-3.1253,10.1844,13
-0.3674,1.4771,-1.1525,1.0277,0.8421,3.0694,10.8843,-0.8654,-1.1128,1.7113,3.3387,-3.1253,10.1844,14
-0.369,1.5063,-1.893,1.323,0.7158,3.297,11.4416,-0.5064,-1.1076,1.5049,3.477,-3.341,10.6862,15
-0.3706,1.5063,-1.893,1.323,0.7158,3.297,11.4416,-0.5064,-1.1076,1.5049,3.477,-3.341,10.6862,16
-0.3721,1.3905,-2.3967,1.5172,0.6515,3.5204,11.936,-0.003,-1.3702,1.1653,3.5003,-3.419,10.9969,17
-0.3729,1.3905,-2.3967,1.5172,0.6515,3.5204,11.936,-0.003,-1.3702,1.1653,3.5003,-3.419,10.9969,18
-0.3725,1.1473,-2.7544,1.5694,0.6456,3.705,12.2737,0.3618,-1.9269,0.8032,3.416,-3.416,11.2882,19
-0.3722,1.1473,-2.7544,1.5694,0.6456,3.705,12.2737,0.3618,-1.9269,0.8032,3.416,-3.416,11.2882,20
-0.3711,1.1473,-2.7544,1.5694,0.6456,3.705,12.2737,0.3618,-1.9269,0.8032,3.416,-3.416,11.2882,21
-0.367,0.9923,-3.0412,1.5891,0.7461,3.9866,12.6007,0.4403,-2.5721,0.595,3.3446,-3.3712,11.8475,22
-0.3629,0.9923,-3.0412,1.5891,0.7461,3.9866,12.6007,0.4403,-2.5721,0.595,3.3446,-3.3712,11.8475,23
-0.3606,0.9819,-3.0464,1.7739,1.0027,4.551,12.998,0.4648,-2.8173,0.5723,3.3672,-3.2023,12.5587,24
-0.3635,0.9311,-2.1733,2.325,1.3576,5.2826,13.2177,0.6685,-2.3862,0.6205,3.3188,-2.7825,13.0603,25
-0.366,0.9311,-2.1733,2.325,1.3576,5.2826,13.2177,0.6685,-2.3862,0.6205,3.3188,-2.7825,13.0603,25
-0.3665,0.9365,0.0734,3.2572,1.6975,5.9284,13.1267,0.8757,-1.5899,0.7539,3.1486,-2.1789,13.2517,26
-0.3622,0.9365,0.0734,3.2572,1.6975,5.9284,13.1267,0.8757,-1.5899,0.7539,3.1486,-2.1789,13.2517,27
-0.3532,1.0527,2.4982,4.1579,1.8006,6.4303,12.8616,0.9178,-0.7804,0.9695,2.9807,-1.6539,13.1761,28
-0.3403,1.0527,2.4982,4.1579,1.8006,6.4303,12.8616,0.9178,-0.7804,0.9695,2.9807,-1.6539,13.1761,29
-0.3246,0.9186,3.0637,4.5802,1.4602,6.7498,12.5364,0.9524,-0.0357,1.1324,2.6593,-1.352,12.8379,30
-0.3063,0.9186,3.0637,4.5802,1.4602,6.7498,12.5364,0.9524,-0.0357,1.1324,2.6593,-1.352,12.8379,31
-0.2902,0.9186,3.0637,4.5802,1.4602,6.7498,12.5364,0.9524,-0.0357,1.1324,2.6593,-1.352,12.8379,32
-0.2756,0.459,2.0273,4.6478,0.7904,6.7762,12.1907,1.0982,0.3202,1.3404,2.0125,-1.1955,12.3115,33
-0.2625,0.459,2.0273,4.6478,0.7904,6.7762,12.1907,1.0982,0.3202,1.3404,2.0125,-1.1955,12.3115,34
-0.2474,-0.126,1.0475,4.6321,0.1385,6.5404,11.8097,1.2768,0.1632,1.8425,1.366,-1.1059,11.6993,35
-0.234,-0.126,1.0475,4.6321,0.1385,6.5404,11.8097,1.2768,0.1632,1.8425,1.366,-1.1059,11.6993,36
-0.2206,-0.7674,0.6665,4.4698,-0.2341,6.1633,11.3947,1.4244,0.0489,2.5781,1.184,-1.0922,11.0689,37
-0.2066,-0.7674,0.6665,4.4698,-0.2341,6.1633,11.3947,1.4244,0.0489,2.5781,1.184,-1.0922,11.0689,38
-0.1903,-1.3926,0.6375,4.0545,-0.3235,5.7138,10.9335,1.6053,0.3853,3.2045,1.5465,-1.1246,10.3844,39
-0.1747,-1.3926,0.6375,4.0545,-0.3235,5.7138,10.9335,1.6053,0.3853,3.2045,1.5465,-1.1246,10.3844,40
-0.1568,-1.886,0.7009,3.4064,-0.2617,5.2084,10.3594,1.8959,1.2319,3.4253,2.1814,-1.1213,9.5771,41
-0.1418,-1.886,0.7009,3.4064,-0.2617,5.2084,10.3594,1.8959,1.2319,3.4253,2.1814,-1.1213,9.5771,42
-0.1225,-2.1817,0.5582,2.633,-0.0497,4.6205,9.6589,2.247,2.517,3.1929,2.7147,-1.0499,8.7289,43
-0.1077,-2.1817,0.5582,2.633,-0.0497,4.6205,9.6589,2.247,2.517,3.1929,2.7147,-1.0499,8.7289,44
-0.0924,-2.2717,0.1058,1.9055,0.3899,4.0085,8.9158,2.4826,3.8814,2.7271,2.9231,-0.9186,7.97,45
-0.0784,-2.2717,0.1058,1.9055,0.3899,4.0085,8.9158,2.4826,3.8814,2.7271,2.9231,-0.9186,7.97,46
-0.0661,-2.1299,-0.4393,1.3463,0.9601,3.5268,8.2478,2.5127,4.8497,2.3013,2.8772,-0.7309,7.4006,47
-0.0559,-2.1299,-0.4393,1.3463,0.9601,3.5268,8.2478,2.5127,4.8497,2.3013,2.8772,-0.7309,7.4006,48
-0.0454,-1.6779,-0.7336,0.9868,1.4335,3.2644,7.738,2.3097,5.198,2.0256,2.7409,-0.5298,7.1189,49
-0.0366,-1.6779,-0.7336,0.9868,1.4335,3.2644,7.738,2.3097,5.198,2.0256,2.7409,-0.5298,7.1189,50
-0.0246,-0.9365,-0.52,0.8043,1.693,3.2247,7.45,1.7631,5.0168,1.8624,2.5623,-0.3815,7.1656,51
-0.0144,-0.1522,0.0084,0.7348,1.7559,3.3735,7.4239,1.012,4.4804,1.7435,2.3526,-0.308,7.5045,52
-0.0025,-0.1522,0.0084,0.7348,1.7559,3.3735,7.4239,1.012,4.4804,1.7435,2.3526,-0.308,7.5045,53
0.009,0.467,0.5169,0.7183,1.6827,3.6636,7.6825,0.3339,3.7552,1.6239,2.1759,-0.2994,8.0455,54
0.0218,0.467,0.5169,0.7183,1.6827,3.6636,7.6825,0.3339,3.7552,1.6239,2.1759,-0.2994,8.0455,55
0.0342,0.467,0.5169,0.7183,1.6827,3.6636,7.6825,0.3339,3.7552,1.6239,2.1759,-0.2994,8.0455,56
0.0452,0.8969,0.8867,0.6993,1.5578,4.0394,8.1872,-0.1971,2.9949,1.4796,2.1055,-0.3295,8.6895,57
0.0552,1.1161,1.0392,0.6103,1.4184,4.4696,8.8106,-0.6446,2.2496,1.2745,2.1557,-0.3611,9.3651,58
0.0646,1.1161,1.0392,0.6103,1.4184,4.4696,8.8106,-0.6446,2.2496,1.2745,2.1557,-0.3611,9.3651,59
0.0855,1.0991,0.942,0.4308,1.2415,4.9504,9.4557,-1.0835,1.4649,0.9601,2.238,-0.3841,10.0265,60
0.094,1.0991,0.942,0.4308,1.2415,4.9504,9.4557,-1.0835,1.4649,0.9601,2.238,-0.3841,10.0265,61
0.1011,0.8986,0.6128,0.1884,1.046,5.4237,10.0931,-1.4809,0.6178,0.5222,2.2259,-0.4285,10.676,62
0.106,0.8986,0.6128,0.1884,1.046,5.4237,10.0931,-1.4809,0.6178,0.5222,2.2259,-0.4285,10.676,63
0.1101,0.5647,0.0301,-0.1341,0.9099,5.7787,10.6837,-1.7194,-0.2068,0.0041,2.1262,-0.5356,11.2783,64
0.1125,0.5647,0.0301,-0.1341,0.9099,5.7787,10.6837,-1.7194,-0.2068,0.0041,2.1262,-0.5356,11.2783,65
0.1134,0.1489,-0.7358,-0.5731,0.88,5.9488,11.1569,-1.7182,-0.8835,-0.5246,2.0738,-0.7258,11.7003,66
0.113,0.1489,-0.7358,-0.5731,0.88,5.9488,11.1569,-1.7182,-0.8835,-0.5246,2.0738,-0.7258,11.7003,67
0.1121,-0.2364,-1.5696,-1.089,0.8666,5.957,11.5523,-1.619,-1.4011,-1.0242,2.1053,-0.9998,11.9853,68
0.107,-0.4624,-2.4009,-1.6586,0.7651,5.8552,12.0931,-1.7326,-1.8657,-1.4692,2.1791,-1.4634,12.3882,69
0.0945,-0.4624,-2.4009,-1.6586,0.7651,5.8552,12.0931,-1.7326,-1.8657,-1.4692,2.1791,-1.4634,12.3882,70
0.0661,-0.4582,-2.9699,-2.3125,0.6432,5.64,12.8623,-2.007,-2.2474,-1.8643,2.279,-2.2362,12.9017,71
0.0414,-0.4582,-2.9699,-2.3125,0.6432,5.64,12.8623,-2.007,-2.2474,-1.8643,2.279,-2.2362,12.9017,72
0.0142,-0.3909,-3.1587,-2.9802,0.5638,5.2813,13.5438,-1.943,-2.3669,-2.2696,2.3776,-3.093,13.1167,73
-0.0109,-0.3909,-3.1587,-2.9802,0.5638,5.2813,13.5438,-1.943,-2.3669,-2.2696,2.3776,-3.093,13.1167,74
-0.0372,-0.5594,-3.295,-3.4703,0.531,4.794,13.7627,-1.4611,-2.3133,-2.6501,2.4765,-3.6474,12.7622,75
-0.0621,-0.5594,-3.295,-3.4703,0.531,4.794,13.7627,-1.4611,-2.3133,-2.6501,2.4765,-3.6474,12.7622,75
