right_q,right_q_dot,left_q,left_q_dot,pelv_ang_1,pelv_ang_2,pelv_ang_3,pelv_acc_1,pelv_acc_1,pelv_acc_3,right_chest_ang_x,right_chest_ang_y,right_chest_ang_z,right_chest_acc_x,right_chest_acc_y,right_chest_acc_z,left_chest_ang_x,left_chest_ang_y,left_chest_ang_z,left_chest_acc_x,left_chest_acc_y,left_chest_acc_z,,,,Label
-0.1109,0.7377,-0.1984,-1.8425,0.2425,1.8251,-0.466,0.0052,9.8163,1.9211,-3.0726,0.0237,0.0203,-8.6547,2.0593,-1.5484,-1.5654,-2.4644,0.416,-8.3358,-2.8853,-0.4531,0.926228,0,1698651276,35
-0.1037,0.7545,-0.2184,-1.7664,0.0395,1.9343,-0.6844,-0.1986,9.8672,1.8268,-2.9596,-0.1063,-0.0231,-9.0057,1.9593,-1.4061,-1.6402,-2.4069,0.3644,-8.5318,-3.0874,-0.3284,0.929578,0,1698651276,36
-0.096,0.7769,-0.2363,-1.7359,-0.0935,1.95,-0.9094,-0.4378,9.807,1.8313,-2.8207,-0.1494,-0.0781,-9.3825,1.8488,-1.275,-1.4717,-2.2975,0.4096,-8.7726,-3.3165,-0.1519,0.912519,0,1698651276,37
-0.0885,0.8011,-0.2527,-1.7377,-0.1427,1.8129,-1.3488,-1.0203,9.6644,1.83,-2.4997,-0.0278,-0.2405,-9.9102,1.6207,-1.1884,-0.8579,-2.1898,0.866,-9.0701,-3.6125,0.0748,0.868711,0,1698651276,37
-0.0807,0.7916,-0.2684,-1.7002,-0.0066,1.7253,-1.5149,-1.3337,9.7727,1.7002,-2.3706,0.1562,-0.3628,-9.9913,1.5492,-1.173,-0.6135,-2.3734,1.1613,-9.1268,-3.6322,0.1225,0.757262,0,1698651276,38
-0.0731,0.7724,-0.2831,-1.6509,0.1187,1.6139,-1.6815,-1.5491,9.801,1.5969,-2.2634,0.4065,-0.5047,-9.9551,1.5243,-1.1664,-0.4875,-2.5544,1.4725,-9.1399,-3.586,0.1887,0.608324,0,1698651276,39
-0.0662,0.7709,-0.2967,-1.5956,0.1717,1.443,-1.8612,-1.6619,9.7224,1.5223,-2.2638,0.5813,-0.6976,-9.8228,1.5559,-1.1647,-0.1434,-2.4419,1.7492,-9.2107,-3.61,0.238,0.489622,0,1698651276,40
-0.0599,0.7171,-0.3097,-1.4948,0.2342,1.2097,-2.0373,-1.777,9.7095,1.4478,-2.3756,0.6932,-0.9309,-9.6484,1.6325,-1.1201,0.2721,-2.5734,2.1098,-9.2785,-3.583,0.2321,0.39525,0,1698651276,41
-0.0546,0.6307,-0.3224,-1.3655,0.3228,0.9381,-2.1921,-1.8899,9.6728,1.3787,-2.4591,0.8576,-1.1215,-9.4661,1.732,-1.0245,0.3026,-2.9467,2.2732,-9.1564,-3.4091,0.2004,0.318677,0,1698651276,41
-0.0505,0.5707,-0.3331,-1.2636,0.3038,0.6471,-2.3447,-1.9149,9.6835,1.239,-2.443,1.0297,-1.2389,-9.277,1.8107,-0.9189,0.1874,-3.1845,2.2023,-8.9854,-3.2809,0.2476,0.255453,0,1698651276,42
-0.047,0.5247,-0.3418,-1.1824,0.301,0.3435,-2.4776,-1.9973,9.6435,1.136,-2.318,1.183,-1.2977,-9.0996,1.8478,-0.825,-0.2251,-3.3727,2.0945,-8.871,-3.2207,0.4531,0.203607,0,1698651276,43
-0.0437,0.4771,-0.3498,-1.0933,0.3312,0.0071,-2.5963,-1.9929,9.4686,1.1048,-2.1323,1.2722,-1.3203,-8.9557,1.8464,-0.7578,-0.4944,-3.5402,1.9519,-8.7284,-3.1894,0.6219,0.161687,0,1698651276,44
-0.041,0.4159,-0.3568,-0.9897,0.3385,-0.3121,-2.685,-1.9202,9.4279,0.9698,-1.9506,1.2946,-1.3277,-8.8541,1.8108,-0.7009,-0.4973,-3.6498,1.7696,-8.5741,-3.1614,0.7078,0.128958,0,1698651276,45
-0.0389,0.3597,-0.3634,-0.8833,0.4081,-0.5856,-2.702,-2.0111,9.5471,0.7407,-1.7855,1.2702,-1.3104,-8.7391,1.75,-0.6481,-0.618,-3.6677,1.547,-8.4369,-3.1166,0.7767,0.0421,0,1698651276,46
-0.0374,0.3088,-0.3693,-0.7803,0.3752,-0.8731,-2.7194,-2.0183,9.4795,0.633,-1.6071,1.2582,-1.3106,-8.6102,1.674,-0.6298,-0.5839,-3.4344,1.2693,-8.2282,-3.1634,0.8406,-0.113771,0,1698651276,46
-0.0359,0.2968,-0.3732,-0.6684,0.2405,-1.1815,-2.7372,-1.9809,9.2619,0.6397,-1.4506,1.2419,-1.3781,-8.5135,1.589,-0.6287,-0.5523,-3.2583,0.9991,-8.0661,-3.2141,0.9641,-0.286462,0,1698651276,47
-0.0336,0.3211,-0.3756,-0.5541,-0.2553,-1.6772,-2.7265,-1.8197,9.273,0.402,-1.2884,1.1931,-1.5097,-8.306,1.466,-0.6727,-0.7349,-2.2939,0.4516,-7.7606,-3.0729,1.3016,-0.445739,0,1698651276,48
-0.0296,0.3455,-0.3771,-0.4528,-0.2619,-1.8794,-2.6694,-1.7898,9.3551,0.282,-1.1826,1.3124,-1.4714,-8.2783,1.474,-0.6361,-0.4966,-2.0214,0.3324,-7.8165,-3.065,1.3312,-0.569489,0,1698651276,49
-0.0242,0.3819,-0.3783,-0.3788,-0.2356,-2.0535,-2.5168,-1.7045,9.3034,0.1506,-1.0092,1.3216,-1.434,-8.27,1.5384,-0.6077,-0.1633,-1.4194,0.1913,-7.8877,-3.0236,1.3723,-0.660592,0,1698651276,50
-0.019,0.397,-0.379,-0.2953,-0.3369,-2.1666,-2.2807,-1.5768,9.2999,0.0408,-0.8976,1.304,-1.41,-8.2581,1.6272,-0.572,0.1902,-0.8061,0.0995,-7.9567,-2.9695,1.4663,-0.680829,0,1698651276,50
-0.0143,0.3882,-0.3789,-0.2103,-0.4336,-2.263,-2.0411,-1.4909,9.364,0.01,-0.8279,1.3398,-1.3658,-8.2294,1.6729,-0.5301,0.5449,-0.3715,0.0573,-7.9845,-2.9232,1.5957,-0.585786,0,1698651276,51
-0.0089,0.3849,-0.3786,-0.1534,-0.53,-2.4,-1.8056,-1.482,9.1457,0.0999,-0.7167,1.4067,-1.2863,-8.1937,1.7284,-0.5002,0.8366,-0.0722,0.0355,-7.9696,-2.8434,1.7232,-0.445907,0,1698651276,52
-0.0033,0.3961,-0.3777,-0.0879,-0.9159,-2.4852,-1.5485,-1.4504,8.9026,0.2724,-0.5698,1.4468,-1.1863,-8.1713,1.8376,-0.4933,1.0155,0.0494,0.0271,-7.9558,-2.7157,1.7872,-0.335761,0,1698651276,53
0.0012,0.3957,-0.3747,0.0268,-1.3928,-2.5615,-1.2482,-1.353,8.6927,0.2864,-0.4369,1.4149,-1.077,-8.1534,1.9411,-0.4713,1.1672,-0.1135,0.0666,-7.9411,-2.616,1.8241,-0.251427,0,1698651276,54
0.0045,0.4064,-0.3687,0.187,-1.8162,-2.6379,-0.9537,-1.246,8.5048,0.1014,-0.3125,1.3262,-0.9529,-8.1571,2.0236,-0.4303,1.3838,-0.528,0.1467,-7.9337,-2.5612,1.8787,-0.191993,0,1698651276,54
0.008,0.419,-0.3609,0.346,-2.4177,-2.7023,-0.6814,-1.3607,8.6036,0.0635,-0.2004,1.1721,-0.8335,-8.2199,2.0784,-0.4221,1.5683,-0.9514,0.2106,-7.9427,-2.5136,1.9053,-0.153627,0,1698651276,55
0.0124,0.4148,-0.3517,0.5154,-2.7392,-2.7728,-0.3881,-1.4843,8.8053,0.169,-0.0733,1.0277,-0.7212,-8.3082,2.0733,-0.4522,1.6281,-1.126,0.1989,-7.94,-2.5159,1.9014,-0.134,0,1698651276,56
0.0171,0.4334,-0.3415,0.666,-2.5057,-2.7398,-0.1041,-1.4691,8.7785,0.235,0.1259,0.9726,-0.5965,-8.4022,2.0387,-0.5049,1.6882,-1.2148,0.1668,-7.9767,-2.5837,1.901,-0.120957,0,1698651276,57
0.0212,0.4402,-0.3307,0.7361,-2.3235,-2.4346,0.1396,-1.2766,8.6636,0.395,0.3872,0.9417,-0.4638,-8.5241,2.0171,-0.5589,1.7076,-1.2113,0.1189,-8.0661,-2.6385,1.9064,-0.107623,0,1698651276,58
0.0254,0.4247,-0.3199,0.7538,-1.6421,-2.015,0.3989,-0.8492,8.5568,0.8054,0.8132,0.5983,-0.3961,-8.848,1.958,-0.7201,1.5158,-0.8128,-0.0948,-8.3688,-2.6383,1.8951,-0.096473,0,1698651276,59
0.0303,0.4092,-0.3107,0.7653,-1.4149,-1.8504,0.4723,-0.7376,8.5593,0.9476,0.8469,0.4252,-0.4181,-9.0439,1.9793,-0.7991,1.3308,-0.5574,-0.2019,-8.5602,-2.6032,1.7636,-0.08075,0,1698651276,59
0.0351,0.419,-0.3037,0.7304,-1.0911,-1.6057,0.5174,-0.636,8.7131,1.0051,0.8722,0.3922,-0.3917,-9.2203,2.0249,-0.8981,1.0474,-0.2856,-0.3013,-8.7815,-2.5443,1.6237,-0.0583,0,1698651276,60
0.0393,0.4253,-0.2999,0.633,-0.7748,-1.5836,0.5498,-0.5063,8.9079,1.0239,0.9456,0.3895,-0.3576,-9.3672,2.1032,-0.9927,0.6883,-0.0141,-0.3947,-8.9968,-2.4981,1.5333,-0.066789,0,1698651276,61
0.0426,0.3995,-0.2992,0.502,-0.5154,-1.5042,0.5708,-0.374,9.0293,1.0091,0.9829,0.3832,-0.3472,-9.4851,2.2078,-1.0327,0.3165,0.242,-0.4681,-9.1877,-2.4718,1.509,-0.177389,0,1698651276,62
0.0457,0.3657,-0.2998,0.3809,-0.3021,-1.1562,0.5819,-0.3325,9.0586,0.9701,0.9762,0.4132,-0.3614,-9.5801,2.3059,-1.0258,-0.0549,0.4545,-0.5013,-9.3489,-2.453,1.5238,-0.330511,0,1698651276,63
0.0489,0.3422,-0.3,0.2833,-0.0486,-0.8211,0.5846,-0.4183,9.0822,0.8219,0.9283,0.4169,-0.3962,-9.6686,2.392,-0.9924,-0.3673,0.6051,-0.4938,-9.4794,-2.448,1.5546,-0.438376,0,1698651276,63
0.0519,0.337,-0.3006,0.1738,0.277,-0.5558,0.608,-0.5863,9.0655,0.6632,0.8111,0.3201,-0.4378,-9.7571,2.4532,-0.9293,-0.5715,0.7357,-0.4931,-9.5522,-2.4668,1.5969,-0.506886,0,1698651276,64
0.0552,0.3303,-0.3022,0.0924,0.5904,-0.3351,0.6168,-0.7796,9.0721,0.4245,0.6654,0.1256,-0.4573,-9.8337,2.4751,-0.8314,-0.685,0.8738,-0.5241,-9.5673,-2.5111,1.6667,-0.540514,0,1698651276,65
0.0584,0.3232,-0.3043,0.0372,0.8048,-0.2047,0.6152,-1.0487,9.1881,0.1164,0.5489,-0.1474,-0.4315,-9.8947,2.4876,-0.7442,-0.6479,0.9232,-0.5626,-9.5702,-2.6246,1.7671,-0.558313,0,1698651276,66
0.0613,0.3196,-0.3056,-0.0024,0.9168,-0.2099,0.619,-1.3911,9.4169,-0.1435,0.4763,-0.4718,-0.3544,-9.9752,2.4671,-0.7002,-0.4368,0.8047,-0.6079,-9.5906,-2.8101,1.8844,-0.577838,0,1698651276,67
0.0642,0.3183,-0.3062,-0.0095,0.9661,-0.4605,0.5636,-1.9902,10.0529,-0.5074,0.5065,-1.0737,-0.15,-10.2641,2.2516,-0.615,0.3145,-0.0039,-0.7118,-9.5139,-3.2701,2.1505,-0.595977,0,1698651276,67
0.0671,0.3165,-0.3062,-0.005,0.9987,-0.6736,0.5159,-2.2619,10.3321,-0.6165,0.8157,-1.182,-0.0207,-10.3266,2.0312,-0.5801,0.7778,-0.575,-0.7477,-9.4376,-3.503,2.2458,-0.594336,0,1698651276,68
0.0694,0.2864,-0.3059,-0.0119,1.0793,-0.9482,0.4762,-2.4825,10.5691,-0.643,1.1556,-1.4919,0.0541,-10.4171,1.8378,-0.5719,1.2237,-1.0851,-0.8309,-9.4106,-3.7027,2.2602,-0.511382,0,1698651276,69
0.0705,0.209,-0.3055,-0.0172,1.2221,-1.2638,0.4386,-2.5914,10.724,-0.5061,1.3114,-1.8716,0.0705,-10.5285,1.6756,-0.5856,1.611,-1.3969,-0.9816,-9.4258,-3.8469,2.2043,-0.375107,0,1698651276,70
0.0707,0.1262,-0.3046,0.0081,1.4088,-1.5447,0.3566,-2.535,10.8544,-0.2421,1.4154,-2.1025,0.0858,-10.6466,1.5691,-0.6235,1.9127,-1.6467,-1.1106,-9.5073,-3.9342,2.1227,-0.268505,0,1698651276,71
0.0706,0.0822,-0.3023,0.0582,1.6041,-1.745,0.2869,-2.3756,10.8285,0.1398,1.5865,-2.2402,0.1113,-10.7777,1.5233,-0.7029,2.1316,-2.0973,-1.1579,-9.6901,-3.9839,2.0507,-0.192727,0,1698651276,72
0.0704,0.0586,-0.2986,0.1568,1.6357,-1.8434,0.231,-2.0341,10.7173,0.5833,1.7185,-2.353,0.1201,-10.9211,1.5018,-0.8301,2.2523,-2.4703,-1.032,-9.9438,-3.9624,1.9489,-0.139444,0,1698651276,72
0.0693,0.02,-0.2937,0.2708,1.765,-1.8654,0.1808,-1.6131,10.6763,1.0656,1.7683,-2.41,0.12,-11.0641,1.509,-0.9855,2.1159,-2.5299,-0.9511,-10.2411,-3.9069,1.8147,-0.099789,0,1698651276,73
0.0663,-0.0495,-0.2881,0.3519,2.1015,-1.7597,0.1674,-1.1527,10.4809,1.5287,1.7728,-2.3896,0.1081,-11.1711,1.5116,-1.1429,1.8063,-2.1766,-1.0878,-10.4699,-3.8571,1.6918,-0.062934,0,1698651276,74
0.0611,-0.2018,-0.2826,0.4156,2.2896,-1.5225,0.1638,-0.549,10.4037,1.8056,1.7823,-2.2876,0.0792,-11.1792,1.4725,-1.2785,1.49,-1.5502,-1.205,-10.5452,-3.8102,1.5415,-0.021417,0,1698651276,75
0.0532,-0.4006,-0.2772,0.4802,2.2465,-1.2642,0.1372,-0.0813,10.5891,1.8921,1.7803,-2.1513,0.0329,-11.0657,1.4442,-1.3688,1.1327,-0.8267,-1.2892,-10.4856,-3.7825,1.3636,0.021563,0,1698651276,76
0.0423,-0.6127,-0.2713,0.5343,2.1091,-1.0337,0.0755,0.1533,10.6657,1.9405,1.7191,-2.0462,-0.0303,-10.8765,1.4193,-1.3986,0.8355,-0.1199,-1.289,-10.361,-3.7765,1.1888,0.060483,0,1698651276,76
0.0293,-0.7861,-0.2653,0.5458,1.9597,-0.8044,0.0447,0.2142,10.6397,2.0006,1.6161,-1.9953,-0.0999,-10.6448,1.3361,-1.383,0.6294,0.4436,-1.1883,-10.1509,-3.7893,1.0626,0.09509,0,1698651276,77
0.0146,-0.9197,-0.2591,0.5632,1.8241,-0.5887,0.089,0.1111,10.6011,1.9864,1.5055,-1.9788,-0.1607,-10.3572,1.1728,-1.3394,0.4395,1.1122,-1.1621,-9.7853,-3.8021,0.9534,0.054433,0,1698651276,78
-0.0028,-1.1056,-0.2516,0.6073,1.7605,-0.4511,0.1847,-0.1254,10.4214,2.002,1.3727,-2.0009,-0.1935,-10.0228,0.9608,-1.2916,0.2699,1.7295,-1.1545,-9.3969,-3.8423,0.8643,-0.093419,0,1698651276,79
-0.0212,-1.2711,-0.2438,0.6746,1.6762,-0.3382,0.282,-0.3529,10.215,1.9933,1.3531,-1.7675,-0.138,-9.6717,0.7188,-1.2405,0.1193,2.1213,-1.1162,-8.9945,-3.9309,0.7961,-0.243995,0,1698651276,80
-0.0388,-1.3664,-0.2361,0.7637,1.4803,-0.2753,0.3739,-0.493,10.035,1.9118,1.6318,-1.3059,-0.0114,-9.322,0.4699,-1.1945,0.045,2.3267,-1.0728,-8.5568,-4.0618,0.733,-0.343369,0,1698651276,80
-0.057,-1.4327,-0.2275,0.8285,1.3009,-0.332,0.4435,-0.6612,9.9608,1.8433,2.0298,-1.0513,0.0861,-8.9908,0.2633,-1.1536,0.0989,2.3132,-0.9795,-8.166,-4.2025,0.6859,-0.40217,0,1698651276,81
-0.0771,-1.5416,-0.2184,0.855,1.096,-0.4443,0.4524,-0.8319,9.9214,1.7268,2.2623,-1.018,0.115,-8.7247,0.1019,-1.1064,0.3215,2.1145,-0.8652,-7.8708,-4.3807,0.6324,-0.379544,0,1698651276,82
-0.097,-1.6283,-0.2096,0.841,0.8788,-0.5741,0.4337,-0.9396,9.9141,1.551,2.327,-1.0211,-0.0978,-8.5669,-0.0234,-1.0553,0.6426,1.8374,-0.7671,-7.7243,-4.5646,0.599,-0.263005,0,1698651276,83
-0.1152,-1.623,-0.2009,0.8516,0.6897,-0.7082,0.1908,-0.9888,10.0201,1.383,2.3457,-1.0065,-0.2461,-8.5225,-0.0812,-0.995,1.0395,1.4457,-0.6781,-7.6753,-4.6804,0.5711,-0.108293,0,1698651276,84
-0.1325,-1.6302,-0.1922,0.8868,0.4712,-0.8532,-0.0285,-1.0212,10.1022,1.3292,2.3738,-1.0531,-0.1422,-8.5884,-0.0555,-0.9062,1.5003,0.9182,-0.6021,-7.7275,-4.7177,0.6157,0.049919,0,1698651276,85
-0.1495,-1.6296,-0.1835,0.9066,0.2282,-1.0229,-0.0011,-0.9268,10.2258,1.3165,2.4008,-1.1788,-0.0922,-8.7064,0.0142,-0.7867,1.8786,0.8094,-0.6514,-7.8242,-4.6724,0.5744,0.195084,0,1698651276,85
-0.1662,-1.6329,-0.1748,0.93,-0.0074,-1.1667,0.0346,-0.7159,10.2694,1.3646,2.3775,-1.3037,-0.0883,-8.8382,0.1712,-0.6683,2.0916,0.8714,-0.705,-7.9827,-4.5525,0.4956,0.306698,0,1698651276,86
-0.1823,-1.6417,-0.1659,0.9519,-0.2109,-1.2767,0.1186,-0.4935,10.3274,1.4544,2.2937,-1.266,-0.0699,-8.9961,0.395,-0.5781,2.1419,0.7372,-0.652,-8.2266,-4.3815,0.529,0.383309,0,1698651276,87
-0.1986,-1.6415,-0.157,0.9626,-0.3825,-1.3076,0.2674,-0.2221,10.3384,1.5159,2.1724,-1.0527,-0.0233,-9.1554,0.6132,-0.5298,2.0293,0.8451,-0.6262,-8.4577,-4.1745,0.5579,0.441888,0,1698651276,88
-0.2158,-1.6385,-0.1482,0.9389,-0.5065,-1.2779,0.4809,0.0621,10.1918,1.6633,2.0373,-0.7626,0.0138,-9.2733,0.7939,-0.5104,1.768,0.9579,-0.5474,-8.6571,-3.9786,0.6172,0.500532,0,1698651276,89
-0.2342,-1.602,-0.139,0.8972,-0.6471,-1.1858,0.7593,0.3088,9.9396,1.8612,1.9246,-0.4239,0.0179,-9.3271,0.8971,-0.5009,1.4679,1.0243,-0.4094,-8.7418,-3.8588,0.6291,0.567315,0,1698651276,89
-0.2531,-1.5557,-0.1295,0.8815,-0.7341,-0.9898,1.0581,0.528,9.6708,2.0382,1.8661,-0.022,0.0262,-9.3051,0.9331,-0.503,1.1743,1.4482,-0.3526,-8.6997,-3.7938,0.5715,0.639808,0,1698651276,90
-0.271,-1.4955,-0.1205,0.8779,-0.8563,-0.7371,1.3124,0.7517,9.5091,2.0615,1.8437,0.3252,0.0608,-9.2535,0.9283,-0.52,0.8593,2.1933,-0.368,-8.6197,-3.773,0.5655,0.702144,0,1698651276,91
-0.2859,-1.4323,-0.1126,0.8525,-0.9248,-0.4155,1.5653,0.8578,9.3586,1.9072,1.8237,0.5471,0.0834,-9.2046,0.8748,-0.5408,0.5193,2.934,-0.409,-8.503,-3.7328,0.5873,0.709513,0,1698651276,92
-0.2978,-1.3374,-0.1059,0.8136,-0.8416,-0.0574,1.8342,0.8988,9.2968,1.8099,1.7963,0.6752,0.0804,-9.1171,0.8052,-0.5304,0.1332,3.2954,-0.3267,-8.3335,-3.6743,0.5901,0.625443,0,1698651276,93
-0.308,-1.2068,-0.0988,0.8062,-0.6515,0.6207,2.2947,1.0473,8.9538,1.9009,1.6887,0.7594,0.1049,-8.862,0.712,-0.4415,-0.675,4.1068,-0.255,-7.9503,-3.7156,0.718,0.510934,0,1698651276,93
-0.3164,-1.0692,-0.0916,0.7965,-0.6515,0.6207,2.2947,1.0473,8.9538,1.9009,1.6887,0.7594,0.1049,-8.862,0.712,-0.4415,-0.675,4.1068,-0.255,-7.9503,-3.7156,0.718,0.516498,0,1698651276,94
-0.3228,-0.9615,-0.0845,0.7739,-0.4005,1.2466,2.6407,0.8684,9.0417,1.5965,1.7023,1.1079,0.2427,-8.5654,0.7396,-0.3224,-1.2322,5.6477,-0.385,-7.5831,-3.4615,0.161,0.61636,0,1698651276,95
-0.3278,-0.8647,-0.0772,0.7549,-0.2401,1.5607,2.7768,0.7322,9.037,1.4311,1.7173,1.2795,0.2843,-8.4563,0.8332,-0.2691,-1.5774,5.7075,-0.2824,-7.5372,-3.4861,0.213,0.70055,0,1698651276,96
-0.332,-0.7362,-0.0702,0.7225,-0.2024,1.8423,2.828,0.6887,9.1384,1.1824,1.6855,1.411,0.2971,-8.3724,0.9319,-0.2245,-2.0203,5.9993,-0.2642,-7.5134,-3.4613,0.372,0.767344,0,1698651276,97
-0.3351,-0.6241,-0.0637,0.6933,-0.2328,2.0456,2.7877,0.644,9.1896,1.0069,1.5688,1.4204,0.2967,-8.2967,1.0238,-0.1966,-2.0557,6.6282,-0.5354,-7.5365,-3.4073,0.0944,0.819204,0,1698651276,98
-0.337,-0.5092,-0.0575,0.6589,-0.3467,2.2044,2.6516,0.6991,9.2847,0.8283,1.4338,1.3688,0.2743,-8.2476,1.0901,-0.157,-1.9691,6.5645,-0.5936,-7.6122,-3.4247,-0.203,0.859517,0,1698651276,98
-0.3376,-0.3861,-0.0523,0.6182,-0.4736,2.2996,2.4717,0.6919,9.465,0.6855,1.2838,1.3202,0.262,-8.233,1.1469,-0.1086,-2.0126,6.3565,-0.5962,-7.6216,-3.4454,-0.2307,0.890881,0,1698651276,99
-0.3376,-0.3142,-0.0481,0.589,-0.6079,2.3539,2.263,0.6561,9.5403,0.5987,1.1008,1.2586,0.284,-8.2615,1.166,-0.075,-1.9296,6.2503,-0.7132,-7.6447,-3.4848,-0.3302,0.915244,0,1698651276,0
-0.3376,-0.261,-0.0439,0.5611,-0.8366,2.3953,1.9969,0.6705,9.5194,0.4717,1.0319,1.2602,0.2985,-8.3378,1.1364,-0.0419,-1.866,5.7324,-0.5732,-7.6724,-3.6851,-0.2209,0.934167,0,1698651276,1
-0.3375,-0.2019,-0.0399,0.5176,-1.0373,2.3686,1.6854,0.6309,9.6243,0.3423,0.9861,1.2495,0.3097,-8.4329,1.0966,0.0027,-1.6402,5.3949,-0.5607,-7.5419,-3.8323,-0.4012,0.948865,0,1698651276,2
-0.3372,-0.1451,-0.0366,0.4657,-1.2835,2.3036,1.3156,0.5569,9.7092,0.2081,0.8056,1.1134,0.2878,-8.5124,1.0333,0.0534,-1.3379,5.2691,-0.5144,-7.4572,-3.9312,-0.5113,0.960281,0,1698651277,2
-0.3369,-0.1018,-0.0342,0.4081,-1.6426,2.1994,0.9142,0.4483,9.6105,0.0978,0.5632,0.902,0.1958,-8.5664,0.9513,0.1187,-1.0366,4.7486,-0.2662,-7.4284,-4.0495,-0.3482,0.969149,0,1698651277,3
-0.3368,-0.0779,-0.0321,0.3538,-1.9659,2.0188,0.5299,0.3324,9.4633,0.0345,0.3272,0.713,0.0817,-8.5961,0.8734,0.185,-0.7684,4.3419,-0.1518,-7.3928,-4.1098,-0.2338,0.976032,0,1698651277,4
-0.3365,-0.0492,-0.0292,0.3379,-2.13,1.8188,0.2,0.1852,9.4032,-0.0941,0.1192,0.5936,-0.0274,-8.6023,0.8118,0.2447,-0.538,3.8512,-0.0357,-7.4287,-4.1457,-0.1426,0.981373,0,1698651277,5
-0.3358,0.0081,-0.0253,0.3599,-2.2192,1.6354,-0.0862,0.0308,9.3379,-0.2254,-0.0458,0.5834,-0.1197,-8.613,0.7766,0.3074,-0.3318,3.1395,0.08,-7.4921,-4.1952,-0.1124,0.984988,0,1698651277,5
-0.3339,0.0984,-0.0206,0.3699,-2.2509,1.4665,-0.3638,-0.0998,9.1585,-0.1904,-0.151,0.625,-0.1838,-8.6651,0.7503,0.3473,-0.1494,2.4656,0.2244,-7.5973,-4.2478,-0.0565,0.986851,0,1698651277,6
-0.3305,0.1799,-0.016,0.3603,-2.1614,1.279,-0.6297,-0.2168,8.8979,-0.0364,-0.2318,0.6087,-0.2345,-8.7441,0.7098,0.3652,-0.0214,1.8511,0.3622,-7.6624,-4.3015,0.0448,0.901113,0,1698651277,7
-0.3254,0.2532,-0.0114,0.382,-1.9853,1.084,-0.8499,-0.26,8.6743,0.0821,-0.2988,0.5858,-0.2644,-8.8161,0.6612,0.3823,0.0686,1.1513,0.5093,-7.7271,-4.3478,0.13,0.746656,0,1698651277,8
-0.3192,0.3705,-0.006,0.4487,-1.6739,0.9027,-0.9749,-0.2258,8.429,0.2131,-0.3057,0.574,-0.2544,-8.9068,0.6051,0.376,0.0858,0.5438,0.5919,-7.8239,-4.3642,0.1573,0.62327,0,1698651277,8
-0.3124,0.4665,0.0004,0.5034,-1.2735,0.7807,-0.98,-0.1134,8.3064,0.3237,-0.2566,0.5699,-0.2135,-9.0297,0.5612,0.3159,-0.0578,0.3217,0.5531,-7.9466,-4.3508,0.1447,0.525191,0,1698651277,9
-0.3059,0.5062,0.0072,0.5309,-0.8832,0.7012,-0.8876,0.0162,8.4621,0.3645,-0.2294,0.5812,-0.1586,-9.1526,0.567,0.221,-0.2365,0.1364,0.5288,-8.1197,-4.3481,0.107,0.448852,0,1698651277,10
-0.2996,0.537,0.0141,0.5613,-0.5162,0.6718,-0.7443,0.1286,8.5804,0.4378,-0.2961,0.5841,-0.093,-9.2446,0.6163,0.1281,-0.4453,0.0095,0.4947,-8.3055,-4.3719,0.1213,0.402436,0,1698651277,11
-0.2936,0.5522,0.0205,0.5737,-0.2532,0.7104,-0.6065,0.3115,8.8233,0.4609,-0.4204,0.5727,-0.0097,-9.3482,0.68,0.0559,-0.6671,-0.0056,0.4221,-8.4677,-4.4091,0.1493,0.379315,0,1698651277,12
-0.2881,0.5413,0.0257,0.5332,-0.0925,0.7455,-0.4791,0.5031,9.3174,0.4173,-0.5314,0.528,0.0908,-9.4829,0.768,0.021,-0.8283,0.0108,0.3836,-8.5996,-4.4675,0.1734,0.358131,0,1698651277,12
-0.2832,0.5342,0.0297,0.4862,0.029,0.7931,-0.3597,0.6118,9.6441,0.4131,-0.627,0.4575,0.2047,-9.5995,0.8701,0.015,-0.9424,0.1378,0.3538,-8.7034,-4.5034,0.2082,0.339573,0,1698651277,13
-0.2793,0.4952,0.0329,0.4474,0.1012,0.8941,-0.2618,0.7655,9.7238,0.3612,-0.7379,0.3738,0.3162,-9.6847,0.9469,0.0154,-1.0566,0.2449,0.3519,-8.7874,-4.5091,0.2633,0.329434,0,1698651277,14
-0.2766,0.4114,0.0351,0.4021,0.1581,1.0373,-0.1602,0.9156,9.6985,0.2303,-0.8641,0.2832,0.4155,-9.7437,0.9961,0.0397,-1.228,0.5616,0.2856,-8.7857,-4.5294,0.3921,0.330329,0,1698651277,15
-0.2746,0.3515,0.0365,0.3444,0.1086,1.1954,-0.0838,0.9886,9.7345,0.0575,-1.0081,0.1745,0.5029,-9.8072,1.0293,0.0477,-1.3032,0.9039,0.2163,-8.8284,-4.5811,0.4438,0.336205,0,1698651277,15
-0.2733,0.293,0.0373,0.2911,0.3173,1.3284,-0.0058,0.9133,9.9215,-0.0679,-1.1813,0.015,0.5972,-9.9094,1.0802,0.0095,-1.2286,0.869,0.24,-9.0134,-4.6275,0.3664,0.354494,0,1698651277,16
-0.2725,0.2491,0.0379,0.2464,0.5722,1.4504,0.0787,0.735,10.1082,-0.0931,-1.3696,-0.1761,0.7233,-10.0487,1.162,-0.0437,-1.2372,1.1256,0.1339,-9.1592,-4.6678,0.2448,0.385763,0,1698651277,17
